VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_SHAPE,SIM_AV,SIMNULL1,SIM_RV,SIM_x0,SIM_mB,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R,SIMSED_IBC_INDEX,SIMSED_F_nickel,SIMSED_stretch,SIMSED_color,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej,SIMSED_Cart_INDEX,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature
SN:,130761,12,102,-9.0,3,0.79281,0.0611,0.79251,0.0611,0.79251,0.06113,0,300,0.022798099999999998,-9,-9,-9,-9,60621.2,8.98376,8.163,4.07156,60628.6,2.267,2.51956,1.80634,-0.138429,0.06473809999999999,25.303,0.11238,1.35773e-06,1.40533e-07,0.0328065,-1.1477e-07,3.4287800000000002e-09,16,15.5196,0.48696000000000006,2,201,112,3,0.79251,0,-127.071,43.4778,60621.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,8513,12,102,-9.0,3,0.39224000000000003,0.001,0.39045,0.001,0.39045,0.00172,0,300,0.015745099999999998,-9,-9,-9,-9,59927.1,8.26102,6.1551,4.94261,59920.8,1.377,2.51933,1.56829,-0.045166000000000005,0.071088,25.4254,0.1023,1.21297e-06,1.14283e-07,0.055776400000000004,-1.45967e-07,-4.5811e-09,26,39.2338,0.0463033,2,216,67,3,0.39045,0,185.045,41.6254,59916.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,87961,12,102,-9.0,3,0.51269,0.0242,0.5132,0.0242,0.5132,0.02425,0,300,0.0073296,-9,-9,-9,-9,59913.2,6.9252,5.30114,4.84972,59918.4,1.629,2.51823,1.69547,-0.0487744,0.0660201,26.0101,0.12367,7.07905e-07,8.06307e-08,0.057327499999999997,-1.20877e-07,-2.1558899999999997e-09,51,42.4304,0.79794,2,213,76,1,0.5132,0,-331.858,42.3284,59907.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,292482,12,102,-9.0,3,0.35716,0.001,0.35538000000000003,0.001,0.35538000000000003,0.00169,0,300,0.0112422,-9,-9,-9,-9,59884.0,7.1146,5.20653,4.95352,59886.1,1.915,1.2707600000000001,1.9970599999999998,0.0338536,0.1037,25.8173,0.17156,8.454640000000001e-07,1.33596e-07,0.1194,-2.4218399999999997e-07,-8.70331e-09,23,25.7145,0.31453000000000003,2,204,66,4,0.35538000000000003,0,232.27,41.3855,59875.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,180581,12,102,-9.0,3,0.50452,0.001,0.50268,0.001,0.50268,0.00181,0,300,0.00907156,-9,-9,-9,-9,60270.1,16.9059,9.51089,8.62096,60279.8,1.009,2.54441,0.763,-0.0620832,0.0354179,24.9759,0.045893300000000005,1.8350799999999999e-06,7.75675e-08,0.00902806,-3.7790800000000006e-08,-9.6294e-10,36,52.6078,0.0364081,2,201,72,3,0.50268,0,388.461,42.2778,60274.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,231369,12,112,-9.0,3,0.61556,0.1358,0.61521,0.1358,0.61521,0.13581,0,300,0.0185202,-9,-9,-9,-9,60593.1,14.6516,7.42881,5.5238,60595.1,0.751,-2.50638,0.51395,-0.273568,0.062951,25.0871,0.0617648,1.65645e-06,9.423099999999999e-08,0.00699011,-2.22428e-08,-2.2618700000000002e-10,36,37.7857,0.38766,12,28,57,4,0.61521,0,-104.469,42.8055,60584.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0973015,0.0347019,0.0408899,94.1234,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,244834,12,102,-9.0,3,0.64989,0.001,0.6480899999999999,0.001,0.6480899999999999,0.00193,0,300,0.020178,-9,-9,-9,-9,60287.1,38.4536,22.5669,10.7153,60292.4,0.049,-1.7524,0.43288999999999994,-0.272974,0.037845,23.9669,0.0473472,4.6476e-06,2.0267399999999998e-07,0.00123314,-6.275840000000001e-08,-4.99317e-10,16,26.0466,0.0533763,2,221,90,3,0.6480899999999999,0,129.29399999999998,42.945,60285.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,136572,12,102,-9.0,3,0.94453,0.1088,0.9439700000000001,0.1088,0.9439700000000001,0.10882,0,300,0.0187179,-9,-9,-9,-9,59873.1,8.14669,6.44929,6.4124300000000005,59868.1,2.042,2.23725,1.68851,-0.13472699999999999,0.0527307,25.664,0.12965,9.73642e-07,1.16269e-07,0.03445669999999999,-1.59329e-07,1.2161700000000002e-10,60,88.1417,0.0104574,2,201,124,1,0.9439700000000001,0,-317.427,43.9461,59862.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,254338,12,112,-9.0,3,0.61695,0.001,0.61523,0.001,0.61523,0.0019,0,300,0.021228,-9,-9,-9,-9,60549.1,5.25646,5.03303,3.71273,60570.7,1.583,2.4644,1.41183,0.0698454,0.1095,25.5717,0.12445,1.0600299999999998e-06,1.215e-07,0.06497230000000001,-1.30982e-07,-6.33163e-09,48,60.5685,0.10528,12,18,80,4,0.61523,0,319.043,42.8074,60553.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0997475,0.0219673,0.0270903,84.1213,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,71239,12,112,-9.0,3,0.74195,0.0212,0.73998,0.0212,0.73998,0.021269999999999997,0,300,0.00848908,-9,-9,-9,-9,60278.1,8.23922,5.39531,5.09401,60271.5,3.259,1.3624399999999999,1.4767,-0.256103,0.0667347,25.6992,0.11127999999999999,9.42556e-07,9.66088e-08,0.017130000000000003,-4.80895e-08,3.4444300000000003e-10,28,44.5352,0.024574400000000003,12,93,103,2,0.73998,0,381.471,43.297,60259.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.13402999999999998,0.0331702,0.0527928,117.596,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,127235,12,112,-9.0,3,0.67561,0.0222,0.67823,0.0222,0.67823,0.02226,0,300,0.03345580000000001,-9,-9,-9,-9,59618.2,10.3209,5.03751,3.40392,59618.1,2.648,1.5264,1.51932,-0.17552,0.09326720000000001,25.2334,0.10769000000000001,1.44754e-06,1.43581e-07,0.039781300000000006,-8.27261e-08,2.08964e-09,44,52.9464,0.16707,12,91,73,4,0.67823,0,-207.111,43.0597,59604.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.14190999999999998,0.0357543,0.030807499999999998,122.508,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,196668,12,112,-9.0,3,0.66395,0.0224,0.66084,0.0224,0.66084,0.02246,0,300,0.0207507,-9,-9,-9,-9,60580.2,8.97691,5.41946,2.84033,60591.9,1.251,2.17644,1.21011,-0.246509,0.07662680000000001,25.5374,0.1108,1.09405e-06,1.11647e-07,0.04163719999999999,-1.04102e-07,-1.34113e-09,48,41.6349,0.7297,12,81,9,1,0.66084,0,516.432,42.9982,60580.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.11927,0.026949400000000002,0.0178465,99.6756,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,24298,12,114,-9.0,3,0.61464,0.0444,0.61619,0.0444,0.61619,0.044430000000000004,0,300,0.0201718,-9,-9,-9,-9,59691.0,8.1256,5.71148,5.2053199999999995,59700.8,3.398,-0.9536530000000001,1.9489900000000002,0.09670830000000001,0.0916668,25.012,0.17643,1.7749900000000003e-06,2.88436e-07,0.036588800000000005,9.933819999999998e-08,2.47787e-09,12,6.29851,0.9002899999999999,14,243,60,2,0.61619,0,102.95100000000001,42.8071,59694.9,-9.0,0.10036,-9.0,3.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,243.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,239425,12,102,-9.0,3,0.8910600000000001,0.0855,0.8907,0.0855,0.8907,0.08552,0,300,0.0160155,-9,-9,-9,-9,60019.1,10.4333,9.700339999999999,6.63875,60019.9,1.478,2.16906,0.8463299999999999,-0.14478,0.043718900000000005,25.1123,0.0783952,1.6183500000000001e-06,1.16853e-07,0.00578103,-6.2419e-08,1.2761e-09,28,33.4261,0.22041,2,201,25,2,0.8907,0,767.5989999999999,43.7902,60014.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,4576,12,112,-9.0,3,0.56287,0.001,0.5646399999999999,0.001,0.5646399999999999,0.00186,0,300,0.016039400000000002,-9,-9,-9,-9,60386.1,8.24962,6.12667,4.1634400000000005,60399.5,1.031,0.36559,0.88836,-0.0928314,0.0875356,25.14,0.095973,1.5776499999999998e-06,1.39456e-07,0.0301203,-9.475539999999999e-08,-4.50786e-09,24,27.6593,0.27466999999999997,12,11,59,3,0.5646399999999999,0,13.4919,42.5768,60389.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0860007,0.014077700000000002,0.038956300000000006,70.1982,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,80511,12,112,-9.0,3,0.45533,0.001,0.45448999999999995,0.001,0.45448999999999995,0.00177,0,300,0.00807619,-9,-9,-9,-9,59770.4,10.8531,8.70256,4.56096,59733.8,2.926,2.27122,1.92925,-0.272066,0.0697461,23.8641,0.32569000000000004,5.1094199999999994e-06,1.53267e-06,0.0713543,-2.8546800000000003e-06,-6.33734e-08,21,32.4654,0.05249169999999999,12,74,113,1,0.45448999999999995,0,-58.0061,42.0147,59731.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.13931,0.0128912,0.0217975,101.65299999999999,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,217276,12,102,-9.0,3,0.8927299999999999,0.0454,0.89212,0.0454,0.89212,0.045439999999999994,0,300,0.0202193,-9,-9,-9,-9,59884.2,5.892469999999999,5.57672,4.367369999999999,59896.5,1.547,1.09687,1.2342899999999999,-0.0594924,0.06303260000000001,25.7538,0.11635999999999999,8.963720000000001e-07,9.60619e-08,0.0180435,-7.51927e-08,1.54718e-09,44,41.3642,0.58523,2,201,47,1,0.89212,0,-277.024,43.7948,59892.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,74892,12,114,-9.0,3,0.63739,0.1893,0.63579,0.1893,0.63579,0.18930999999999998,0,300,0.0180209,-9,-9,-9,-9,60168.3,11.9161,11.2654,10.4619,60162.5,0.956,-0.0539303,0.76351,0.28386,0.058688699999999996,24.7203,0.0540504,2.3221599999999997e-06,1.15602e-07,0.00197781,-2.53525e-08,-3.3294200000000003e-09,30,33.8786,0.28570999999999996,14,317,4,1,0.63579,0,58.7084,42.8941,60162.1,-9.0,0.26837,-9.0,3.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,317.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,176902,12,112,-9.0,3,0.5905100000000001,0.001,0.59077,0.001,0.59077,0.00188,0,300,0.018952,-9,-9,-9,-9,59826.3,12.482,8.32943,4.6904,59823.6,1.621,1.05108,0.82199,0.0230868,0.0764974,24.988,0.08502610000000001,1.8146099999999998e-06,1.42105e-07,0.00801342,-5.85168e-08,-3.54372e-09,36,44.9941,0.14461,12,105,21,3,0.59077,0,-476.619,42.6978,59808.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.13096,0.0502667,0.014306799999999998,125.462,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,44643,12,112,-9.0,3,0.37546,0.7979,0.37413,0.7979,0.37413,0.79791,0,300,0.0223315,-9,-9,-9,-9,60284.1,19.2023,11.9704,-99.0,60297.9,0.095,2.94579,1.48929,0.12743,0.27726999999999996,23.8467,0.38550999999999996,5.19193e-06,1.84347e-06,0.0879909,-1.68595e-06,-4.6508899999999996e-07,2,1.0354,0.5958899999999999,12,90,8,2,0.37413,0,65.1225,41.5156,60283.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.14485,0.030744,0.0273084,120.029,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,204663,12,102,-9.0,3,0.6682100000000001,0.2068,0.6663399999999999,0.2068,0.6663399999999999,0.20681,0,300,0.0228397,-9,-9,-9,-9,59770.2,12.8462,8.893460000000001,5.74348,59772.0,0.786,1.4258600000000001,0.8554799999999999,-0.10546300000000002,0.0597547,25.1278,0.0721183,1.5955e-06,1.0597899999999999e-07,0.00225578,-5.74952e-08,6.90895e-10,51,53.925,0.36316,2,201,51,4,0.6663399999999999,0,365.76300000000003,43.0186,59765.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,299701,12,102,-9.0,3,0.7377100000000001,0.0158,0.73682,0.0158,0.73682,0.0159,0,300,0.0106885,-9,-9,-9,-9,60240.1,19.8832,15.5357,6.37574,60244.0,0.736,-1.1974799999999999,0.53366,-0.27435,0.0438609,24.7918,0.05001130000000001,2.1741e-06,1.00144e-07,0.00578133,-1.3156e-08,1.45202e-09,20,19.5127,0.48876000000000003,2,201,70,2,0.73682,0,-116.902,43.2843,60241.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,312822,12,112,-9.0,3,0.62841,0.0164,0.62842,0.0164,0.62842,0.01648,0,300,0.00720823,-9,-9,-9,-9,60241.1,9.98691,6.87706,5.52537,60256.2,0.158,2.3837,0.9033700000000001,0.10651,0.067824,24.9684,0.11497,1.8477200000000002e-06,1.95656e-07,0.0740103,-3.9311500000000004e-07,-1.60941e-08,36,36.5653,0.44242,12,114,52,3,0.62842,0,-193.108,42.8611,60242.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.17987,0.0642967,0.0289053,169.44400000000002,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,187046,12,102,-9.0,3,0.6167600000000001,0.001,0.61612,0.001,0.61612,0.0019,0,300,0.010537600000000001,-9,-9,-9,-9,60606.1,8.85823,6.33938,5.11226,60601.1,0.109,0.24464,1.41324,0.18309,0.07891519999999999,25.7334,0.0776689,9.133410000000001e-07,6.53365e-08,0.0313532,-5.8748500000000005e-08,-1.57194e-09,28,33.6484,0.21269000000000002,2,226,11,1,0.61612,0,-158.543,42.8098,60597.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,230643,12,102,-9.0,3,0.93269,0.0286,0.9316700000000001,0.0286,0.9316700000000001,0.02866,0,300,0.00811079,-9,-9,-9,-9,60567.4,7.01737,5.8108,3.70718,60577.8,1.77,1.64942,1.30777,-0.158692,0.056125,25.8758,0.13548,8.01112e-07,9.996210000000001e-08,0.00441058,-8.65282e-08,2.29401e-09,44,46.1751,0.38247,2,201,77,1,0.9316700000000001,0,-109.565,43.9115,60571.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,125312,12,102,-9.0,3,0.9082899999999999,0.001,0.9108700000000001,0.001,0.9108700000000001,0.00216,0,300,0.0192221,-9,-9,-9,-9,60330.2,6.96892,6.738230000000001,4.4449,60342.4,2.001,2.44413,1.4909299999999999,-0.215687,0.0538784,25.5529,0.11803,1.0785e-06,1.17247e-07,0.0334327,-1.23489e-07,4.58805e-10,48,65.9634,0.0435718,2,213,127,4,0.9108700000000001,0,-101.303,43.8469,60334.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
