,VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV
4742,SN:,144165,12,111,-9.0,3,0.9672200000000001,0.001,0.96959,0.001,0.96959,0.00221,0,300,0.0192221,-9,-9,-9,-9,60400.0,20.7633,19.8772,17.4819,60398.4,0.401,0.9837100000000001,0.30355,-0.051687800000000006,0.0319976,23.9863,0.0420177,4.56542e-06,1.7668e-07,0.00121378,-3.01544e-08,1.047e-09,36,34.9395,0.51889,11,0,127,1,0.96959,0,-19.8161,44.0147,60398.4,1.07236,-0.115252,0.14,3.1,3.9542900000000006e-06,24.1423,-9,-9
5670,SN:,181238,12,111,-9.0,3,1.11792,0.2181,1.1189200000000001,0.2181,1.1189200000000001,0.21811,0,300,0.020132,-9,-9,-9,-9,60345.2,9.7196,8.117389999999999,5.001519999999999,60349.6,1.405,2.13827,0.7884899999999999,-0.0430116,0.06930089999999998,24.9141,0.0777617,1.94244e-06,1.3912000000000002e-07,0.00962386,-4.9376199999999996e-08,4.8037200000000004e-09,44,36.1279,0.79473,11,0,126,1,1.1189200000000001,0,442.67900000000003,44.401,60348.3,0.9031,-0.027058699999999998,0.14,3.1,2.10725e-06,24.8257,-9,-9
1529,SN:,129484,12,111,-9.0,3,0.7712899999999999,0.035,0.76822,0.035,0.76822,0.035039999999999995,0,300,0.0167254,-9,-9,-9,-9,59826.3,26.4891,18.5815,14.3867,59817.8,0.033,0.0597605,0.27703,-0.0670304,0.0380366,23.854,0.0422339,5.15707e-06,2.0060400000000001e-07,0.00167502,-3.60017e-08,-9.890539999999998e-10,44,40.3306,0.62966,11,0,6,1,0.76822,0,472.93300000000005,43.3982,59818.7,0.61306,-0.0210221,0.14,3.1,5.0249e-06,23.8822,-9,-9
9065,SN:,166011,12,111,-9.0,3,0.39821999999999996,0.4343,0.40034000000000003,0.4343,0.40034000000000003,0.4343,0,300,0.0313353,-9,-9,-9,-9,59588.2,36.7471,34.2046,30.8137,59565.9,0.009,0.53661,0.36665,0.11657000000000001,0.045373699999999996,22.5163,0.0684146,1.76804e-05,1.11408e-06,0.0105462,-3.3926000000000003e-07,-4.5248300000000006e-08,21,19.3512,0.56262,11,0,111,1,0.40034000000000003,0,-150.79399999999998,41.6833,59564.1,0.5210899999999999,0.09975410000000001,0.14,3.1,1.70667e-05,22.5546,-9,-9
7377,SN:,116442,12,111,-9.0,3,1.0886200000000001,0.151,1.08754,0.151,1.08754,0.15102000000000002,0,300,0.0170245,-9,-9,-9,-9,60184.4,12.857,11.7816,5.61025,60187.8,0.669,-0.436064,0.39037,-0.126579,0.061726699999999995,24.5193,0.0684919,2.79445e-06,1.76283e-07,0.00182825,-3.0352e-08,5.97287e-09,41,22.7887,0.9905,11,0,69,1,1.08754,0,46.4251,44.3267,60187.0,-0.531017,-0.12696500000000002,0.14,3.1,2.4946299999999998e-06,24.6425,-9,-9
3672,SN:,211345,12,111,-9.0,3,0.7649699999999999,0.001,0.7656,0.001,0.7656,0.00203,0,300,0.00734744,-9,-9,-9,-9,60209.2,26.8634,22.8109,15.8386,60211.1,0.292,-1.18553,0.20665999999999998,-0.0656345,0.0322446,23.9111,0.030154200000000003,4.8929900000000006e-06,1.3589299999999998e-07,0.000502979,-1.2103999999999999e-08,-6.803300000000001e-10,52,58.7807,0.2411,11,0,34,1,0.7656,0,-395.13199999999995,43.3845,60211.4,-1.34171,-0.0864948,0.14,3.1,4.76772e-06,23.9392,-9,-9
8784,SN:,214883,12,111,-9.0,3,0.22479000000000002,0.001,0.22621,0.001,0.22621,0.00158,0,300,0.0098513,-9,-9,-9,-9,59825.3,78.4364,65.2031,20.7085,59788.7,2.083,-0.471213,0.69526,0.04549280000000001,0.037244400000000004,20.9529,0.0655363,7.46181e-05,4.50404e-06,-0.008637,-1.91981e-06,-5.3091599999999995e-08,5,2.2605299999999997,0.81205,11,0,78,1,0.22621,0,-574.003,40.2538,59788.4,-0.49478199999999994,0.0512279,0.14,3.1,6.41572e-05,21.1169,-9,-9
4187,SN:,319511,12,111,-9.0,3,1.15836,0.1259,1.15831,0.1259,1.15831,0.12592,0,300,0.0185259,-9,-9,-9,-9,59752.4,8.79367,5.69123,3.2580299999999998,59746.5,1.289,-0.0154428,0.9822799999999999,0.0841553,0.10775,24.7823,0.14531,2.1932299999999996e-06,2.93526e-07,0.00265001,-1.44831e-07,1.7897799999999998e-08,37,47.3926,0.11772,11,0,116,1,1.15831,0,-244.572,44.4951,59743.1,0.00646826,-0.081545,0.14,3.1,2.0112e-06,24.8764,-9,-9
7116,SN:,197381,12,111,-9.0,3,0.42444,0.161,0.42303,0.161,0.42303,0.16101,0,300,0.022798099999999998,-9,-9,-9,-9,60490.3,9.05672,7.8556,7.70776,60454.7,0.355,0.31661,1.63351,0.0268394,0.12549000000000002,23.3212,0.34087,8.42437e-06,2.64483e-06,0.11855999999999998,-4.156309999999999e-06,-2.5567599999999997e-07,11,6.09676,0.9111299999999999,11,0,112,1,0.42303,0,250.49,41.8304,60435.2,-0.590335,0.00309886,0.14,3.1,1.70189e-05,22.5577,-9,-9
6336,SN:,96883,12,111,-9.0,3,0.8938299999999999,0.0434,0.8915,0.0434,0.8915,0.04344,0,300,0.0170245,-9,-9,-9,-9,60624.2,9.74943,9.408660000000001,8.40461,60636.1,3.825,-0.561778,1.5716,-0.0103337,0.0560254,24.338,0.1757,3.30216e-06,5.34362e-07,-0.0186734,4.36948e-07,-3.85017e-10,12,11.4365,0.49193000000000003,11,0,69,1,0.8915,0,445.902,43.7949,60631.1,-1.44878,-0.024325700000000002,0.14,3.1,2.6982e-06,24.5573,-9,-9
2115,SN:,230041,12,111,-9.0,3,0.96546,0.068,0.9640299999999999,0.068,0.9640299999999999,0.06803,0,300,0.023375299999999998,-9,-9,-9,-9,60624.2,19.996,14.7117,13.3454,60606.1,0.505,-0.701627,0.34529,-0.165106,0.033344099999999995,24.4786,0.0404351,2.9012e-06,1.08047e-07,0.00188259,-1.29279e-08,9.75928e-10,40,42.6701,0.35705,11,0,79,1,0.9640299999999999,0,-50.1019,44.0035,60606.0,-0.275588,-0.104376,0.14,3.1,3.2553100000000003e-06,24.3535,-9,-9
7139,SN:,253082,12,111,-9.0,3,0.24715,0.001,0.24681,0.001,0.24681,0.0016,0,300,0.021516900000000002,-9,-9,-9,-9,59854.2,150.95600000000002,134.543,128.46,59850.6,0.082,0.0801663,0.0496624,-0.00395521,0.020677,21.1068,0.0248818,6.47584e-05,1.4840700000000001e-06,-6.34273e-05,-3.34237e-09,-2.58259e-08,40,20.5954,0.9952799999999999,11,0,62,1,0.24681,0,-215.09799999999998,40.4711,59850.6,0.10563,0.026216399999999997,0.14,3.1,6.09508e-05,21.1726,-9,-9
8347,SN:,115006,12,111,-9.0,3,0.84321,0.0667,0.84562,0.0667,0.84562,0.06673,0,300,0.0152341,-9,-9,-9,-9,60072.0,20.0312,13.8836,13.7414,60062.3,0.533,0.57314,0.6238199999999999,0.040938199999999994,0.0401595,24.1041,0.057835199999999996,4.09616e-06,2.18195e-07,0.0103412,-1.11965e-07,-2.64378e-09,12,9.78309,0.63498,11,0,12,1,0.84562,0,-80.774,43.648,60061.6,-0.129701,-0.0257857,0.14,3.1,3.67727e-06,24.2212,-9,-9
1550,SN:,112504,12,111,-9.0,3,0.6813899999999999,0.001,0.6814600000000001,0.001,0.6814600000000001,0.00196,0,300,0.00715565,-9,-9,-9,-9,59945.1,44.7681,44.3326,23.7257,59951.6,0.034,2.00821,0.27775,0.0311841,0.0329315,23.6807,0.034563300000000005,6.04929e-06,1.92573e-07,0.00035170599999999997,-3.4462300000000004e-08,-2.3482199999999996e-09,16,10.0053,0.86635,11,0,87,1,0.6814600000000001,0,-221.074,43.0755,59948.6,0.08106239999999999,-0.00288955,0.14,3.1,5.99654e-06,23.6902,-9,-9
8165,SN:,329205,12,111,-9.0,3,0.58397,0.0325,0.58619,0.0325,0.58619,0.03254,0,300,0.0180075,-9,-9,-9,-9,60003.3,19.8736,17.9528,12.4665,59998.6,0.364,-1.34553,0.34241,0.11030999999999999,0.0418587,24.0404,0.0416126,4.34358e-06,1.6647500000000001e-07,0.00110787,-3.24756e-08,-3.48986e-09,32,31.2181,0.50595,11,0,55,1,0.58619,0,-112.704,42.6746,59999.0,-1.4559799999999998,0.12299000000000002,0.14,3.1,4.96712e-06,23.8947,-9,-9
7632,SN:,338371,12,111,-9.0,3,0.83688,0.0172,0.8366600000000001,0.0172,0.8366600000000001,0.0173,0,300,0.00715565,-9,-9,-9,-9,60195.2,22.8243,21.947,13.1421,60200.0,0.704,-0.464984,0.40238,-0.098333,0.0328221,24.0644,0.0354966,4.24854e-06,1.389e-07,0.00243322,-2.7000700000000002e-08,-7.00608e-11,44,49.2611,0.2708,11,0,87,1,0.8366600000000001,0,-154.532,43.6226,60198.6,0.17882,-0.05563490000000001,0.14,3.1,4.26554e-06,24.0601,-9,-9
3089,SN:,227810,12,111,-9.0,3,0.9968100000000001,0.0142,0.9940399999999999,0.0142,0.9940399999999999,0.01434,0,300,0.00807619,-9,-9,-9,-9,60621.2,10.8285,9.59292,4.47009,60608.6,1.22,-0.922969,0.95535,0.11895,0.0537539,25.1449,0.06188969999999999,1.57053e-06,8.95242e-08,0.018949900000000002,-3.34856e-08,1.27835e-09,24,38.6142,0.0299642,11,0,113,1,0.9940399999999999,0,408.7,44.0872,60612.2,0.19959000000000002,0.14334000000000002,0.14,3.1,1.5796200000000002e-06,25.1386,-9,-9
6566,SN:,226167,12,111,-9.0,3,1.19175,0.0595,1.18973,0.0595,1.18973,0.059539999999999996,0,300,0.019426099999999998,-9,-9,-9,-9,60538.3,7.117360000000001,5.72383,3.91609,60524.4,0.827,2.8818099999999998,1.84824,0.0485667,0.10429000000000001,25.0118,0.13957,1.7753900000000001e-06,2.28228e-07,0.0877077,-2.73497e-07,5.5507299999999995e-09,44,40.8612,0.60693,11,0,128,1,1.18973,0,317.483,44.5689,60525.6,0.52537,-0.0345361,0.14,3.1,1.75658e-06,25.0233,-9,-9
2282,SN:,300491,12,111,-9.0,3,0.77341,0.0191,0.7718,0.0191,0.7718,0.019180000000000003,0,300,0.0106428,-9,-9,-9,-9,60567.4,28.6644,25.099,12.8337,60571.4,0.363,-1.14014,0.11895,-0.08880110000000001,0.033342699999999996,24.0464,0.031005900000000003,4.31972e-06,1.23361e-07,0.0007295610000000001,-3.76273e-09,-4.4446899999999996e-10,48,40.5149,0.76995,11,0,109,1,0.7718,0,90.0902,43.4088,60572.0,-1.21225,-0.0955103,0.14,3.1,4.864469999999999e-06,23.9174,-9,-9
5962,SN:,167728,12,111,-9.0,3,0.8200299999999999,0.0191,0.81762,0.0191,0.81762,0.019190000000000002,0,300,0.01807,-9,-9,-9,-9,60508.3,17.3496,12.4499,11.0639,60501.2,0.037,1.34887,0.62454,0.0687184,0.0394091,24.2091,0.054403999999999994,3.7184e-06,1.8632200000000002e-07,0.00311057,-8.50575e-08,-7.77958e-11,44,52.5037,0.17775,11,0,81,1,0.81762,0,501.349,43.5636,60502.8,0.27246,0.014818000000000001,0.14,3.1,3.7275800000000004e-06,24.2064,-9,-9
6130,SN:,253384,12,111,-9.0,3,1.08647,0.021,1.08941,0.021,1.08941,0.0211,0,300,0.016039400000000002,-9,-9,-9,-9,59621.2,10.8131,7.73502,4.30849,59614.8,0.931,0.54095,0.6722100000000001,0.020848500000000002,0.09029119999999999,24.6126,0.0906166,2.56425e-06,2.1401499999999997e-07,0.0113106,-6.680589999999999e-08,8.59481e-09,38,36.6207,0.53322,11,0,59,1,1.08941,0,-151.924,44.3272,59616.0,0.71154,-0.0516816,0.14,3.1,2.36082e-06,24.7023,-9,-9
1697,SN:,145424,12,111,-9.0,3,1.10762,0.063,1.10752,0.063,1.10752,0.06302999999999999,0,300,0.00856182,-9,-9,-9,-9,59797.4,9.0709,7.94653,4.47016,59805.4,0.663,0.13011,0.63535,0.07166130000000001,0.0762723,24.9726,0.0717914,1.8405700000000002e-06,1.21703e-07,0.0104537,-2.4504000000000002e-08,4.48974e-09,53,70.9285,0.050538599999999996,11,0,10,1,1.10752,0,-417.36199999999997,44.3746,59805.9,0.82401,0.024971,0.14,3.1,1.8421599999999999e-06,24.9717,-9,-9
5693,SN:,136047,12,111,-9.0,3,0.7499,0.0471,0.75083,0.0471,0.75083,0.04713,0,300,0.022798099999999998,-9,-9,-9,-9,60535.1,31.2839,30.2502,15.5873,60527.2,0.566,1.01949,0.31131,-0.12697,0.03277,23.7269,0.034990499999999994,5.79741e-06,1.86835e-07,0.0011622,-2.94158e-08,-1.49738e-09,48,48.6555,0.44645,11,0,112,1,0.75083,0,-489.028,43.3322,60527.0,0.87144,-0.0533087,0.14,3.1,6.05359e-06,23.68,-9,-9
3513,SN:,235891,12,111,-9.0,3,0.81314,0.055,0.81709,0.055,0.81709,0.055029999999999996,0,300,0.0192366,-9,-9,-9,-9,59694.0,20.2922,14.1907,12.1412,59690.0,1.01,-0.516746,0.89425,0.0611562,0.0423707,24.1051,0.0362834,4.09231e-06,1.36758e-07,0.0176933,-5.83536e-08,-1.06798e-09,16,26.8537,0.043138,11,0,125,1,0.81709,0,-549.404,43.5543,59690.9,1.02714,0.026690300000000004,0.14,3.1,4.00592e-06,24.1282,-9,-9
2968,SN:,340023,12,111,-9.0,3,0.75712,0.0407,0.7548,0.0407,0.7548,0.04074,0,300,0.0104836,-9,-9,-9,-9,60240.1,41.2371,36.4588,22.4332,60246.0,0.709,0.83283,0.50395,0.039128300000000005,0.0310796,23.7112,0.027739099999999996,5.881990000000001e-06,1.50277e-07,0.00155816,-3.05963e-08,-9.92723e-10,20,24.5188,0.22046,11,0,114,1,0.7548,0,314.814,43.3503,60246.6,1.44641,0.0037012,0.14,3.1,5.44864e-06,23.7943,-9,-9
4297,SN:,295488,12,111,-9.0,3,0.84006,0.0283,0.8380799999999999,0.0283,0.8380799999999999,0.028360000000000003,0,300,0.00655708,-9,-9,-9,-9,59825.3,19.7745,15.6356,10.9911,59828.5,0.242,-0.160973,0.39032,-0.08056,0.0349342,24.2451,0.0442077,3.5971300000000002e-06,1.46464e-07,0.00247363,-1.58544e-08,5.815119999999999e-10,48,47.0484,0.51179,11,0,56,1,0.8380799999999999,0,386.756,43.6292,59829.3,-0.32006999999999997,-0.0572893,0.14,3.1,3.99437e-06,24.1314,-9,-9
8005,SN:,282357,12,111,-9.0,3,0.54992,0.0165,0.5483600000000001,0.0165,0.5483600000000001,0.01658,0,300,0.00655708,-9,-9,-9,-9,59870.2,58.9163,48.2326,32.6693,59869.5,0.198,-1.2799200000000002,0.13248,0.0395139,0.022224400000000002,23.4932,0.022730700000000003,7.18985e-06,1.50525e-07,9.13366e-05,-4.51153e-09,-2.2570100000000003e-09,76,65.9392,0.7882600000000001,11,0,56,1,0.5483600000000001,0,292.499,42.5046,59869.5,-1.01025,0.0792165,0.14,3.1,6.971810000000001e-06,23.5266,-9,-9
8474,SN:,231672,12,111,-9.0,3,1.0012,0.0123,1.00168,0.0123,1.00168,0.012459999999999999,0,300,0.0205358,-9,-9,-9,-9,60194.2,20.7468,15.1323,10.3736,60197.6,0.565,0.77515,0.37368,-0.0611821,0.0336349,24.329,0.0462121,3.3297199999999998e-06,1.41723e-07,0.00132373,-2.3748299999999998e-08,1.59001e-09,48,39.4358,0.80595,11,0,92,1,1.00168,0,-392.72900000000004,44.1042,60197.6,0.74858,-0.0715789,0.14,3.1,3.0831200000000003e-06,24.4125,-9,-9
909,SN:,288660,12,111,-9.0,3,0.82535,0.0496,0.82524,0.0496,0.82524,0.04963,0,300,0.00807619,-9,-9,-9,-9,60606.1,43.2324,40.0283,25.3535,60607.2,0.361,1.13695,0.29336,-0.05942180000000001,0.027720299999999996,23.85,0.0249419,5.17582e-06,1.18901e-07,0.000926955,-1.29833e-08,-6.05267e-10,28,18.1272,0.9229,11,0,113,1,0.82524,0,-355.735,43.5857,60606.9,1.32875,-0.025683099999999997,0.14,3.1,4.698719999999999e-06,23.955,-9,-9
6383,SN:,212301,12,111,-9.0,3,1.0434700000000001,0.1926,1.0417399999999999,0.1926,1.0417399999999999,0.19261,0,300,0.0200597,-9,-9,-9,-9,60240.1,12.5889,9.65746,5.63388,60234.4,1.163,1.5059200000000001,0.94983,0.05414259999999999,0.0692011,24.6708,0.06285059999999999,2.4304e-06,1.4069e-07,0.0248875,-6.93491e-08,2.2416799999999996e-09,20,37.3857,0.010515700000000001,11,0,104,1,1.0417399999999999,0,252.97099999999998,44.2119,60234.5,1.25529,0.03636,0.14,3.1,2.19007e-06,24.7839,-9,-9
6248,SN:,9165,12,111,-9.0,3,1.08778,0.067,1.0866200000000001,0.067,1.0866200000000001,0.06702999999999999,0,300,0.0200597,-9,-9,-9,-9,60546.4,9.14138,6.05921,3.00257,60544.0,1.673,0.37033,0.93909,0.10941,0.07908789999999999,24.8294,0.07907560000000001,2.10004e-06,1.52949e-07,0.019733599999999997,-6.9271e-08,4.58973e-09,44,46.4485,0.37178,11,0,104,1,1.0866200000000001,0,77.0439,44.3246,60542.6,1.1514799999999998,0.0411035,0.14,3.1,1.92172e-06,24.9258,-9,-9
8616,SN:,51209,12,111,-9.0,3,0.88426,0.001,0.8835700000000001,0.001,0.8835700000000001,0.00213,0,300,0.010212299999999999,-9,-9,-9,-9,60168.2,19.362,17.3287,15.6811,60163.2,0.46,-2.23539,0.37443000000000004,-0.08176030000000001,0.0355926,24.2213,0.039908,3.6770599999999997e-06,1.35156e-07,0.00197137,-2.3423799999999998e-08,5.575909999999999e-10,52,61.7597,0.16667,11,0,105,1,0.8835700000000001,0,-210.291,43.7691,60162.6,-1.48928,-0.09948539999999999,0.14,3.1,3.40664e-06,24.3042,-9,-9
8174,SN:,261642,12,111,-9.0,3,1.21889,0.0306,1.21767,0.0306,1.21767,0.030680000000000002,0,300,0.017937400000000003,-9,-9,-9,-9,60153.3,11.2197,6.8937,4.86983,60154.9,1.954,1.16657,0.89497,-0.00762837,0.07242219999999999,24.7355,0.102,2.2897e-06,2.1511e-07,0.00995818,-6.28368e-08,8.66654e-09,47,55.4715,0.18565,11,0,100,1,1.21767,0,82.9604,44.6305,60154.6,0.5215,-0.0713505,0.14,3.1,1.8428e-06,24.9713,-9,-9
6777,SN:,271316,12,111,-9.0,3,0.92079,0.2493,0.9214,0.2493,0.9214,0.24931,0,300,0.020803400000000003,-9,-9,-9,-9,59991.2,13.7865,10.8806,9.60571,59996.2,0.813,0.92519,0.47694,0.0237453,0.03913869999999999,24.4989,0.0545659,2.8472700000000003e-06,1.43095e-07,0.00196438,-4.1416500000000006e-08,1.1768800000000002e-09,44,47.9653,0.31517,11,0,16,1,0.9214,0,492.43300000000005,43.8799,59996.2,0.42103999999999997,0.00538649,0.14,3.1,2.91692e-06,24.4727,-9,-9
6868,SN:,130001,12,111,-9.0,3,0.8790899999999999,0.056,0.8806,0.056,0.8806,0.056029999999999996,0,300,0.0313353,-9,-9,-9,-9,59649.1,13.1401,11.602,10.8369,59643.3,0.81,-0.07896900000000001,0.40051,-0.0820903,0.0435131,24.1422,0.0589904,3.95468e-06,2.14867e-07,0.00515331,-5.2466900000000004e-08,-1.59918e-10,40,34.7463,0.70533,11,0,111,1,0.8806,0,197.255,43.7575,59643.3,-0.47154399999999996,-0.044276499999999996,0.14,3.1,3.35339e-06,24.3213,-9,-9
2849,SN:,130576,12,111,-9.0,3,1.2781,0.0356,1.2802,0.0356,1.2802,0.03567,0,300,0.020132,-9,-9,-9,-9,59973.2,7.23415,6.65247,4.39844,59969.3,1.652,-0.996006,0.9941200000000001,-0.056436900000000005,0.0767317,25.1282,0.14332,1.59484e-06,2.10519e-07,-0.00441452,-1.0510899999999999e-07,1.1560399999999999e-08,35,40.2079,0.25051999999999996,11,0,126,1,1.2802,0,168.672,44.7618,59967.3,-0.0777143,-0.08260980000000001,0.14,3.1,1.5608000000000002e-06,25.1516,-9,-9
9687,SN:,327662,12,111,-9.0,3,1.2113200000000002,0.2425,1.20938,0.2425,1.20938,0.24251,0,300,0.0108504,-9,-9,-9,-9,60621.2,10.7124,7.755510000000001,3.20865,60634.1,0.101,0.23683,0.55432,-0.08397130000000001,0.0753744,24.9,0.12536,1.96783e-06,2.2720400000000003e-07,0.00694604,-3.42916e-08,1.15371e-08,11,12.433,0.33199,11,0,119,1,1.20938,0,106.676,44.6129,60636.1,0.5163,-0.09457280000000001,0.14,3.1,2.00004e-06,24.8824,-9,-9
8647,SN:,275327,12,111,-9.0,3,0.39345,0.001,0.39129,0.001,0.39129,0.00171,0,300,0.019426099999999998,-9,-9,-9,-9,60532.4,61.9524,55.6853,38.9303,60512.1,0.393,0.39705,0.22376,0.061976300000000005,0.022483799999999998,22.2482,0.028009,2.2631500000000002e-05,5.83831e-07,0.000777472,-5.20498e-08,-1.03718e-08,36,41.3828,0.24731,11,0,128,1,0.39129,0,463.655,41.6315,60512.2,0.38185,0.06639110000000001,0.14,3.1,1.9341e-05,22.4188,-9,-9
234,SN:,37715,12,111,-9.0,3,1.09483,0.1817,1.0949200000000001,0.1817,1.0949200000000001,0.18172,0,300,0.0200597,-9,-9,-9,-9,60153.3,8.22919,6.00247,5.21167,60142.2,1.14,-1.3530799999999998,0.79305,-0.0548822,0.11034000000000001,24.6705,0.14121,2.43115e-06,3.16205e-07,0.017781,-1.69146e-07,1.0149399999999999e-08,38,46.5226,0.16157,11,0,104,1,1.0949200000000001,0,-298.251,44.3437,60142.5,0.026394900000000002,-0.0110737,0.14,3.1,1.8955299999999999e-06,24.9407,-9,-9
2047,SN:,241289,12,111,-9.0,3,0.39093,0.001,0.39331,0.001,0.39331,0.00171,0,300,0.0157789,-9,-9,-9,-9,59947.4,9.09426,8.27998,7.3666100000000005,59899.0,4.681,-0.441514,1.01785,-0.08526210000000001,0.0837918,22.5526,0.22906999999999997,1.70978e-05,3.6073699999999996e-06,0.0126585,-2.74522e-06,-1.45754e-07,21,24.0615,0.34401,11,0,106,1,0.39331,0,-229.095,41.6376,59869.8,0.57416,0.0520523,0.14,3.1,2.0539e-05,22.3535,-9,-9
2947,SN:,122989,12,111,-9.0,3,0.53189,0.001,0.53136,0.001,0.53136,0.00183,0,300,0.00670728,-9,-9,-9,-9,59857.2,80.5247,62.1936,41.7939,59860.6,0.117,0.0860013,0.10021000000000001,-0.0469545,0.0201651,22.9106,0.021913099999999998,1.2296400000000001e-05,2.48174e-07,0.00021847,-7.008260000000001e-09,-3.74214e-09,76,69.9529,0.67352,11,0,30,1,0.53136,0,-20.8142,42.4207,59860.8,0.24869000000000002,-0.00350774,0.14,3.1,1.12196e-05,23.0101,-9,-9
5142,SN:,91416,12,111,-9.0,3,0.53215,0.0182,0.53171,0.0182,0.53171,0.01826,0,300,0.0201718,-9,-9,-9,-9,60400.0,64.0723,45.9733,32.4886,60392.2,0.171,0.5981,0.14357,0.0195262,0.022209299999999998,23.0116,0.024661000000000002,1.1204000000000001e-05,2.54483e-07,0.00029005700000000003,-1.53315e-08,-3.66447e-09,46,37.6626,0.8044,11,0,60,1,0.53171,0,666.8989999999999,42.4223,60392.4,0.67585,0.032317200000000004,0.14,3.1,1.06866e-05,23.0629,-9,-9
373,SN:,40898,12,111,-9.0,3,1.12366,0.1791,1.12572,0.1791,1.12572,0.17912,0,300,0.026040800000000003,-9,-9,-9,-9,60031.0,16.1592,16.1257,5.11736,60031.9,0.802,1.63309,0.5978,-0.173698,0.0564923,24.588,0.0655893,2.6229000000000003e-06,1.5844900000000002e-07,0.00654911,-3.8085800000000003e-08,4.76009e-09,20,9.333639999999999,0.9787100000000001,11,0,48,1,1.12572,0,128.289,44.4162,60032.1,1.09724,-0.111123,0.14,3.1,2.70861e-06,24.5531,-9,-9
5932,SN:,323986,12,111,-9.0,3,0.80908,0.0165,0.80812,0.0165,0.80812,0.0166,0,300,0.0185259,-9,-9,-9,-9,60490.3,19.9488,13.5497,10.7763,60494.4,1.666,-1.1233600000000001,0.7743,-0.0555688,0.040572500000000004,24.2165,0.0445142,3.69314e-06,1.51416e-07,0.0007320689999999999,-4.85102e-08,1.2089100000000001e-09,36,39.5696,0.31364000000000003,11,0,116,1,0.80812,0,70.0239,43.5307,60492.3,-1.1916,-0.06687489999999999,0.14,3.1,4.01715e-06,24.1252,-9,-9
854,SN:,61322,12,111,-9.0,3,0.7734800000000001,0.045,0.77441,0.045,0.77441,0.04504,0,300,0.00846776,-9,-9,-9,-9,60668.1,38.1925,26.1618,22.463,60665.2,1.216,0.40909,0.95942,0.0826657,0.0340346,24.098,0.0297553,4.119e-06,1.12884e-07,0.0130054,-5.54333e-08,-1.3544e-09,20,16.8407,0.6632899999999999,11,0,35,1,0.77441,0,-496.39300000000003,43.4147,60666.1,1.2816299999999998,0.10547999999999999,0.14,3.1,3.7592699999999998e-06,24.1972,-9,-9
5577,SN:,41635,12,111,-9.0,3,0.8146,0.001,0.81363,0.001,0.81363,0.00207,0,300,0.0185259,-9,-9,-9,-9,59752.4,26.0142,20.841,13.1738,59754.6,1.068,-1.04053,0.58716,-0.099622,0.034734100000000004,24.0115,0.036229000000000004,4.46055e-06,1.4884e-07,0.00318934,-2.5184900000000005e-08,6.382060000000001e-10,43,35.6924,0.77775,11,0,116,1,0.81363,0,70.7855,43.5489,59754.8,-1.48512,-0.08788789999999999,0.14,3.1,4.0390100000000005e-06,24.1193,-9,-9
8388,SN:,156607,12,111,-9.0,3,1.18723,0.0368,1.18564,0.0368,1.18564,0.03687,0,300,0.018615700000000002,-9,-9,-9,-9,60621.3,9.81917,8.25704,4.48421,60618.2,0.959,-1.39216,0.6252800000000001,-0.0423358,0.0616515,25.0173,0.083848,1.76633e-06,1.36408e-07,0.00604857,-2.60209e-08,5.23921e-09,29,24.559,0.70091,11,0,44,1,1.18564,0,-74.0581,44.5593,60617.6,-0.809728,-0.026304700000000004,0.14,3.1,1.45736e-06,25.2261,-9,-9
7679,SN:,338578,12,111,-9.0,3,1.14552,0.0546,1.1436,0.0546,1.1436,0.05464,0,300,0.00939609,-9,-9,-9,-9,59854.2,9.25963,5.39928,3.99936,59854.3,0.119,-0.367579,0.7501399999999999,0.052672199999999995,0.0836307,25.1868,0.0876589,1.5110299999999998e-06,1.21996e-07,0.018940000000000002,-3.455069999999999e-08,4.80515e-09,59,62.2202,0.36228,11,0,121,1,1.1436,0,338.588,44.4626,59857.6,-0.716345,-0.00323075,0.14,3.1,1.50953e-06,25.1879,-9,-9
1828,SN:,171531,12,111,-9.0,3,1.26978,0.1033,1.26854,0.1033,1.26854,0.10332999999999999,0,300,0.0185202,-9,-9,-9,-9,60567.3,5.68268,5.46397,4.04739,60555.8,1.476,-0.444698,0.88535,0.0578455,0.08971660000000001,24.9948,0.17145,1.80334e-06,2.84764e-07,-0.013284299999999999,-1.63673e-07,1.7428599999999998e-08,44,41.871,0.56328,11,0,57,1,1.26854,0,79.609,44.7405,60556.1,0.62775,0.0472931,0.14,3.1,1.20317e-06,25.4342,-9,-9
