VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_stretch,SIMSED_color
SN:,297736,12,111,-9.0,3,1.11056,0.0639,1.1130799999999998,0.0639,1.1130799999999998,0.06393,0,300,0.03345580000000001,-9,-9,-9,-9,59646.1,7.91017,7.38048,3.04108,59659.6,1.529,0.11075,0.82063,-0.030967599999999998,0.0768754,24.6968,0.088699,2.37283e-06,1.9384799999999998e-07,0.014756700000000001,-6.59105e-08,7.25433e-09,23,20.3215,0.62245,11,0,73,1,1.1130799999999998,0,-25.631,44.3854,59659.0,0.76655,-0.0525226,0.14,3.1,2.2588900000000002e-06,24.7503,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,33170,12,111,-9.0,3,0.71975,0.001,0.71817,0.001,0.71817,0.00199,0,300,0.00885044,-9,-9,-9,-9,60153.3,32.5474,24.2529,19.7564,60155.8,1.123,0.0990735,0.56984,0.0796343,0.0343944,23.9607,0.0298697,4.67421e-06,1.28592e-07,0.000258297,-1.8058599999999998e-08,-1.5996400000000003e-09,44,37.2012,0.75608,11,0,36,1,0.71817,0,105.24799999999999,43.217,60155.7,-0.000679463,0.0317608,0.14,3.1,4.71817e-06,23.9506,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,79850,12,111,-9.0,3,0.83419,0.001,0.83486,0.001,0.83486,0.00209,0,300,0.016637700000000002,-9,-9,-9,-9,60153.2,11.3737,8.87365,5.17204,60142.6,1.105,-0.134405,0.66457,-0.0356464,0.06954500000000001,24.5373,0.0989716,2.7483499999999997e-06,2.5053e-07,0.0210156,-1.2581300000000002e-07,-6.0426199999999996e-09,48,50.3041,0.38234,11,0,84,1,0.83486,0,-447.92,43.6158,60140.9,-1.3671,-0.0590202,0.14,3.1,3.55079e-06,24.2592,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,187873,12,111,-9.0,3,0.98788,0.067,0.98541,0.067,0.98541,0.06702999999999999,0,300,0.0223315,-9,-9,-9,-9,59826.3,11.0929,11.0856,4.2844,59818.4,0.536,1.31033,0.6624399999999999,0.0253342,0.0506105,24.5574,0.0859354,2.6980099999999997e-06,2.1354600000000003e-07,0.00641007,-1.05406e-07,1.58704e-09,52,51.8029,0.48162,11,0,8,1,0.98541,0,258.972,44.0635,59817.7,0.6864899999999999,-0.00787961,0.14,3.1,2.6474000000000003e-06,24.578,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,195431,12,111,-9.0,3,0.65633,0.033,0.65769,0.033,0.65769,0.03304,0,300,0.0192221,-9,-9,-9,-9,59621.2,18.9195,17.6297,13.6801,59612.3,0.994,-0.9876729999999999,0.52951,0.13254000000000002,0.0500964,23.9125,0.0635913,4.88647e-06,2.862e-07,0.00867791,-1.1693500000000001e-07,-7.75493e-09,40,56.9083,0.0402875,11,0,127,1,0.65769,0,173.463,42.9798,59611.8,-1.14323,0.0164498,0.14,3.1,5.292719999999999e-06,23.8258,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,241995,12,111,-9.0,3,1.13111,0.0599,1.13245,0.0599,1.13245,0.05994,0,300,0.03345580000000001,-9,-9,-9,-9,60345.2,8.83716,5.27278,3.6649300000000005,60338.5,1.672,-1.01442,0.89439,-0.0936407,0.0833434,24.9783,0.0959067,1.83103e-06,1.61741e-07,0.0189354,-3.2970099999999996e-08,7.46699e-09,44,34.9797,0.83249,11,0,73,1,1.13245,0,331.37800000000004,44.433,60335.9,-0.09955080000000001,-0.0428059,0.14,3.1,1.88067e-06,24.9492,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,157568,12,111,-9.0,3,0.73097,0.0996,0.73322,0.0996,0.73322,0.09961,0,300,0.016039400000000002,-9,-9,-9,-9,59688.0,29.111,26.4414,16.1143,59685.7,0.592,-0.25563400000000003,0.45083999999999996,-0.0904133,0.0331152,23.707,0.0310303,5.90492e-06,1.68762e-07,0.00429677,-4.11749e-08,-2.02397e-09,24,10.005,0.9945299999999999,11,0,59,1,0.73322,0,-71.207,43.2674,59685.8,-0.20125099999999999,-0.0553867,0.14,3.1,5.62947e-06,23.7588,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,44323,12,111,-9.0,3,0.9354399999999999,0.0142,0.9358799999999999,0.0142,0.9358799999999999,0.01433,0,300,0.00885576,-9,-9,-9,-9,59770.4,18.7159,14.2943,13.8123,59777.2,2.12,2.07195,0.92881,0.0489577,0.037982800000000004,24.6264,0.056194100000000004,2.5319099999999997e-06,1.31043e-07,-0.000738444,-6.75986e-08,1.3110700000000001e-09,52,65.8966,0.0931888,11,0,118,1,0.9358799999999999,0,-567.8240000000001,43.9219,59778.5,1.15864,0.0260876,0.14,3.1,2.9091200000000004e-06,24.4756,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,193202,12,111,-9.0,3,0.75713,0.0308,0.7557,0.0308,0.7557,0.03085,0,300,0.019931099999999997,-9,-9,-9,-9,60596.1,33.7406,22.6453,17.6721,60585.2,0.251,-0.40645,0.2067,-0.0609553,0.0296594,23.7002,0.0280469,5.941699999999999e-06,1.53487e-07,0.000380109,-1.55244e-08,-1.18844e-09,40,43.1012,0.34006,11,0,131,1,0.7557,0,204.65900000000002,43.3524,60585.1,-0.314245,-0.0719921,0.14,3.1,5.379259999999999e-06,23.8082,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,32644,12,111,-9.0,3,1.04955,0.2035,1.04814,0.2035,1.04814,0.20351,0,300,0.0182855,-9,-9,-9,-9,59914.1,12.6229,12.2796,4.76714,59920.7,1.03,-0.141147,0.68928,-0.06508380000000001,0.06506990000000001,24.5696,0.060706399999999994,2.6677800000000004e-06,1.49163e-07,0.0151414,-5.416680000000001e-08,2.6447800000000005e-09,20,17.4882,0.62108,11,0,120,1,1.04814,0,-99.3493,44.228,59920.9,0.19532,-0.039921,0.14,3.1,2.34015e-06,24.7119,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,235037,12,111,-9.0,3,1.10684,0.0338,1.1066799999999999,0.0338,1.1066799999999999,0.03387,0,300,0.0170245,-9,-9,-9,-9,59867.0,13.3495,12.803,4.90287,59872.9,0.951,0.20087,0.73127,-0.0243266,0.05753,24.6698,0.05967240000000001,2.43276e-06,1.33705e-07,0.00943176,-3.40836e-08,3.8396999999999995e-09,23,12.487,0.96225,11,0,69,1,1.1066799999999999,0,-233.488,44.3727,59872.4,1.0263200000000001,-0.0437024,0.14,3.1,2.30463e-06,24.7285,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,32023,12,111,-9.0,3,1.01145,0.0244,1.0097,0.0244,1.0097,0.02449,0,300,0.00916309,-9,-9,-9,-9,59842.2,15.4269,12.5661,6.49033,59842.5,0.71,-0.633847,0.35843,-0.17304,0.060739,24.5377,0.05302330000000001,2.74734e-06,1.3417e-07,0.00221755,-1.90017e-08,3.1439099999999997e-09,53,55.0427,0.39723,11,0,63,1,1.0097,0,298.933,44.1281,59841.3,0.27378,-0.08772730000000001,0.14,3.1,2.97094e-06,24.4528,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,148944,12,111,-9.0,3,0.7327,0.0334,0.73049,0.0334,0.73049,0.03344,0,300,0.00902038,-9,-9,-9,-9,60546.2,24.7605,23.0356,13.166,60543.2,0.346,-0.330631,0.28633000000000003,0.03196040000000001,0.033063,24.0631,0.030558,4.25347e-06,1.1971399999999998e-07,-4.75392e-05,-1.57799e-08,-9.19566e-10,59,58.5763,0.49108,11,0,37,1,0.73049,0,274.934,43.263,60543.0,-0.30207,-0.0137293,0.14,3.1,4.95335e-06,23.8977,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,306463,12,111,-9.0,3,0.7102,0.0664,0.70817,0.0664,0.70817,0.06642,0,300,0.015745099999999998,-9,-9,-9,-9,59899.2,42.2872,32.3858,19.0774,59896.0,0.268,1.00514,0.20719,-0.09507539999999999,0.029741900000000005,23.7176,0.026031,5.84726e-06,1.4019e-07,-0.00032036200000000003,-1.1295e-08,-1.4340600000000001e-09,40,29.2421,0.8952700000000001,11,0,67,1,0.70817,0,176.917,43.1803,59896.4,1.04281,-0.00701446,0.14,3.1,6.23694e-06,23.6476,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,53557,12,111,-9.0,3,1.12788,0.0853,1.12745,0.0853,1.12745,0.08532000000000001,0,300,0.016637700000000002,-9,-9,-9,-9,60567.3,11.6579,8.84556,5.15184,60577.6,1.025,1.51433,0.53395,0.00461495,0.06297989999999999,24.669,0.0691179,2.43452e-06,1.54982e-07,0.00440089,-3.44258e-08,4.95071e-09,35,31.8958,0.61875,11,0,84,1,1.12745,0,-157.239,44.4229,60576.8,0.7742399999999999,-0.0643306,0.14,3.1,2.25928e-06,24.7501,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,62211,12,111,-9.0,3,1.0612700000000002,0.109,1.05864,0.109,1.05864,0.10902,0,300,0.018207400000000002,-9,-9,-9,-9,60124.3,10.088,7.63047,3.60586,60130.5,0.26,1.1921,0.83086,0.039995300000000004,0.024487599999999998,24.4701,0.10153,2.9238999999999997e-06,2.7342400000000003e-07,0.000653558,-1.74742e-07,5.668390000000001e-10,32,19.9455,0.9522,11,0,95,1,1.05864,0,537.7230000000001,44.256,60129.5,1.1365,-0.032832099999999996,0.14,3.1,2.52315e-06,24.6301,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,223599,12,111,-9.0,3,1.04976,0.1632,1.04682,0.1632,1.04682,0.16322,0,300,0.0182855,-9,-9,-9,-9,60241.1,7.306710000000001,6.41735,3.5560400000000003,60255.1,1.009,1.1365100000000001,0.9318299999999999,-0.0387855,0.0921197,24.7972,0.11484000000000001,2.1633500000000002e-06,2.2883e-07,0.0280692,-1.5627e-07,3.4400999999999997e-09,23,21.1686,0.5707899999999999,11,0,120,1,1.04682,0,361.19300000000004,44.2262,60255.1,1.01989,0.00395083,0.14,3.1,2.3e-06,24.7307,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,306376,12,111,-9.0,3,0.8483299999999999,0.0306,0.8479700000000001,0.0306,0.8479700000000001,0.03065,0,300,0.0105296,-9,-9,-9,-9,59866.0,37.2238,33.9674,21.5897,59864.1,0.266,0.1807,0.17415,-0.131322,0.027568099999999998,23.8435,0.0255828,5.20721e-06,1.22696e-07,0.000665582,-7.56712e-09,-3.87754e-10,40,19.4182,0.9975,11,0,46,1,0.8479700000000001,0,-294.03700000000003,43.6586,59864.1,0.10833,-0.12436300000000002,0.14,3.1,4.97533e-06,23.8929,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,113530,12,111,-9.0,3,1.03209,0.3018,1.0316100000000001,0.3018,1.0316100000000001,0.30180999999999997,0,300,0.00670728,-9,-9,-9,-9,60624.1,10.0719,9.60765,4.09164,60626.5,0.952,1.3920700000000001,0.64202,0.0373487,0.0686645,25.1602,0.0666697,1.54855e-06,9.50888e-08,0.00838066,-3.34466e-08,2.1439e-09,40,33.3971,0.76039,11,0,30,1,1.0316100000000001,0,-95.1591,44.1843,60625.5,0.44264,0.03604280000000001,0.14,3.1,2.02475e-06,24.8691,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,224945,12,111,-9.0,3,0.3012,0.001,0.29945,0.001,0.29945,0.00164,0,300,0.01807,-9,-9,-9,-9,59873.0,156.317,130.972,123.98200000000001,59873.9,0.09,0.5834600000000001,0.10479000000000001,0.0444828,0.020657,21.5976,0.0243207,4.12062e-05,9.23028e-07,0.00016796200000000002,-1.50715e-08,-1.59378e-08,24,9.19604,0.99715,11,0,81,1,0.29945,0,364.72,40.9538,59873.8,0.6179,0.034858600000000003,0.14,3.1,4.07243e-05,21.6104,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,238660,12,111,-9.0,3,1.08938,0.2427,1.0886200000000001,0.2427,1.0886200000000001,0.24270999999999998,0,300,0.00734744,-9,-9,-9,-9,60300.1,8.5415,7.012569999999999,2.9594,60314.7,0.028,-0.502591,0.71491,-0.0400273,0.05488440000000001,24.7828,0.1387,2.1922e-06,2.8005800000000003e-07,0.00487132,-1.50707e-07,3.42802e-09,8,8.189789999999999,0.41515,11,0,34,1,1.0886200000000001,0,-13.7544,44.3291,60316.5,0.08476130000000001,-0.053525300000000005,0.14,3.1,2.18518e-06,24.7863,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,235644,12,111,-9.0,3,1.40536,0.0565,1.40879,0.0565,1.40879,0.05655,0,300,0.0192221,-9,-9,-9,-9,60415.0,7.27355,5.3901,4.84894,60416.3,1.803,-0.00146934,0.95195,-0.17740699999999998,0.0702192,25.3728,0.19302,1.27316e-06,2.26344e-07,0.00591119,-9.22898e-08,1.1481700000000002e-08,17,12.0157,0.79919,11,0,127,1,1.40879,0,-183.293,45.0177,60416.3,0.36779,-0.09217919999999999,0.14,3.1,1.34217e-06,25.3155,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,163472,12,111,-9.0,3,1.10054,0.2498,1.10249,0.2498,1.10249,0.24981,0,300,0.0192366,-9,-9,-9,-9,59962.2,12.3042,11.0066,4.55923,59972.5,1.093,0.43513,0.7488100000000001,-0.176951,0.0675349,24.9582,0.07695439999999999,1.86519e-06,1.322e-07,0.0129584,-3.55285e-08,4.76152e-09,35,30.0563,0.70557,11,0,125,1,1.10249,0,151.363,44.3603,59971.4,0.22558000000000003,-0.0563764,0.14,3.1,2.17983e-06,24.7889,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,335151,12,111,-9.0,3,1.25373,0.2656,1.25194,0.2656,1.25194,0.26561,0,300,0.00819286,-9,-9,-9,-9,60287.1,8.45235,7.88543,3.90616,60282.9,1.556,0.47626999999999997,1.32076,-0.08860599999999999,0.0660651,25.1811,0.105,1.51894e-06,1.46894e-07,0.0276144,-7.43246e-08,5.41589e-09,20,26.0067,0.16559000000000001,11,0,71,1,1.25194,0,283.982,44.7056,60286.1,0.33271,-0.041851599999999996,0.14,3.1,1.5427200000000002e-06,25.1643,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,182175,12,111,-9.0,3,1.1050799999999998,0.0329,1.1055,0.0329,1.1055,0.03297,0,300,0.0203787,-9,-9,-9,-9,59839.1,11.9708,10.7071,7.02062,59833.0,0.748,0.56176,0.45485,-0.164648,0.0628838,24.6875,0.0749735,2.39331e-06,1.65266e-07,0.0030621,-3.91296e-08,5.18459e-09,38,48.0393,0.12747,11,0,75,1,1.1055,0,-402.12199999999996,44.3692,59834.1,0.35962,-0.0896222,0.14,3.1,2.41874e-06,24.676,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,141274,12,111,-9.0,3,0.5351600000000001,0.001,0.53662,0.001,0.53662,0.00183,0,300,0.016497400000000002,-9,-9,-9,-9,60373.1,72.5322,45.2132,35.6348,60365.1,0.143,0.5291,0.1379,-0.0571779,0.020884299999999998,22.8124,0.023001,1.34594e-05,2.85132e-07,0.000321452,-1.4516100000000001e-08,-4.1563100000000005e-09,61,40.5811,0.9796,11,0,64,1,0.53662,0,99.864,42.4437,60365.2,0.5785600000000001,-0.0476219,0.14,3.1,1.30009e-05,22.8501,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,146260,12,111,-9.0,3,0.6931,0.0133,0.69345,0.0133,0.69345,0.01341,0,300,0.013787299999999999,-9,-9,-9,-9,60241.2,51.6069,44.5953,23.1459,60230.3,0.269,-0.406659,0.19939,-0.026007799999999998,0.029426499999999998,23.6432,0.024954,6.2622e-06,1.43927e-07,-0.00017884,-8.25697e-09,-1.8726199999999997e-09,52,47.2069,0.66251,11,0,110,1,0.69345,0,-319.225,43.1215,60230.1,-0.577306,-0.0115206,0.14,3.1,5.41204e-06,23.8016,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,99275,12,111,-9.0,3,1.07303,0.0143,1.0750899999999999,0.0143,1.0750899999999999,0.01445,0,300,0.0243817,-9,-9,-9,-9,59976.2,12.2834,11.7102,4.2774,59975.7,0.541,0.036235199999999995,0.60464,-0.12053,0.0649989,24.7273,0.0663406,2.30717e-06,1.40973e-07,0.0102091,-3.27381e-08,4.22434e-09,35,22.4298,0.95058,11,0,49,1,1.0750899999999999,0,107.436,44.2925,59976.7,0.18738,0.00287748,0.14,3.1,1.94945e-06,24.9102,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,126834,12,111,-9.0,3,0.27716,0.001,0.27659,0.001,0.27659,0.00162,0,300,0.00902038,-9,-9,-9,-9,59842.1,166.44099999999997,140.627,136.554,59842.1,0.144,-2.117,0.0729998,0.00913063,0.022509900000000003,21.4927,0.0254888,4.53869e-05,1.06551e-06,-0.00010390200000000001,-1.1985299999999999e-08,-1.8996699999999998e-08,44,7.30128,1.0,11,0,37,1,0.27659,0,-115.073,40.7536,59842.1,-2.0769,-0.012707099999999999,0.14,3.1,3.9629400000000004e-05,21.64,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,244801,12,111,-9.0,3,0.73422,0.0233,0.73428,0.0233,0.73428,0.02336,0,300,0.0185202,-9,-9,-9,-9,59782.2,15.9246,12.0639,10.2163,59782.9,0.371,-0.6728930000000001,0.29806,0.0257538,0.038850699999999995,24.1215,0.039447300000000005,4.03093e-06,1.46453e-07,0.000639679,-2.51301e-08,-1.07221e-09,52,59.4311,0.22324000000000002,11,0,57,1,0.73428,0,-245.77,43.2739,59782.8,-0.9679469999999999,0.021621,0.14,3.1,4.068219999999999e-06,24.1115,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,4707,12,111,-9.0,3,0.85811,0.0478,0.85545,0.0478,0.85545,0.04784,0,300,0.00885576,-9,-9,-9,-9,60491.4,18.905,17.1493,13.9032,60495.5,1.335,-0.127089,0.55186,-0.0919334,0.0360949,23.9227,0.045722900000000004,4.84088e-06,2.03861e-07,0.00161726,-4.77853e-08,1.3283499999999999e-09,39,44.4347,0.25346,11,0,118,1,0.85545,0,377.407,43.6848,60494.1,0.24731999999999998,-0.03328130000000001,0.14,3.1,3.81233e-06,24.182,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,48781,12,111,-9.0,3,1.27433,0.0538,1.2706899999999999,0.0538,1.2706899999999999,0.05385,0,300,0.016637700000000002,-9,-9,-9,-9,59810.1,6.70596,5.93984,2.75137,59819.2,0.706,0.2702,0.97049,-0.11120899999999999,0.0732742,25.2917,0.17192000000000002,1.37185e-06,2.17229e-07,-0.00865296,-1.33618e-07,1.11065e-08,44,38.7459,0.69575,11,0,84,1,1.2706899999999999,0,789.3739999999999,44.7473,59820.0,-0.185008,-0.0423527,0.14,3.1,1.39071e-06,25.2769,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,246644,12,111,-9.0,3,1.13805,0.2097,1.14058,0.2097,1.14058,0.20970999999999998,0,300,0.016039400000000002,-9,-9,-9,-9,59679.0,9.10988,5.7778599999999996,3.5892800000000005,59682.6,1.618,-1.7084400000000002,1.23193,-0.135217,0.0960608,25.075,0.10105,1.6749e-06,1.5588100000000002e-07,0.057996400000000004,-4.7451600000000005e-08,7.01749e-09,17,21.094,0.22211999999999998,11,0,59,1,1.14058,0,-12.4735,44.451,59684.5,1.10838,-0.013270400000000002,0.14,3.1,1.98665e-06,24.8897,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,296124,12,111,-9.0,3,0.63102,0.001,0.62949,0.001,0.62949,0.00191,0,300,0.00885044,-9,-9,-9,-9,60508.3,19.8821,18.4595,17.5259,60504.5,0.383,-0.136047,0.29415,0.0689953,0.040053500000000006,23.7928,0.0419223,5.45621e-06,2.10674e-07,0.00216161,-3.9139699999999995e-08,-4.23653e-09,39,23.0101,0.98046,11,0,36,1,0.62949,0,110.412,42.8676,60504.6,-0.532701,0.030026599999999997,0.14,3.1,6.10772e-06,23.6703,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,172909,12,111,-9.0,3,1.0789,0.0118,1.07785,0.0118,1.07785,0.01198,0,300,0.00611278,-9,-9,-9,-9,60223.2,10.6558,7.374689999999999,4.45991,60203.3,1.841,0.54989,1.07732,-0.153478,0.07450369999999999,24.9853,0.0904567,1.8191999999999999e-06,1.51565e-07,0.0227546,-8.485760000000001e-08,4.519140000000001e-09,41,50.9988,0.13617,11,0,115,1,1.07785,0,82.9074,44.3027,60203.9,-0.637687,-0.0429666,0.14,3.1,1.97926e-06,24.8937,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,181307,12,111,-9.0,3,0.88195,0.0263,0.88149,0.0263,0.88149,0.026369999999999998,0,300,0.0214592,-9,-9,-9,-9,60580.0,22.5281,18.2869,13.0719,60585.8,0.383,0.67175,0.30052,-0.016487599999999998,0.0315368,24.0081,0.034937699999999995,4.47452e-06,1.43985e-07,0.00139558,-2.55236e-08,-1.9959500000000002e-10,40,45.4931,0.25401999999999997,11,0,58,1,0.88149,0,-94.2713,43.7625,60585.9,0.90449,-0.00636469,0.14,3.1,3.57718e-06,24.2511,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,214699,12,111,-9.0,3,1.02785,0.2456,1.0258200000000002,0.2456,1.0258200000000002,0.24561,0,300,0.01807,-9,-9,-9,-9,60532.4,7.6951600000000004,7.4595199999999995,4.3579099999999995,60520.8,1.305,1.6037,1.32182,-0.04391369999999999,0.09571089999999999,24.861,0.14119,2.03983e-06,2.6527e-07,0.033405800000000006,-2.90308e-07,2.8001700000000003e-09,44,40.7814,0.61036,11,0,81,1,1.0258200000000002,0,360.67400000000004,44.1709,60519.2,0.83504,0.0736326,0.14,3.1,1.9369400000000003e-06,24.9172,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,231180,12,111,-9.0,3,0.5877100000000001,0.001,0.58558,0.001,0.58558,0.00188,0,300,0.00807619,-9,-9,-9,-9,60125.4,20.3978,17.4602,13.8557,60103.2,2.859,-0.0676688,0.7277899999999999,0.0137666,0.10626,23.3011,0.2149,8.581569999999999e-06,1.69857e-06,0.0249715,-4.67749e-07,-1.62011e-07,12,14.5846,0.26494,11,0,113,1,0.58558,0,302.631,42.6778,60101.5,0.37043000000000004,-0.00840386,0.14,3.1,9.12077e-06,23.2349,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,113701,12,111,-9.0,3,0.9526700000000001,0.0308,0.9507399999999999,0.0308,0.9507399999999999,0.030860000000000002,0,300,0.00885576,-9,-9,-9,-9,59770.4,11.1968,8.10033,4.01966,59750.3,1.824,1.08402,2.18959,0.0173453,0.09995060000000001,24.6363,0.29223000000000005,2.50899e-06,6.75302e-07,0.13948,-1.41771e-06,-3.46465e-08,40,37.5882,0.57936,11,0,118,1,0.9507399999999999,0,138.703,43.9668,59745.4,0.31953000000000004,-0.0461219,0.14,3.1,3.07861e-06,24.4141,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,61041,12,111,-9.0,3,1.1356,0.0504,1.13354,0.0504,1.13354,0.05044,0,300,0.020178,-9,-9,-9,-9,59826.3,11.4765,10.6006,4.9397400000000005,59822.0,1.021,-1.4533200000000002,0.51746,-0.192632,0.0798875,24.6574,0.10640999999999999,2.46062e-06,2.4115999999999997e-07,0.0072345,-5.244919999999999e-08,1.0851800000000001e-08,41,45.1878,0.30129,11,0,90,1,1.13354,0,86.6758,44.439,59823.7,-0.0103613,-0.069091,0.14,3.1,2.03931e-06,24.8613,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,91637,12,111,-9.0,3,1.14114,0.1528,1.14057,0.1528,1.14057,0.15282,0,300,0.00856182,-9,-9,-9,-9,60249.1,7.956,5.40923,4.43577,60248.5,0.034,-0.9450700000000001,0.72396,0.0191158,0.0991341,25.2461,0.11925,1.43073e-06,1.5713699999999999e-07,0.0207418,-1.1045e-08,1.03657e-08,14,9.22475,0.81639,11,0,10,1,1.14057,0,-281.767,44.4541,60253.5,0.68665,0.0480527,0.14,3.1,1.57476e-06,25.142,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,292397,12,111,-9.0,3,0.84734,0.0315,0.84549,0.0315,0.84549,0.03155,0,300,0.0104836,-9,-9,-9,-9,59811.1,21.029,15.3351,12.8277,59812.8,0.43,0.09193810000000001,0.29094000000000003,-0.061992700000000005,0.031880599999999995,24.3069,0.0337078,3.3980800000000004e-06,1.05497e-07,0.000832449,-1.39287e-08,1.26906e-10,56,55.9735,0.47586000000000006,11,0,114,1,0.84549,0,156.196,43.6525,59813.1,0.17882,-0.00369277,0.14,3.1,3.57744e-06,24.2511,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,158458,12,111,-9.0,3,1.1354799999999998,0.1015,1.1338,0.1015,1.1338,0.10153,0,300,0.00870258,-9,-9,-9,-9,60535.2,13.6849,12.5152,4.156280000000001,60538.6,1.284,0.7954100000000001,0.64708,-0.152862,0.0578447,24.8106,0.06775679999999999,2.1368e-06,1.3335e-07,0.00575004,-1.44678e-08,4.9738699999999995e-09,49,68.4456,0.0345901,11,0,117,1,1.1338,0,40.22,44.4393,60538.0,0.76464,-0.070124,0.14,3.1,2.25982e-06,24.7498,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,226079,12,111,-9.0,3,1.1699899999999999,0.3343,1.17297,0.3343,1.17297,0.33431,0,300,0.015625200000000002,-9,-9,-9,-9,60077.0,12.2066,8.91518,3.86044,60081.5,3.966,0.78989,2.11216,0.0619642,0.10753,24.8425,0.12064000000000001,2.0749000000000002e-06,2.3055800000000002e-07,0.14076,1.79313e-07,1.92647e-08,5,3.7119800000000005,0.59158,11,0,26,1,1.17297,0,-137.514,44.5258,60080.0,0.027717900000000004,-0.056964,0.14,3.1,1.8274900000000002e-06,24.9804,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,4369,12,111,-9.0,3,1.12053,0.063,1.11962,0.063,1.11962,0.06304,0,300,0.00939609,-9,-9,-9,-9,60281.1,12.4792,9.94334,5.27706,60282.2,1.017,-0.515292,0.75648,0.0246236,0.05994119999999999,24.7644,0.0589255,2.2296400000000005e-06,1.21008e-07,0.012442299999999998,-2.3315799999999998e-08,3.6571900000000003e-09,20,18.2862,0.5685600000000001,11,0,121,1,1.11962,0,40.9149,44.4047,60282.5,-0.646075,-0.10544300000000001,0.14,3.1,2.1513299999999996e-06,24.8032,-9,-9,-99.0,-99.0,-99.0,-99.0
SN:,80880,12,111,-9.0,3,1.18075,0.2293,1.18201,0.2293,1.18201,0.22930999999999999,0,300,0.00595685,-9,-9,-9,-9,60241.2,7.56997,6.419490000000001,3.7646699999999997,60239.9,1.582,0.68857,0.92064,0.10879000000000001,0.0877153,25.2477,0.11489,1.42865e-06,1.51182e-07,0.0117201,-4.89746e-08,8.15931e-09,38,43.0805,0.26291,11,0,42,1,1.18201,0,-629.771,44.5482,60238.7,0.69725,0.0322035,0.14,3.1,1.51299e-06,25.1854,-9,-9,-99.0,-99.0,-99.0,-99.0
