VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_Cart_INDEX,SIMSED_Mejecta,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature
SN:,108413,12,111,-9.0,3,0.6664899999999999,0.0159,0.66492,0.0159,0.66492,0.01599,0,300,0.00862049,-9,-9,-9,-9,60635.1,32.7186,29.6018,19.9139,60635.6,0.225,-2.96517,0.18843,-0.052726499999999996,0.031250599999999996,23.6913,0.0267492,5.990639999999999e-06,1.47591e-07,0.00015340700000000002,-8.56084e-09,-2.2982399999999997e-09,44,26.9934,0.9796,11,0,18,1,0.66492,0,273.91,43.0125,60635.6,-2.68796,-0.05467469999999999,0.14,3.1,5.1553599999999995e-06,23.8544,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,134452,12,111,-9.0,3,0.97975,0.2742,0.9779399999999999,0.2742,0.9779399999999999,0.27421,0,300,0.0110556,-9,-9,-9,-9,59836.2,10.6208,9.29776,6.81002,59828.5,0.599,-1.15531,0.42699,-0.0226431,0.042319499999999996,24.7915,0.0604364,2.1748099999999998e-06,1.21059e-07,0.00271475,-2.90479e-08,1.3370799999999999e-09,64,53.3737,0.82565,11,0,24,1,0.9779399999999999,0,114.054,44.0423,59828.7,-1.3815899999999999,-0.016138,0.14,3.1,2.11691e-06,24.8207,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,233388,12,111,-9.0,3,0.94814,0.227,0.9458799999999999,0.227,0.9458799999999999,0.22701,0,300,0.0108504,-9,-9,-9,-9,60249.1,20.215,15.1934,14.0785,60247.2,0.799,-0.288392,0.44126000000000004,-0.0668748,0.0380703,24.4668,0.0482324,2.9327999999999997e-06,1.30286e-07,0.00413603,-1.03436e-08,1.9153e-09,20,19.4583,0.49223999999999996,11,0,119,1,0.9458799999999999,0,261.823,43.9535,60246.4,-0.8261149999999999,-0.0962393,0.14,3.1,3.10234e-06,24.4058,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,35048,12,111,-9.0,3,1.17913,0.0221,1.1766,0.0221,1.1766,0.0222,0,300,0.0110556,-9,-9,-9,-9,60538.2,7.953930000000001,6.232469999999999,4.346419999999999,60546.7,1.458,0.47517,0.8687,0.0640852,0.0783154,25.0336,0.094202,1.7400099999999997e-06,1.50969e-07,0.018840700000000002,-4.50786e-08,6.44257e-09,46,33.4459,0.9162299999999999,11,0,24,1,1.1766,0,288.916,44.5396,60547.3,0.21836999999999998,0.031396299999999995,0.14,3.1,1.4369499999999999e-06,25.2414,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,73501,12,111,-9.0,3,1.32705,0.131,1.32618,0.131,1.32618,0.13102,0,300,0.020178,-9,-9,-9,-9,60284.1,6.78959,5.37587,4.92479,60294.1,0.526,-2.3113599999999996,0.09351430000000001,0.10106,0.06600299999999999,24.8421,0.13832,2.07575e-06,2.64448e-07,0.00140124,4.84058e-09,1.27899e-08,11,8.18855,0.6963199999999999,11,0,90,1,1.32618,0,-318.072,44.8594,60290.8,-1.1371,-0.0739932,0.14,3.1,1.21423e-06,25.4243,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,53231,12,111,-9.0,3,0.41144,0.001,0.41043999999999997,0.001,0.41043999999999997,0.00173,0,300,0.010537600000000001,-9,-9,-9,-9,59770.4,65.0422,56.2898,36.1454,59750.7,0.994,-0.59848,0.23753000000000002,0.0598481,0.0463016,22.5211,0.0898005,1.76019e-05,1.45584e-06,0.00354238,-1.59169e-07,-5.96869e-08,36,25.1144,0.91315,11,0,11,1,0.41043999999999997,0,-9.86048,41.7521,59750.8,-0.562348,0.0450365,0.14,3.1,1.6286e-05,22.6055,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,159348,12,111,-9.0,3,0.8658,0.1159,0.86506,0.1159,0.86506,0.11590999999999999,0,300,0.0108504,-9,-9,-9,-9,59770.4,11.8781,8.48195,6.13734,59752.6,5.893,-0.562354,1.2373100000000001,0.07407230000000001,0.10578,24.4677,0.29177,2.9303700000000004e-06,7.87487e-07,0.0439214,-1.3604e-07,-5.1013999999999996e-08,40,36.2199,0.68277,11,0,119,1,0.86506,0,-178.025,43.7125,59746.8,0.7461399999999999,0.0351934,0.14,3.1,3.25954e-06,24.3521,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,263758,12,111,-9.0,3,0.8221,0.0277,0.8177300000000001,0.0277,0.8177300000000001,0.027760000000000003,0,300,0.010212299999999999,-9,-9,-9,-9,59866.0,34.4912,29.303,19.1376,59870.5,0.317,-1.02573,0.21728000000000003,-0.08981760000000001,0.0289183,24.0255,0.0263613,4.40352e-06,1.0691599999999999e-07,0.000376374,-6.845439999999999e-09,-2.03373e-10,32,25.5798,0.78189,11,0,105,1,0.8177300000000001,0,908.0110000000001,43.5663,59870.2,-0.86388,-0.0827755,0.14,3.1,4.24355e-06,24.0657,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,257216,12,111,-9.0,3,0.85188,0.015,0.84921,0.015,0.84921,0.01511,0,300,0.0182855,-9,-9,-9,-9,59842.3,23.8953,16.4705,13.3787,59845.2,0.536,0.47758,0.30208,0.00260765,0.0354537,24.2475,0.040138099999999996,3.58935e-06,1.3269299999999998e-07,0.00126397,-2.17204e-08,1.6658199999999997e-10,56,44.7155,0.86072,11,0,120,1,0.84921,0,331.60699999999997,43.6653,59845.8,0.43038000000000004,0.0480837,0.14,3.1,3.15048e-06,24.3891,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,204901,12,111,-9.0,3,0.76857,0.0505,0.7669600000000001,0.0505,0.7669600000000001,0.05053,0,300,0.00885576,-9,-9,-9,-9,60125.4,28.5267,26.098,13.0921,60132.5,0.043,-0.8633549999999999,0.3211,-0.06391419999999999,0.0352471,23.8285,0.0416719,5.279450000000001e-06,2.02632e-07,-0.000127436,-3.93264e-08,5.34487e-10,36,36.1906,0.45975,11,0,118,1,0.7669600000000001,0,83.057,43.392,60130.7,0.20538,-0.046776,0.14,3.1,5.16065e-06,23.8532,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,218523,12,111,-9.0,3,0.78569,0.0297,0.78458,0.0297,0.78458,0.02976,0,300,0.0228397,-9,-9,-9,-9,59797.3,12.0316,9.96296,9.36085,59797.2,0.774,0.4476,0.58811,0.12149000000000001,0.047209,24.5077,0.0538552,2.8244799999999997e-06,1.40101e-07,0.00815423,-5.7938700000000004e-08,-1.6191e-09,60,73.2265,0.11732999999999999,11,0,51,1,0.78458,0,124.303,43.4519,59796.7,0.55697,0.13709000000000002,0.14,3.1,3.0228700000000003e-06,24.4339,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,150854,12,111,-9.0,3,0.80625,0.0411,0.805,0.0411,0.805,0.041139999999999996,0,300,0.0184642,-9,-9,-9,-9,59750.4,15.923,12.3278,8.29255,59728.9,0.165,-0.9688049999999999,0.48335,-0.24189000000000002,0.0514806,23.4072,0.10515999999999999,7.78281e-06,7.53844e-07,0.00938551,-3.26068e-07,-1.0507600000000002e-08,35,24.3574,0.9111899999999999,11,0,32,1,0.805,0,140.51,43.5207,59733.6,-0.924998,-0.12397799999999999,0.14,3.1,4.93914e-06,23.9009,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,203659,12,111,-9.0,3,1.0931899999999999,0.0443,1.0968200000000001,0.0443,1.0968200000000001,0.04435,0,300,0.03345580000000001,-9,-9,-9,-9,59591.2,8.44089,6.84168,4.21596,59601.7,1.195,-1.51443,1.15291,0.00163738,0.089291,24.6311,0.12257,2.5210200000000002e-06,2.8459499999999996e-07,0.0372362,-2.33006e-07,3.0579499999999998e-09,38,49.8204,0.0949115,11,0,73,1,1.0968200000000001,0,-366.769,44.3447,59599.4,0.63813,-0.0214933,0.14,3.1,2.11113e-06,24.8237,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,110501,12,111,-9.0,3,1.1257700000000002,0.2155,1.12471,0.2155,1.12471,0.21552,0,300,0.0184642,-9,-9,-9,-9,60596.1,8.17992,5.90611,4.35245,60584.7,1.279,0.64578,0.83934,0.0799653,0.038112900000000005,24.8872,0.0803328,1.9913e-06,1.47335e-07,0.0047437,-8.262039999999999e-08,1.048e-09,29,29.2375,0.45275,11,0,32,1,1.12471,0,40.9236,44.417,60583.6,-0.0892784,-0.0552308,0.14,3.1,1.9801099999999997e-06,24.8933,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,342009,12,111,-9.0,3,0.86466,0.0493,0.8665799999999999,0.0493,0.8665799999999999,0.049339999999999995,0,300,0.0280329,-9,-9,-9,-9,60031.1,11.7267,11.3199,8.13009,60012.3,1.416,-0.297333,0.6542,0.11775999999999999,0.046918800000000004,24.4761,0.0533874,2.9076799999999996e-06,1.42975e-07,0.00739814,-4.010990000000001e-08,3.5974199999999996e-10,28,26.4863,0.54633,11,0,33,1,0.8665799999999999,0,68.7649,43.7141,60011.6,0.38101999999999997,0.1032,0.14,3.1,2.55709e-06,24.6156,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,309699,12,111,-9.0,3,0.54886,0.001,0.5464899999999999,0.001,0.5464899999999999,0.00184,0,300,0.013002799999999998,-9,-9,-9,-9,60532.3,67.0725,54.8255,41.0154,60527.7,0.2,0.30685,0.13863,0.0647245,0.022227,23.1152,0.023387,1.01836e-05,2.19357e-07,0.000310383,-9.05308e-09,-3.3744600000000004e-09,60,56.28,0.61243,11,0,82,1,0.5464899999999999,0,359.07300000000004,42.4968,60527.9,0.59301,0.038465,0.14,3.1,9.70035e-06,23.168,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,288228,12,111,-9.0,3,1.0735299999999999,0.2272,1.07263,0.2272,1.07263,0.22721999999999998,0,300,0.010537600000000001,-9,-9,-9,-9,60574.2,8.94938,8.91193,4.30489,60567.3,1.13,-0.0628137,0.57312,-0.000965515,0.0775866,24.8373,0.09254839999999999,2.08493e-06,1.7771999999999998e-07,0.00139135,-6.07716e-08,6.724790000000001e-09,38,23.7218,0.9660200000000001,11,0,11,1,1.07263,0,-182.142,44.2895,60567.9,-0.0708569,0.00428254,0.14,3.1,1.8833599999999998e-06,24.9477,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,44655,12,111,-9.0,3,1.08044,0.2093,1.07859,0.2093,1.07859,0.20931,0,300,0.00807619,-9,-9,-9,-9,60168.2,10.487,8.88902,4.76786,60164.0,0.184,0.30691,0.87097,0.0503279,0.07734110000000001,24.9427,0.0811978,1.8920599999999998e-06,1.4149900000000002e-07,0.0152124,-6.20381e-08,4.6804700000000005e-09,41,33.9839,0.77313,11,0,113,1,1.07859,0,112.9,44.3053,60164.0,-0.723284,-0.0318507,0.14,3.1,1.8917099999999999e-06,24.9429,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,101465,12,111,-9.0,3,1.12478,0.2338,1.12316,0.2338,1.12316,0.23381,0,300,0.00643025,-9,-9,-9,-9,59811.2,12.7142,10.985,5.693219999999999,59820.5,0.131,0.92355,0.52857,-0.0487124,0.057469000000000006,24.7937,0.06807,2.17021e-06,1.36061e-07,0.00266658,-3.69887e-08,3.93543e-09,50,56.8309,0.23569,11,0,130,1,1.12316,0,25.011,44.4139,59819.6,0.5344300000000001,-0.055037300000000004,0.14,3.1,2.15093e-06,24.8034,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,98340,12,111,-9.0,3,1.0534,0.001,1.0527600000000001,0.001,1.0527600000000001,0.00228,0,300,0.0200875,-9,-9,-9,-9,60532.4,9.46252,7.86892,4.85796,60522.8,0.791,0.39657,0.9302299999999999,0.053468499999999995,0.0898617,24.6535,0.10465,2.46941e-06,2.3802800000000002e-07,0.016121899999999998,-1.58223e-07,5.0631300000000005e-09,44,62.6717,0.033485400000000005,11,0,50,1,1.0527600000000001,0,-44.2584,44.239,60523.5,0.39905,-0.0307678,0.14,3.1,2.3169e-06,24.7227,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,75020,12,111,-9.0,3,1.2540200000000001,0.0413,1.25285,0.0413,1.25285,0.04136,0,300,0.0185352,-9,-9,-9,-9,59807.2,6.89885,5.93981,3.78025,59820.4,1.58,1.43288,1.07768,-0.0696362,0.07274800000000001,25.1766,0.14526,1.52528e-06,2.04062e-07,0.00834617,-1.35254e-07,8.326059999999999e-09,44,49.7814,0.25411,11,0,17,1,1.25285,0,67.2507,44.7069,59823.5,0.64841,-0.0757646,0.14,3.1,1.76798e-06,25.0163,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,118948,12,111,-9.0,3,0.8787200000000001,0.0296,0.87749,0.0296,0.87749,0.02965,0,300,0.016637700000000002,-9,-9,-9,-9,60567.3,6.498530000000001,6.46164,2.7253,60562.3,0.578,-1.8279900000000002,0.69253,0.0895043,0.0828078,25.0025,0.09289270000000001,1.7906200000000002e-06,1.53201e-07,0.013931799999999998,-6.775000000000001e-08,-3.88866e-10,56,67.3501,0.1424,11,0,84,1,0.87749,0,116.825,43.7512,60561.3,-1.45105,0.13004000000000002,0.14,3.1,1.80718e-06,24.9925,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,307985,12,111,-9.0,3,1.1545,0.1968,1.15685,0.1968,1.15685,0.19680999999999998,0,300,0.018938,-9,-9,-9,-9,59618.2,7.51012,5.22513,3.3479,59621.7,2.047,0.518,0.9097200000000001,-0.027672000000000002,0.10658,25.0119,0.12761,1.7751900000000001e-06,2.08642e-07,0.0119762,-5.21387e-08,1.42079e-08,35,39.1269,0.28974,11,0,94,1,1.15685,0,52.8204,44.4892,59623.5,0.6015199999999999,0.029995799999999996,0.14,3.1,1.58777e-06,25.133,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,210975,12,111,-9.0,3,0.80233,0.0138,0.7993899999999999,0.0138,0.7993899999999999,0.013919999999999998,0,300,0.00902038,-9,-9,-9,-9,60184.3,31.8866,26.9722,17.7717,60184.8,0.3,0.9674,0.21245,-0.03330809999999999,0.0292209,23.7842,0.028199000000000002,5.49945e-06,1.42833e-07,0.000414123,-1.4870000000000002e-08,-6.900969999999999e-10,52,47.417,0.65446,11,0,37,1,0.7993899999999999,0,477.189,43.5041,60185.2,1.13239,-0.0291122,0.14,3.1,4.98748e-06,23.8903,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,332258,12,111,-9.0,3,1.12839,0.1282,1.1262299999999998,0.1282,1.1262299999999998,0.12822,0,300,0.014437,-9,-9,-9,-9,60596.1,12.4783,8.36158,4.37021,60592.3,0.831,-0.0785692,0.62516,-0.0187322,0.0675821,24.8669,0.0699487,2.02887e-06,1.3071e-07,0.014449000000000002,-3.26238e-08,3.7196399999999998e-09,29,42.6974,0.0485435,11,0,22,1,1.1262299999999998,0,196.69299999999998,44.4218,60592.8,0.19424,-0.010128,0.14,3.1,1.79776e-06,24.9982,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,249581,12,111,-9.0,3,0.37936,0.001,0.37878,0.001,0.37878,0.0017,0,300,0.019426099999999998,-9,-9,-9,-9,59807.2,81.3115,63.9386,47.9668,59803.8,0.134,-0.689718,0.12174000000000001,0.10088,0.021427099999999998,22.5153,0.0239835,1.7696400000000002e-05,3.9090699999999997e-07,0.000119264,-8.30723e-09,-6.74592e-09,40,26.555,0.9493,11,0,128,1,0.37878,0,-8.55861,41.546,59803.9,-0.7030029999999999,0.10432999999999999,0.14,3.1,1.63257e-05,22.6028,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,162605,12,111,-9.0,3,0.83801,0.0508,0.8388100000000001,0.0508,0.8388100000000001,0.05083,0,300,0.026657,-9,-9,-9,-9,60072.0,22.2318,13.8289,11.1988,60068.3,0.053,-0.664195,0.29579,0.0015379,0.0429148,24.1806,0.0408888,3.81728e-06,1.4375899999999998e-07,0.00254834,-1.64184e-08,3.9619999999999993e-10,12,9.26168,0.68043,11,0,107,1,0.8388100000000001,0,394.17900000000003,43.6282,60069.7,0.015162299999999998,0.00305848,0.14,3.1,3.5137099999999998e-06,24.2706,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,42243,12,111,-9.0,3,1.33089,0.0476,1.33209,0.0476,1.33209,0.04766,0,300,0.0192366,-9,-9,-9,-9,60031.1,12.4595,8.76485,5.50868,60033.1,1.08,0.0572976,0.70405,-0.0899626,0.025952,24.7032,0.09290830000000001,2.3589400000000002e-06,2.01859e-07,0.000161146,-9.23513e-08,2.05721e-09,20,21.2829,0.38065,11,0,125,1,1.33209,0,456.25300000000004,44.8694,60035.6,1.33331,-0.08128139999999999,0.14,3.1,1.6891999999999999e-06,25.0658,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,142238,12,111,-9.0,3,0.92237,0.0277,0.92265,0.0277,0.92265,0.02777,0,300,0.00916309,-9,-9,-9,-9,60267.1,27.2201,16.9144,10.3147,60255.3,0.282,-0.483725,0.35273000000000004,-0.23682199999999998,0.0343966,24.0179,0.06136130000000001,4.43441e-06,2.5061499999999997e-07,0.00318724,-7.10159e-08,-3.66795e-10,36,32.2489,0.64768,11,0,63,1,0.92265,0,-301.712,43.8839,60255.4,0.14583,-0.157696,0.14,3.1,4.4682e-06,24.0097,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,136745,12,111,-9.0,3,1.03568,0.0443,1.03445,0.0443,1.03445,0.04435,0,300,0.0167254,-9,-9,-9,-9,60621.3,15.5425,12.6116,4.39407,60618.5,0.647,-0.0907832,0.46648999999999996,-0.07015,0.054457900000000004,24.6594,0.05127140000000001,2.4559799999999997e-06,1.15978e-07,0.00518899,-2.38352e-08,2.17504e-09,29,41.4955,0.0622923,11,0,6,1,1.03445,0,-144.512,44.1925,60619.4,0.9331,0.0192511,0.14,3.1,2.2458599999999997e-06,24.7566,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,53642,12,111,-9.0,3,0.7915,0.0399,0.78903,0.0399,0.78903,0.039939999999999996,0,300,0.0185352,-9,-9,-9,-9,60532.4,19.6177,14.5202,12.0424,60530.5,1.062,0.22910999999999998,0.46521999999999997,0.0421773,0.0409966,24.2771,0.0465885,3.49281e-06,1.49875e-07,0.00380991,-2.88297e-08,-1.16517e-09,56,54.8262,0.51936,11,0,17,1,0.78903,0,515.456,43.4687,60530.8,0.42307,0.0428181,0.14,3.1,3.8292699999999995e-06,24.1772,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,243067,12,111,-9.0,3,1.02383,0.0323,1.02345,0.0323,1.02345,0.032369999999999996,0,300,0.0223315,-9,-9,-9,-9,60268.1,8.64602,8.38805,3.8641300000000003,60253.4,1.024,0.20588,0.8668899999999999,-0.0605413,0.0883639,24.5894,0.10191,2.6197e-06,2.4588000000000003e-07,0.0295111,-1.57629e-07,1.50268e-09,20,17.4921,0.62083,11,0,8,1,1.02345,0,-375.352,44.1629,60253.4,-0.243473,-0.07066489999999999,0.14,3.1,2.5635400000000004e-06,24.6129,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,47394,12,111,-9.0,3,0.9309,0.2299,0.93005,0.2299,0.93005,0.22991,0,300,0.0170245,-9,-9,-9,-9,59800.3,10.5032,10.4808,6.90815,59800.7,1.064,0.20113,0.59539,0.085422,0.0451639,24.6048,0.0565351,2.58274e-06,1.34485e-07,0.00527444,-4.84848e-08,4.6427699999999995e-10,68,74.8837,0.26494,11,0,69,1,0.93005,0,-1.20729,43.9066,59801.6,1.0778,0.0637185,0.14,3.1,2.62237e-06,24.5883,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,195194,12,111,-9.0,3,0.9256700000000001,0.2883,0.9243399999999999,0.2883,0.9243399999999999,0.28831,0,300,0.00655708,-9,-9,-9,-9,59902.1,25.1085,20.8053,17.6634,59893.1,0.32,0.15842,0.19330999999999998,-0.0791712,0.030667400000000004,24.1789,0.0326587,3.82341e-06,1.15007e-07,0.000608645,-9.87487e-09,3.4198199999999996e-10,60,46.74,0.89456,11,0,56,1,0.9243399999999999,0,179.795,43.8907,59893.2,0.33376,-0.10437300000000001,0.14,3.1,3.90706e-06,24.1554,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,15440,12,111,-9.0,3,0.97441,0.2202,0.97226,0.2202,0.97226,0.22021999999999997,0,300,0.021744,-9,-9,-9,-9,59927.1,16.2899,13.0681,8.11425,59929.3,1.095,-1.41429,0.8106300000000001,-0.0394432,0.0473724,24.5702,0.044661400000000004,2.6662799999999997e-06,1.0967700000000001e-07,0.021272700000000002,-1.20895e-08,1.53223e-09,20,14.6166,0.79791,11,0,61,1,0.97226,0,163.839,44.0271,59930.3,-0.6444880000000001,-0.0470222,0.14,3.1,2.57857e-06,24.6065,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,116466,12,111,-9.0,3,0.99887,0.0372,0.99874,0.0372,0.99874,0.03725,0,300,0.00939609,-9,-9,-9,-9,59945.1,12.5688,10.5913,9.15597,59946.1,1.449,0.70982,0.7881,0.0226226,0.0418124,25.0626,0.0626285,1.6941999999999998e-06,9.77267e-08,0.00812998,-1.27966e-08,1.45734e-09,20,21.6697,0.3587,11,0,121,1,0.99874,0,-181.852,44.097,59945.4,-0.30578099999999997,0.0252511,0.14,3.1,2.0547799999999997e-06,24.8531,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,251219,12,111,-9.0,3,0.60918,0.0075,0.60742,0.0075,0.60742,0.00767,0,300,0.00734744,-9,-9,-9,-9,60635.1,44.2544,38.4024,25.2589,60628.3,0.205,0.7472300000000001,0.1633,0.11492000000000001,0.028727999999999997,23.6493,0.0267538,6.226950000000001e-06,1.53439e-07,0.000194067,-8.31785e-09,-3.1174e-09,52,58.0491,0.26225,11,0,34,1,0.60742,0,341.57199999999995,42.7738,60628.3,0.95447,0.10985999999999999,0.14,3.1,6.42273e-06,23.6157,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,213467,12,111,-9.0,3,1.0246,0.0258,1.02691,0.0258,1.02691,0.02588,0,300,0.0198986,-9,-9,-9,-9,60050.0,8.84682,8.56504,3.5586699999999998,60057.7,1.247,-0.526453,0.95431,-0.0264861,0.10730999999999999,25.1251,0.11014000000000002,1.59935e-06,1.62242e-07,0.029305099999999997,-8.95275e-08,5.2743e-09,11,13.5763,0.25733,11,0,19,1,1.02691,0,10.1466,44.169,60056.1,-0.978562,0.061438400000000004,0.14,3.1,1.58999e-06,25.1315,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,10247,12,111,-9.0,3,1.16572,0.1847,1.16545,0.1847,1.16545,0.18470999999999999,0,300,0.0138733,-9,-9,-9,-9,59857.2,8.06161,5.3928,4.00813,59856.6,0.863,-0.370651,0.72731,-0.0510458,0.07319830000000001,25.2361,0.094074,1.4440200000000002e-06,1.25118e-07,0.0078585,-3.6567e-08,5.252369999999999e-09,59,52.7136,0.70494,11,0,89,1,1.16545,0,-188.05200000000002,44.5118,59858.1,-0.5700390000000001,0.00180662,0.14,3.1,1.44916e-06,25.2322,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,275804,12,111,-9.0,3,0.89199,0.0454,0.89061,0.0454,0.89061,0.045439999999999994,0,300,0.0185259,-9,-9,-9,-9,59807.2,11.0488,10.819,7.58788,59810.6,0.825,-0.746997,0.55,0.07076030000000001,0.0438695,24.6662,0.0506931,2.44066e-06,1.13955e-07,0.0009463060000000001,-3.0974400000000005e-08,1.02629e-09,60,49.9517,0.81921,11,0,116,1,0.89061,0,184.22299999999998,43.7911,59810.5,-0.39964099999999997,0.0443283,0.14,3.1,2.548e-06,24.6195,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,226162,12,111,-9.0,3,0.7177399999999999,0.0345,0.71735,0.0345,0.71735,0.03455,0,300,0.0180209,-9,-9,-9,-9,59798.3,20.7354,14.8332,12.752,59776.7,2.887,0.22953,0.7602,-0.0899654,0.024224799999999998,23.2529,0.11715,8.97075e-06,9.67927e-07,0.00222458,9.44228e-08,-8.74798e-09,16,15.7813,0.46831999999999996,11,0,4,1,0.71735,0,-325.073,43.2125,59779.7,0.42536999999999997,-0.0644242,0.14,3.1,6.58752e-06,23.5882,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,192311,12,111,-9.0,3,0.95378,0.0175,0.9518700000000001,0.0175,0.9518700000000001,0.01761,0,300,0.0108504,-9,-9,-9,-9,59854.1,21.9452,20.0704,15.5076,59851.5,0.319,-0.371315,0.26624000000000003,-0.0848812,0.0313343,24.2257,0.0379301,3.6621199999999998e-06,1.27936e-07,0.000847926,-1.83584e-08,6.286319999999999e-10,48,57.5745,0.16209,11,0,119,1,0.9518700000000001,0,157.03799999999998,43.97,59851.6,-0.25261100000000003,-0.0850727,0.14,3.1,3.18674e-06,24.3766,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
