,VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV
6481,SN:,305987,12,111,-9.0,3,0.48433999999999994,0.001,0.48389,0.001,0.48389,0.00179,0,300,0.021228,-9,-9,-9,-9,59867.0,114.868,73.7321,55.7144,59868.5,0.046,-0.44578199999999996,0.08693680000000001,-0.0829773,0.019079699999999998,22.4416,0.0211795,1.8938399999999998e-05,3.69433e-07,9.658549999999999e-05,-5.012180000000001e-09,-5.437689999999999e-09,36,30.7895,0.71458,11,0,80,1,0.48389,0,-47.6985,42.1766,59868.4,-0.557968,-0.06961310000000001,0.14,3.1,1.52907e-05,22.6739,-9,-9
3948,SN:,265538,12,111,-9.0,3,0.45661999999999997,0.0438,0.45574,0.0438,0.45574,0.04382,0,300,0.019191099999999996,-9,-9,-9,-9,60268.0,88.5283,65.3896,44.5769,60269.6,0.198,0.86845,0.15619,0.00761881,0.0207871,22.5573,0.0236088,1.7024100000000002e-05,3.7018099999999997e-07,0.000262825,-1.42489e-08,-5.758409999999999e-09,26,10.5617,0.9968100000000001,11,0,28,1,0.45574,0,-101.82700000000001,42.0218,60269.7,0.95805,0.00677253,0.14,3.1,1.72399e-05,22.5437,-9,-9
4783,SN:,201148,12,111,-9.0,3,0.67262,0.0322,0.67278,0.0322,0.67278,0.03224,0,300,0.00870258,-9,-9,-9,-9,60153.3,43.8986,43.1442,26.3434,60148.5,0.512,-0.6464489999999999,0.18733,-0.11882100000000001,0.0326344,23.4547,0.0318031,7.449600000000001e-06,2.1821100000000002e-07,0.000326822,-9.761910000000001e-09,-3.7209799999999997e-09,40,24.5033,0.97435,11,0,117,1,0.67278,0,-410.741,43.0414,60148.8,-0.436587,-0.0859412,0.14,3.1,7.337510000000001e-06,23.4711,-9,-9
3054,SN:,268176,12,111,-9.0,3,0.92245,0.0938,0.92122,0.0938,0.92122,0.09382,0,300,0.00967268,-9,-9,-9,-9,59857.2,16.5346,13.1896,7.2678899999999995,59863.7,0.646,0.47261000000000003,0.41141000000000005,0.0799668,0.0178028,24.6777,0.04296919999999999,2.41504e-06,9.5578e-08,0.000517992,-2.26346e-08,5.77931e-11,76,60.3411,0.90566,11,0,102,1,0.92122,0,127.774,43.8815,59864.1,0.61147,0.0964118,0.14,3.1,2.30193e-06,24.7298,-9,-9
8395,SN:,49500,12,111,-9.0,3,1.08467,0.1006,1.08445,0.1006,1.08445,0.10062,0,300,0.00907156,-9,-9,-9,-9,60238.3,9.14149,7.5433699999999995,3.20416,60244.3,1.392,0.99097,0.84436,0.056055999999999995,0.0904426,25.239,0.10664000000000001,1.44011e-06,1.41448e-07,0.0113429,-6.20474e-08,5.931180000000001e-09,32,19.9273,0.9525100000000001,11,0,72,1,1.08445,0,-160.833,44.3182,60243.9,0.0179184,0.011973899999999999,0.14,3.1,1.8149900000000001e-06,24.9878,-9,-9
9428,SN:,117076,12,111,-9.0,3,0.7731100000000001,0.0197,0.77559,0.0197,0.77559,0.019780000000000002,0,300,0.0192366,-9,-9,-9,-9,60327.3,8.664060000000001,5.2477599999999995,4.97668,60308.7,1.4,-1.4266,0.89187,-0.127937,0.10496,24.0046,0.19860999999999998,4.48924e-06,8.21182e-07,0.057979199999999995,-6.14207e-07,-5.535e-08,36,56.5437,0.0208076,11,0,125,1,0.77559,0,-121.574,43.4168,60310.9,-2.7505,-0.109742,0.14,3.1,4.12395e-06,24.0967,-9,-9
8859,SN:,23703,12,111,-9.0,3,1.1932,0.055,1.1944299999999999,0.055,1.1944299999999999,0.05504,0,300,0.010212299999999999,-9,-9,-9,-9,59836.2,10.7905,8.66358,4.14222,59824.9,0.774,0.49336,0.60255,-0.134261,0.058476099999999996,24.9377,0.0838566,1.9007699999999999e-06,1.46805e-07,0.00619688,-3.88452e-08,4.873189999999999e-09,50,63.1906,0.09964719999999999,11,0,105,1,1.1944299999999999,0,-856.742,44.5763,59824.1,1.24224,-0.040676,0.14,3.1,1.9475e-06,24.9113,-9,-9
4405,SN:,119872,12,111,-9.0,3,0.7195,0.01,0.7185699999999999,0.01,0.7185699999999999,0.01015,0,300,0.0185202,-9,-9,-9,-9,60211.1,31.5714,28.4734,20.9847,60206.5,0.23,0.5072,0.21031999999999998,0.0175749,0.030323700000000002,23.5992,0.027456,6.52107e-06,1.64904e-07,0.00049203,-1.68387e-08,-2.15759e-09,44,44.1453,0.4655,11,0,57,1,0.7185699999999999,0,54.6605,43.2177,60206.9,0.51656,-0.0327496,0.14,3.1,6.0599900000000006e-06,23.6788,-9,-9
5380,SN:,148808,12,111,-9.0,3,0.9208200000000001,0.0502,0.9222899999999999,0.0502,0.9222899999999999,0.050230000000000004,0,300,0.0180075,-9,-9,-9,-9,60330.2,7.9234100000000005,6.33321,2.8769400000000003,60308.2,1.259,0.71141,1.50505,-0.0116647,0.0878857,24.287,0.22846999999999998,3.4610400000000002e-06,7.282850000000001e-07,0.060539800000000005,-1.0214299999999998e-06,-2.4378299999999998e-08,36,23.9414,0.93815,11,0,55,1,0.9222899999999999,0,230.38299999999998,43.8815,60311.1,0.8944700000000001,0.0484375,0.14,3.1,2.7378300000000003e-06,24.5415,-9,-9
515,SN:,216423,12,111,-9.0,3,0.9652799999999999,0.2595,0.9638100000000001,0.2595,0.9638100000000001,0.25951,0,300,0.00902038,-9,-9,-9,-9,60606.1,23.3441,18.1182,14.56,60615.1,0.77,0.57102,0.5344399999999999,-0.07308889999999998,0.0327007,24.523,0.043297,2.7848e-06,1.11052e-07,0.00296746,-2.4605799999999998e-08,9.682e-10,24,18.2581,0.7903100000000001,11,0,37,1,0.9638100000000001,0,0.28765999999999997,44.0029,60614.5,0.63085,-0.0224912,0.14,3.1,2.89761e-06,24.4799,-9,-9
4871,SN:,280015,12,111,-9.0,3,1.37954,0.062,1.37837,0.062,1.37837,0.06205,0,300,0.015745099999999998,-9,-9,-9,-9,60278.1,8.34778,6.04045,4.20633,60267.9,1.419,0.36896,0.85487,-0.21545300000000003,0.0645009,25.0374,0.15181,1.73392e-06,2.42446e-07,0.0185452,-9.030250000000001e-08,8.53179e-09,20,15.6592,0.73753,11,0,67,1,1.37837,0,-249.328,44.9633,60269.9,0.9571,-0.13151600000000002,0.14,3.1,1.7035400000000001e-06,25.0566,-9,-9
1311,SN:,69570,12,111,-9.0,3,0.78196,0.0465,0.7807,0.0465,0.7807,0.04653,0,300,0.00670728,-9,-9,-9,-9,60632.1,35.3766,26.4621,19.6894,60621.8,0.234,-0.704466,0.20521,-0.00818208,0.0285433,24.0199,0.026417400000000004,4.42624e-06,1.07696e-07,0.00019705599999999998,-9.40336e-09,-7.23223e-10,52,49.8935,0.55715,11,0,30,1,0.7807,0,170.13400000000001,43.4389,60621.9,-0.533357,-0.045763,0.14,3.1,4.48036e-06,24.0067,-9,-9
5979,SN:,55063,12,111,-9.0,3,0.8827,0.1312,0.88451,0.1312,0.88451,0.13121,0,300,0.0192221,-9,-9,-9,-9,59666.0,21.3834,17.722,12.8919,59664.2,0.416,0.17932,0.29361,-0.07461,0.032068599999999996,23.9398,0.0375902,4.765109999999999e-06,1.6497699999999998e-07,0.000265532,-2.4836e-08,7.235839999999999e-10,32,32.2853,0.45266000000000006,11,0,127,1,0.88451,0,119.036,43.7691,59664.5,0.64053,-0.07917660000000001,0.14,3.1,4.23084e-06,24.0689,-9,-9
9854,SN:,49496,12,111,-9.0,3,0.86472,0.0228,0.86479,0.0228,0.86479,0.02288,0,300,0.0226438,-9,-9,-9,-9,59924.1,21.8147,15.3988,14.4218,59920.2,0.687,1.75511,0.5617,-0.022403700000000002,0.0347138,24.1047,0.03875069999999999,4.09391e-06,1.46114e-07,0.00774239,-5.48921e-08,-1.06996e-09,28,32.2429,0.26474000000000003,11,0,97,1,0.86479,0,-478.46,43.7107,59919.7,1.18385,-0.0217903,0.14,3.1,4.06481e-06,24.1124,-9,-9
4955,SN:,133192,12,111,-9.0,3,0.65103,0.0261,0.64827,0.0261,0.64827,0.02615,0,300,0.018615700000000002,-9,-9,-9,-9,59798.4,17.1903,15.6882,14.7207,59791.9,3.759,-1.0676700000000001,0.64359,0.10568,0.07390880000000001,23.9315,0.13744,4.80175e-06,6.07832e-07,-0.0117828,1.24549e-07,-3.6681800000000006e-08,20,17.4437,0.624,11,0,44,1,0.64827,0,409.976,42.947,59787.2,-0.146325,0.0655602,0.14,3.1,5.391569999999999e-06,23.8057,-9,-9
1938,SN:,184206,12,111,-9.0,3,0.83621,0.0187,0.8355899999999999,0.0187,0.8355899999999999,0.01879,0,300,0.0200875,-9,-9,-9,-9,60194.2,21.9611,13.881,11.2036,60201.8,0.523,0.89655,0.33421999999999996,0.10647999999999999,0.0351089,24.1931,0.035534699999999995,3.77375e-06,1.2351e-07,0.00139489,-2.2269400000000004e-08,-2.46805e-10,44,37.9584,0.72712,11,0,50,1,0.8355899999999999,0,-26.854,43.6196,60202.4,1.18887,0.0986636,0.14,3.1,3.13613e-06,24.394,-9,-9
4778,SN:,172264,12,111,-9.0,3,0.92761,0.001,0.9252600000000001,0.001,0.9252600000000001,0.00217,0,300,0.00695571,-9,-9,-9,-9,59808.2,13.0539,11.8822,8.115310000000001,59806.3,0.208,0.62651,0.44683999999999996,0.0404656,0.0386203,24.6327,0.043862599999999995,2.51725e-06,1.01694e-07,0.00250249,-2.17713e-08,5.930700000000001e-10,64,64.4259,0.46156,11,0,96,1,0.9252600000000001,0,290.861,43.8945,59805.5,0.4026,0.0248109,0.14,3.1,2.71637e-06,24.55,-9,-9
3181,SN:,235459,12,111,-9.0,3,0.7883600000000001,0.1365,0.78897,0.1365,0.78897,0.13651,0,300,0.023375299999999998,-9,-9,-9,-9,60238.3,16.19,15.0295,10.4416,60242.0,0.531,0.29151,0.35916,0.0161516,0.0378083,24.1423,0.042008699999999996,3.9544e-06,1.53002e-07,0.0007492639999999999,-2.8258700000000002e-08,2.29031e-10,36,21.7491,0.9706899999999999,11,0,79,1,0.78897,0,-621.896,43.4648,60241.9,0.26434,0.0362015,0.14,3.1,3.83711e-06,24.175,-9,-9
9424,SN:,53093,12,111,-9.0,3,0.70655,0.001,0.70606,0.001,0.70606,0.00198,0,300,0.0106428,-9,-9,-9,-9,59770.4,47.1256,43.8554,22.2163,59771.5,1.238,-0.205696,0.45533,-0.013622299999999999,0.0319457,23.724,0.0278483,5.812769999999999e-06,1.49093e-07,-0.00261771,6.74953e-09,-1.8161900000000001e-09,44,47.4217,0.33491,11,0,109,1,0.70606,0,-229.24200000000002,43.1704,59771.5,0.17398,0.0294278,0.14,3.1,5.07095e-06,23.8723,-9,-9
3151,SN:,140402,12,111,-9.0,3,1.22471,0.5007,1.22225,0.5007,1.22225,0.5007,0,300,0.018033900000000002,-9,-9,-9,-9,60640.1,13.0681,10.2196,4.19008,60645.8,1.595,-0.245794,0.9749899999999999,-0.062388,0.0577625,24.6615,0.0875332,2.45123e-06,1.9762e-07,0.0103389,-5.51682e-08,7.35399e-09,14,11.3445,0.65879,11,0,91,1,1.22225,0,171.705,44.6418,60648.3,1.15594,-0.0638337,0.14,3.1,1.9371700000000003e-06,24.9171,-9,-9
6511,SN:,203425,12,111,-9.0,3,1.08751,0.068,1.08546,0.068,1.08546,0.06803,0,300,0.023375299999999998,-9,-9,-9,-9,59801.4,7.20435,5.6596,4.195930000000001,59797.4,6.699,-1.6615400000000002,1.51017,-0.0442004,0.13654000000000002,25.0585,0.14735,1.7005400000000001e-06,2.30791e-07,0.00402018,8.878149999999999e-08,6.371220000000001e-09,29,26.6991,0.5879300000000001,11,0,79,1,1.08546,0,101.126,44.3226,59801.1,-0.722983,0.031266,0.14,3.1,1.55489e-06,25.1558,-9,-9
9405,SN:,157776,12,111,-9.0,3,0.70215,0.001,0.70417,0.001,0.70417,0.00198,0,300,0.0280329,-9,-9,-9,-9,60427.0,23.4294,18.5008,15.5881,60424.9,1.729,-1.10737,0.66868,0.0720165,0.18612,24.1026,0.0823469,4.10181e-06,3.11099e-07,0.12365999999999999,-1.9593199999999998e-07,-5.4702800000000006e-08,20,22.6842,0.30456,11,0,33,1,0.70417,0,-16.5053,43.1601,60425.4,-0.762822,0.0437888,0.14,3.1,4.35454e-06,24.0376,-9,-9
9524,SN:,264142,12,111,-9.0,3,1.05584,0.0163,1.05446,0.0163,1.05446,0.01643,0,300,0.0200597,-9,-9,-9,-9,60596.1,8.56098,7.66522,3.92248,60588.3,0.074,-1.67692,0.64181,-0.104554,0.0848385,24.9994,0.0862819,1.79567e-06,1.42699e-07,0.012985499999999999,-4.37404e-08,5.28357e-09,29,24.306,0.7137,11,0,104,1,1.05446,0,145.813,44.2441,60588.7,-1.0877299999999999,0.019660900000000002,0.14,3.1,1.64842e-06,25.0923,-9,-9
4530,SN:,197908,12,111,-9.0,3,0.48677,0.0164,0.48527,0.0164,0.48527,0.01647,0,300,0.0187179,-9,-9,-9,-9,59842.2,89.2673,60.503,39.0894,59846.8,0.151,-0.000732398,0.10337,0.0237888,0.020717799999999998,22.748,0.0228024,1.42823e-05,2.99953e-07,7.47729e-05,-7.21654e-09,-4.6335100000000005e-09,56,41.6434,0.9235200000000001,11,0,124,1,0.48527,0,81.5648,42.1856,59847.0,0.0860702,0.027095599999999997,0.14,3.1,1.25025e-05,22.8925,-9,-9
3504,SN:,257027,12,111,-9.0,3,1.22199,0.0583,1.21919,0.0583,1.21919,0.058339999999999996,0,300,0.00695571,-9,-9,-9,-9,60574.2,7.107080000000001,6.753610000000001,3.0442099999999996,60582.5,1.904,0.033074,1.11076,-0.16405999999999998,0.0753697,25.4531,0.13625,1.18238e-06,1.48375e-07,0.012783200000000002,-7.11861e-08,7.1427499999999996e-09,29,18.9661,0.92215,11,0,96,1,1.21919,0,362.494,44.6354,60582.3,0.45311,-0.00343664,0.14,3.1,1.4978700000000001e-06,25.1963,-9,-9
4765,SN:,60873,12,111,-9.0,3,1.1312200000000001,0.1129,1.12952,0.1129,1.12952,0.11292,0,300,0.018615700000000002,-9,-9,-9,-9,60567.4,12.4898,8.12186,4.43495,60560.7,1.36,-0.562679,0.65758,-0.05758099999999999,0.0948687,24.817,0.11391,2.12429e-06,2.22861e-07,0.0113274,-7.60036e-08,1.00046e-08,44,38.1389,0.72004,11,0,44,1,1.12952,0,-30.1306,44.4291,60560.3,-0.550091,-0.038531199999999995,0.14,3.1,1.75924e-06,25.0217,-9,-9
4134,SN:,141070,12,111,-9.0,3,0.72349,0.0602,0.72285,0.0602,0.72285,0.06022,0,300,0.00663395,-9,-9,-9,-9,59836.2,36.0584,34.3149,18.9325,59834.0,0.245,0.4369,0.16535999999999998,-0.09522219999999999,0.0288661,23.7525,0.025215,5.66241e-06,1.31503e-07,0.00010986299999999999,-7.833590000000001e-09,-1.46381e-09,60,71.314,0.15052000000000001,11,0,38,1,0.72285,0,-185.75400000000002,43.2331,59833.9,0.24624000000000001,-0.0817306,0.14,3.1,6.63596e-06,23.5802,-9,-9
1148,SN:,318479,12,111,-9.0,3,0.87515,0.0584,0.8731899999999999,0.0584,0.8731899999999999,0.058429999999999996,0,300,0.0187179,-9,-9,-9,-9,60535.3,14.445,11.0732,9.31913,60535.3,0.257,-0.606554,0.7402,-0.0454979,0.042641000000000005,24.5882,0.05056769999999999,2.62243e-06,1.22139e-07,0.00134364,-3.43922e-08,1.37572e-09,36,37.7866,0.38761999999999996,11,0,124,1,0.8731899999999999,0,120.544,43.7389,60533.9,-0.49973100000000004,0.06805839999999999,0.14,3.1,2.46636e-06,24.6549,-9,-9
3996,SN:,179056,12,111,-9.0,3,1.17394,0.241,1.17218,0.241,1.17218,0.24101,0,300,0.00904526,-9,-9,-9,-9,60249.1,13.2109,12.7372,3.8707,60255.3,0.017,-0.924501,0.66374,-0.150545,0.0665541,24.8194,0.102,2.11946e-06,1.99119e-07,0.0102546,-2.2317099999999996e-08,9.274709999999999e-09,8,2.09764,0.9778700000000001,11,0,129,1,1.17218,0,48.5746,44.5288,60257.6,0.15794,-0.09644019999999999,0.14,3.1,2.0745599999999998e-06,24.8427,-9,-9
6177,SN:,120748,12,111,-9.0,3,0.35612,0.001,0.35611,0.001,0.35611,0.00169,0,300,0.00807619,-9,-9,-9,-9,59797.3,150.618,111.485,110.346,59795.9,0.086,0.65659,0.0528498,-0.0363524,0.0200287,21.6684,0.022665599999999998,3.86052e-05,8.05913e-07,-0.00010227299999999999,-2.4696399999999998e-09,-1.30795e-08,44,20.4389,0.99908,11,0,113,1,0.35611,0,-283.52299999999997,41.3879,59796.0,0.6844600000000001,-0.048910699999999994,0.14,3.1,3.49789e-05,21.7755,-9,-9
3909,SN:,167149,12,111,-9.0,3,0.79152,0.0233,0.79372,0.0233,0.79372,0.02337,0,300,0.020803400000000003,-9,-9,-9,-9,60434.0,19.2809,18.784,12.1823,60446.0,3.294,1.18696,1.69025,0.016403,0.0413548,24.1818,0.10776,3.8130300000000006e-06,3.78459e-07,0.010467299999999999,6.054190000000001e-08,5.04255e-11,8,6.7660800000000005,0.56207,11,0,16,1,0.79372,0,-32.6381,43.4789,60445.5,0.8575,0.048126800000000004,0.14,3.1,3.95181e-06,24.143,-9,-9
9539,SN:,279109,12,111,-9.0,3,0.50737,0.1127,0.50556,0.1127,0.50556,0.11270999999999999,0,300,0.0105296,-9,-9,-9,-9,59866.0,96.121,67.6088,49.2109,59864.2,0.124,0.0530214,0.10113,-0.00474509,0.0200996,22.8098,0.0218323,1.3491600000000001e-05,2.71292e-07,0.00020443,-5.88713e-09,-4.23042e-09,46,35.8886,0.85819,11,0,46,1,0.50556,0,213.64700000000002,42.2926,59864.2,0.09044989999999999,0.014116899999999998,0.14,3.1,1.17628e-05,22.9587,-9,-9
1547,SN:,203392,12,111,-9.0,3,1.32638,0.0488,1.32465,0.0488,1.32465,0.04885,0,300,0.0110993,-9,-9,-9,-9,59839.1,5.86089,5.48947,4.2618599999999995,59843.2,1.729,0.00374557,0.88913,-0.0293694,0.0767819,25.4061,0.15511,1.2347399999999998e-06,1.7639299999999998e-07,0.00144103,-6.84103e-08,9.73701e-09,41,40.7852,0.48007,11,0,65,1,1.32465,0,0.40554,44.8571,59844.2,0.29173000000000004,0.00103996,0.14,3.1,1.1808499999999999e-06,25.4545,-9,-9
8966,SN:,282568,12,111,-9.0,3,0.8421799999999999,0.0425,0.84441,0.0425,0.84441,0.042539999999999994,0,300,0.018938,-9,-9,-9,-9,60003.2,14.6392,10.594,9.429,60009.0,0.632,1.19649,0.45308000000000004,0.00734254,0.0398098,24.4764,0.0508648,2.9069299999999996e-06,1.36185e-07,0.00340291,-3.95953e-08,2.6094499999999997e-10,36,37.1568,0.41552,11,0,94,1,0.84441,0,-23.2018,43.6443,60008.8,1.12114,0.056563,0.14,3.1,3.42699e-06,24.2977,-9,-9
10158,SN:,61082,12,111,-9.0,3,0.60805,0.001,0.60902,0.001,0.60902,0.00189,0,300,0.0125155,-9,-9,-9,-9,59797.4,55.3294,33.1005,23.0355,59794.9,0.217,-1.1793799999999999,0.15145,-0.0948342,0.0296363,23.2616,0.0281317,8.89921e-06,2.30581e-07,0.000101212,-1.2859200000000002e-08,-4.43273e-09,52,39.5235,0.89812,11,0,41,1,0.60902,0,-643.693,42.777,59795.1,-1.1206,-0.09683,0.14,3.1,8.841080000000001e-06,23.2687,-9,-9
4772,SN:,212971,12,111,-9.0,3,0.97346,0.2602,0.97552,0.2602,0.97552,0.26021,0,300,0.03345580000000001,-9,-9,-9,-9,60400.0,19.6246,14.7577,13.0451,60395.0,0.642,2.25948,0.50835,-0.0781323,0.0347672,24.3585,0.058098500000000004,3.24046e-06,1.73399e-07,0.000956895,-5.99e-08,1.5915399999999999e-09,36,24.7552,0.9214100000000001,11,0,73,1,0.97552,0,63.5887,44.0314,60392.9,1.12515,-0.0847996,0.14,3.1,3.5940300000000002e-06,24.2461,-9,-9
4622,SN:,177898,12,111,-9.0,3,0.67666,0.001,0.67708,0.001,0.67708,0.00195,0,300,0.0187179,-9,-9,-9,-9,60633.1,41.6475,37.5887,26.5366,60631.4,0.269,1.24437,0.24108000000000002,0.0538072,0.028508600000000002,23.3996,0.0253533,7.83687e-06,1.83001e-07,0.000697716,-1.64333e-08,-3.2258600000000003e-09,28,20.1654,0.85836,11,0,124,1,0.67708,0,-542.577,43.058,60631.3,1.24837,-0.0257851,0.14,3.1,7.56288e-06,23.4383,-9,-9
3881,SN:,310837,12,111,-9.0,3,0.60693,0.0348,0.6064,0.0348,0.6064,0.034839999999999996,0,300,0.00856182,-9,-9,-9,-9,60153.3,34.8984,34.4158,26.8972,60148.1,0.106,-1.06914,0.23325,0.0301036,0.0359642,23.6458,0.0326007,6.24716e-06,1.87579e-07,0.0009720039999999999,-1.6734e-08,-4.26702e-09,36,38.4997,0.35708,11,0,10,1,0.6064,0,-180.503,42.7677,60148.4,-0.930365,0.063884,0.14,3.1,5.77573e-06,23.731,-9,-9
2725,SN:,34923,12,111,-9.0,3,0.18004,0.001,0.1796,0.001,0.1796,0.00155,0,300,0.010212299999999999,-9,-9,-9,-9,59896.0,201.74599999999998,193.435,192.14,59895.4,0.121,-0.13256199999999999,0.13174,-0.07394989999999999,0.0188238,19.9723,0.022535,0.000184102,3.821130000000001e-06,0.000521622,-1.42927e-07,-5.5789e-08,17,2.15193,0.9999899999999999,11,0,105,1,0.1796,0,-131.03799999999998,39.6973,59895.5,-0.0350223,-0.0810364,0.14,3.1,0.00016581200000000002,20.086,-9,-9
5667,SN:,216189,12,111,-9.0,3,0.93122,0.0377,0.9290700000000001,0.0377,0.9290700000000001,0.03775,0,300,0.00885576,-9,-9,-9,-9,60184.3,25.4563,21.2171,17.8703,60191.2,0.38,1.0564799999999999,0.26206,-0.0992972,0.0309645,24.1109,0.036289499999999995,4.07046e-06,1.36051e-07,0.00039711699999999995,-1.70405e-08,8.02717e-10,52,46.3401,0.69514,11,0,118,1,0.9290700000000001,0,208.169,43.9053,60191.0,0.8998,-0.101647,0.14,3.1,4.1145300000000006e-06,24.0992,-9,-9
7378,SN:,175592,12,111,-9.0,3,0.76682,0.0276,0.76654,0.0276,0.76654,0.02766,0,300,0.00907156,-9,-9,-9,-9,60300.1,34.8466,30.0234,19.9047,60308.3,0.056,0.0603386,0.21946,-0.0629739,0.032380400000000004,23.7067,0.034008800000000006,5.906230000000001e-06,1.85003e-07,1.7938e-05,-2.2164200000000003e-08,-1.0500200000000002e-10,12,5.11674,0.9539700000000001,11,0,72,1,0.76654,0,-108.071,43.3889,60309.9,1.39006,-0.0797766,0.14,3.1,6.6252e-06,23.582,-9,-9
5451,SN:,200779,12,111,-9.0,3,1.20088,0.0427,1.19895,0.0427,1.19895,0.04276,0,300,0.0073296,-9,-9,-9,-9,59933.1,9.56879,6.8429,5.28399,59930.0,0.365,-1.6121,0.10817,0.0499991,0.0310156,25.1643,0.0639744,1.54275e-06,9.090299999999999e-08,0.00696482,-2.27296e-09,3.48646e-09,26,26.6789,0.42632,11,0,76,1,1.19895,0,317.358,44.5896,59930.5,-0.0652659,0.00728663,0.14,3.1,1.41735e-06,25.2563,-9,-9
5514,SN:,48381,12,111,-9.0,3,0.7277600000000001,0.038,0.7257100000000001,0.038,0.7257100000000001,0.03804,0,300,0.00870258,-9,-9,-9,-9,60577.1,16.7207,16.2638,12.8415,60578.5,0.414,-1.6967599999999998,0.28252,0.0104431,0.036461900000000005,24.2395,0.033397,3.6156699999999996e-06,1.1121700000000001e-07,0.000581473,-1.39522e-08,-8.034989999999999e-10,40,45.7785,0.24475,11,0,117,1,0.7257100000000001,0,242.012,43.2454,60578.7,-1.8784,0.00625955,0.14,3.1,3.8806699999999996e-06,24.1627,-9,-9
5995,SN:,207027,12,111,-9.0,3,0.47647,0.001,0.4776,0.001,0.4776,0.00179,0,300,0.0243817,-9,-9,-9,-9,60376.1,84.8748,59.8159,44.8335,60382.0,0.131,0.5926899999999999,0.11531,-0.028348500000000002,0.0202548,22.6493,0.0229843,1.5640799999999998e-05,3.31106e-07,0.00011386799999999999,-1.09291e-08,-4.89635e-09,46,57.4915,0.11921,11,0,49,1,0.4776,0,178.21599999999998,42.1403,60382.2,0.5495399999999999,0.017411900000000004,0.14,3.1,1.42255e-05,22.7523,-9,-9
5357,SN:,133218,12,111,-9.0,3,0.49818999999999997,0.001,0.49656000000000006,0.001,0.49656000000000006,0.0018,0,300,0.00663395,-9,-9,-9,-9,60125.4,39.3223,32.7277,18.7135,60106.9,1.972,1.0206,0.45908000000000004,0.037359500000000004,0.050705599999999997,23.027,0.1384,1.10454e-05,1.4079399999999997e-06,0.00622196,-3.15685e-07,-5.59029e-08,16,11.1535,0.79991,11,0,38,1,0.49656000000000006,0,159.83,42.2456,60107.2,0.47342,0.0684689,0.14,3.1,1.10505e-05,23.0265,-9,-9
5631,SN:,204893,12,111,-9.0,3,0.8673200000000001,0.0528,0.86759,0.0528,0.86759,0.052829999999999995,0,300,0.0135942,-9,-9,-9,-9,60195.3,13.799,9.54965,8.489519999999999,60197.0,1.917,-0.787223,0.8243299999999999,0.018988599999999998,0.045498500000000004,24.6052,0.052599900000000005,2.58179e-06,1.25078e-07,0.00380597,-3.19733e-08,6.32475e-10,40,44.7801,0.27812,11,0,83,1,0.86759,0,-310.883,43.7191,60194.3,0.59567,0.0801823,0.14,3.1,2.7943700000000003e-06,24.5193,-9,-9
3757,SN:,59748,12,111,-9.0,3,0.9905299999999999,0.2983,0.98962,0.2983,0.98962,0.29830999999999996,0,300,0.00904526,-9,-9,-9,-9,60593.0,11.1141,9.86984,6.1788099999999995,60589.0,0.224,-1.40809,0.44343999999999995,0.058827199999999996,0.045837300000000004,24.7519,0.05650369999999999,2.2554e-06,1.17375e-07,0.00410419,-2.7967200000000002e-08,1.1025e-09,40,33.6969,0.74854,11,0,129,1,0.98962,0,-164.64700000000002,44.0732,60589.0,-1.65025,-0.0356704,0.14,3.1,2.1015e-06,24.8287,-9,-9
5946,SN:,213173,12,111,-9.0,3,1.2173,0.0372,1.2156799999999999,0.0372,1.2156799999999999,0.03727,0,300,0.00734744,-9,-9,-9,-9,59930.1,10.2411,6.83598,4.23873,59934.0,0.206,-1.77289,1.02375,0.0135004,0.06615739999999999,25.2948,0.09287460000000002,1.36803e-06,1.17022e-07,0.015502600000000002,-3.3606500000000004e-08,4.85812e-09,23,26.5836,0.2741,11,0,34,1,1.2156799999999999,0,226.017,44.6265,59935.1,-1.43004,-0.00983935,0.14,3.1,1.20647e-06,25.4312,-9,-9
3111,SN:,191178,12,111,-9.0,3,1.06575,0.0085,1.0645799999999999,0.0085,1.0645799999999999,0.00874,0,300,0.00819286,-9,-9,-9,-9,60226.3,7.3384100000000005,6.83047,3.22707,60231.7,2.358,-0.876558,1.42086,0.13706,0.11502000000000001,25.4444,0.1145,1.19189e-06,1.25691e-07,0.036079,-8.35452e-08,6.31606e-09,38,26.7571,0.9140299999999999,11,0,71,1,1.0645799999999999,0,120.23200000000001,44.2695,60231.0,-0.854165,0.15188,0.14,3.1,1.13771e-06,25.4949,-9,-9
