id,redshift,type,code,orig_sample,queryable,code_zenodo
7858563,0.456,Ia,11,test,True,90
70583269,0.481,Ia,11,test,True,90
60397537,0.17800000000000002,Ia,11,test,True,90
52264568,0.873,Ia,11,test,True,90
120590220,0.171,Ia,11,test,True,90
39192774,0.7170000000000001,Ia,11,test,True,90
42534613,0.7290000000000001,Ia,11,test,True,90
108147326,0.63,Ia,11,test,True,90
80544942,0.653,Ia,11,test,True,90
10452616,0.301,Ia,11,test,True,90
8942978,0.807,Ia,11,test,True,90
8885243,0.472,Ia,11,test,True,90
56494785,0.805,Ia,11,test,True,90
48497225,0.6,Ia,11,test,True,90
43222910,0.911,Ia,11,test,True,90
42547084,0.992,Ia,11,test,True,90
25587635,0.775,Ia,11,test,True,90
3292636,0.17800000000000002,Ia,11,test,True,90
6551546,0.489,Ia,11,test,True,90
78235938,0.607,Ia,11,test,True,90
66889909,0.825,Ia,11,test,True,90
72785539,0.398,Ia,11,test,True,90
34698368,0.131,Ia,11,test,True,90
81307921,0.454,Ia,11,test,True,90
75337765,0.742,Ia,11,test,True,90
111616772,0.6829999999999999,Ia,11,test,True,90
58384245,0.341,Ia,11,test,True,90
98916914,0.578,Ia,11,test,True,90
77024435,0.528,Ia,11,test,True,90
99307161,0.344,Ia,11,test,True,90
122256425,0.639,Ia,11,test,True,90
106525829,0.181,Ia,11,test,True,90
57856906,0.698,Ia,11,test,True,90
49214477,0.461,Ia,11,test,True,90
25606940,0.8140000000000001,Ia,11,test,True,90
127048972,0.495,Ia,11,test,True,90
129748788,0.444,Ia,11,test,True,90
121555289,0.672,Ia,11,test,True,90
4744906,0.377,Ia,11,test,True,90
43837292,0.981,Ia,11,test,True,90
114796241,0.258,Ia,11,test,True,90
111230251,0.672,Ia,11,test,True,90
7724596,0.562,Ia,11,test,True,90
23250289,0.396,Ia,11,test,True,90
4771483,0.459,Ia,11,test,True,90
19437614,0.586,Ia,11,test,True,90
103007771,0.5660000000000001,Ia,11,test,True,90
23084708,0.57,Ia,11,test,True,90
18585767,0.309,Ia,11,test,True,90
23655035,0.539,Ia,11,test,True,90
113133343,0.317,Ia,11,test,True,90
51847250,0.297,Ia,11,test,True,90
68271886,0.7020000000000001,Ia,11,test,True,90
106133108,0.419,Ia,11,test,True,90
21033089,0.735,Ia,11,test,True,90
126651416,0.172,Ia,11,test,True,90
29377110,0.698,Ia,11,test,True,90
65882473,0.555,Ia,11,test,True,90
102748318,0.936,Ia,11,test,True,90
61547731,0.431,Ia,11,test,True,90
24951212,0.7509999999999999,Ia,11,test,True,90
73178242,0.562,Ia,11,test,True,90
112221680,0.746,Ia,11,test,True,90
112263003,0.551,Ia,11,test,True,90
68322243,0.644,Ia,11,test,True,90
38046312,0.466,Ia,11,test,True,90
27731319,0.611,Ia,11,test,True,90
40873267,0.7240000000000001,Ia,11,test,True,90
82036,0.135,Ia,11,test,True,90
87738771,0.826,Ia,11,test,True,90
57230661,0.383,Ia,11,test,True,90
114863020,0.474,Ia,11,test,True,90
11142499,0.54,Ia,11,test,True,90
111395410,0.8370000000000001,Ia,11,test,True,90
66781160,0.345,Ia,11,test,True,90
67999921,0.705,Ia,11,test,True,90
35170957,0.542,Ia,11,test,True,90
54142312,0.959,Ia,11,test,True,90
98513088,0.62,Ia,11,test,True,90
23162407,0.279,Ia,11,test,True,90
65849745,0.5770000000000001,Ia,11,test,True,90
97567067,0.706,Ia,11,test,True,90
42879529,0.344,Ia,11,test,True,90
103456603,0.6970000000000001,Ia,11,test,True,90
20661016,0.623,Ia,11,test,True,90
79390796,0.329,Ia,11,test,True,90
91859539,0.755,Ia,11,test,True,90
40948851,0.331,Ia,11,test,True,90
96842837,0.509,Ia,11,test,True,90
35791449,0.361,Ia,11,test,True,90
127571727,0.649,Ia,11,test,True,90
19398333,0.194,Ia,11,test,True,90
21824318,0.53,Ia,11,test,True,90
32206592,0.331,Ia,11,test,True,90
91824686,0.6,Ia,11,test,True,90
76047966,0.458,Ia,11,test,True,90
91218479,0.466,Ia,11,test,True,90
91916992,0.703,Ia,11,test,True,90
77907135,0.557,Ia,11,test,True,90
24798592,0.8640000000000001,Ia,11,test,True,90
69747639,0.815,Ia,11,test,True,90
83335061,0.103,Ia,11,test,True,90
11281820,0.67,Ia,11,test,True,90
60649469,0.299,Ia,11,test,True,90
129745355,0.521,Ia,11,test,True,90
57966756,0.249,Ia,11,test,True,90
42247674,0.7490000000000001,Ia,11,test,True,90
128512523,0.539,Ia,11,test,True,90
14879160,0.277,Ia,11,test,True,90
57137386,0.624,Ia,11,test,True,90
25083659,0.5529999999999999,Ia,11,test,True,90
8638688,0.7170000000000001,Ia,11,test,True,90
79718850,0.464,Ia,11,test,True,90
126051907,0.297,Ia,11,test,True,90
62445378,0.792,Ia,11,test,True,90
92105728,0.8420000000000001,Ia,11,test,True,90
42667233,0.274,Ia,11,test,True,90
7154147,0.8590000000000001,Ia,11,test,True,90
16065318,0.161,Ia,11,test,True,90
36267227,0.603,Ia,11,test,True,90
72955055,0.381,Ia,11,test,True,90
36705919,0.75,Ia,11,test,True,90
120834789,0.562,Ia,11,test,True,90
103179024,1.016,Ia,11,test,True,90
88510472,0.527,Ia,11,test,True,90
57982457,0.374,Ia,11,test,True,90
121615237,0.32,Ia,11,test,True,90
98164444,0.584,Ia,11,test,True,90
10114099,0.848,Ia,11,test,True,90
20774776,0.465,Ia,11,test,True,90
78121008,0.388,Ia,11,test,True,90
83686912,0.041,Ia,11,test,True,90
9160724,0.627,Ia,11,test,True,90
71030670,0.373,Ia,11,test,True,90
8683214,0.631,Ia,11,test,True,90
33416800,0.695,Ia,11,test,True,90
10845773,1.054,Ia,11,test,True,90
101762506,0.6629999999999999,Ia,11,test,True,90
123105918,0.411,Ia,11,test,True,90
10889560,0.722,Ia,11,test,True,90
7635477,0.625,Ia,11,test,True,90
119558700,0.4920000000000001,Ia,11,test,True,90
98298317,0.27,Ia,11,test,True,90
26031721,0.718,Ia,11,test,True,90
18069927,0.59,Ia,11,test,True,90
105673,0.701,Ia,11,test,True,90
3804424,0.382,Ia,11,test,True,90
98084985,0.488,Ia,11,test,True,90
20934316,0.473,Ia,11,test,True,90
117537658,0.232,Ia,11,test,True,90
103883725,0.471,Ia,11,test,True,90
124780025,0.65,Ia,11,test,True,90
88484952,0.276,Ia,11,test,True,90
94404507,0.258,Ia,11,test,True,90
16434871,0.5920000000000001,Ia,11,test,True,90
29707046,0.292,Ia,11,test,True,90
42837894,0.601,Ia,11,test,True,90
78300327,0.332,Ia,11,test,True,90
126089929,0.382,Ia,11,test,True,90
117539466,0.506,Ia,11,test,True,90
82163553,0.701,Ia,11,test,True,90
65390368,0.053,Ia,11,test,True,90
78708230,0.34600000000000003,Ia,11,test,True,90
32584437,0.52,Ia,11,test,True,90
81418410,0.747,Ia,11,test,True,90
1825763,0.391,Ia,11,test,True,90
4030692,0.7170000000000001,Ia,11,test,True,90
102371191,0.996,Ia,11,test,True,90
86461743,0.491,Ia,11,test,True,90
6488302,0.469,Ia,11,test,True,90
85847602,0.4970000000000001,Ia,11,test,True,90
6886610,0.698,Ia,11,test,True,90
49153564,0.746,Ia,11,test,True,90
130228596,0.34,Ia,11,test,True,90
101145512,0.463,Ia,11,test,True,90
20789166,0.413,Ia,11,test,True,90
40140446,0.851,Ia,11,test,True,90
14561949,0.56,Ia,11,test,True,90
24115377,0.89,Ia,11,test,True,90
184285,1.019,Ia,11,test,True,90
105071812,0.474,Ia,11,test,True,90
88939500,0.8590000000000001,Ia,11,test,True,90
45961013,0.589,Ia,11,test,True,90
16935875,0.177,Ia,11,test,True,90
23730041,0.939,Ia,11,test,True,90
8176137,0.309,Ia,11,test,True,90
128959335,0.956,Ia,11,test,True,90
78480646,0.532,Ia,11,test,True,90
32330981,0.617,Ia,11,test,True,90
80420244,0.28800000000000003,Ia,11,test,True,90
32732369,0.7809999999999999,Ia,11,test,True,90
127818602,0.69,Ia,11,test,True,90
14432061,0.7070000000000001,Ia,11,test,True,90
17989260,0.6559999999999999,Ia,11,test,True,90
6960758,0.385,Ia,11,test,True,90
18558958,0.584,Ia,11,test,True,90
51225554,0.513,Ia,11,test,True,90
47989650,0.727,Ia,11,test,True,90
112822898,0.272,Ia,11,test,True,90
78827575,0.7440000000000001,Ia,11,test,True,90
115636444,0.741,Ia,11,test,True,90
105227918,0.371,Ia,11,test,True,90
75713732,0.43,Ia,11,test,True,90
23896563,0.511,Ia,11,test,True,90
108956136,0.58,Ia,11,test,True,90
117486829,0.8640000000000001,Ia,11,test,True,90
63699602,0.398,Ia,11,test,True,90
95850158,0.758,Ia,11,test,True,90
101504311,0.389,Ia,11,test,True,90
43841648,0.48,Ia,11,test,True,90
17386236,0.52,Ia,11,test,True,90
113123447,0.5589999999999999,Ia,11,test,True,90
49250181,0.4920000000000001,Ia,11,test,True,90
56487888,0.765,Ia,11,test,True,90
66207455,0.18600000000000005,Ia,11,test,True,90
73592965,0.405,Ia,11,test,True,90
95693349,0.4920000000000001,Ia,11,test,True,90
66864526,0.615,Ia,11,test,True,90
36694965,0.524,Ia,11,test,True,90
72076538,0.64,Ia,11,test,True,90
15317716,0.444,Ia,11,test,True,90
116223559,0.487,Ia,11,test,True,90
102504860,0.349,Ia,11,test,True,90
11092322,0.596,Ia,11,test,True,90
86751742,0.428,Ia,11,test,True,90
10453591,0.565,Ia,11,test,True,90
8768008,0.672,Ia,11,test,True,90
35544600,0.848,Ia,11,test,True,90
123237181,0.471,Ia,11,test,True,90
92633029,0.746,Ia,11,test,True,90
67509364,0.6679999999999999,Ia,11,test,True,90
46111395,0.6890000000000001,Ia,11,test,True,90
123420737,0.366,Ia,11,test,True,90
94132148,0.502,Ia,11,test,True,90
75974007,0.826,Ia,11,test,True,90
112639115,0.687,Ia,11,test,True,90
118700088,0.334,Ia,11,test,True,90
82760370,0.583,Ia,11,test,True,90
102667383,0.478,Ia,11,test,True,90
92889737,0.479,Ia,11,test,True,90
96924477,0.35700000000000004,Ia,11,test,True,90
78577739,0.405,Ia,11,test,True,90
59061086,0.528,Ia,11,test,True,90
18413087,0.249,Ia,11,test,True,90
62446412,0.339,Ia,11,test,True,90
67338464,0.715,Ia,11,test,True,90
57588520,0.6759999999999999,Ia,11,test,True,90
7735508,0.578,Ia,11,test,True,90
99165840,0.95,Ia,11,test,True,90
26324229,0.241,Ia,11,test,True,90
20221606,0.573,Ia,11,test,True,90
72440278,0.675,Ia,11,test,True,90
98788368,0.345,Ia,11,test,True,90
98534609,0.522,Ia,11,test,True,90
19642939,0.969,Ia,11,test,True,90
33507636,0.989,Ia,11,test,True,90
49872567,0.866,Ia,11,test,True,90
30101480,0.636,Ia,11,test,True,90
48471290,0.639,Ia,11,test,True,90
68993,1.114,Ia,11,test,True,90
112938708,0.6829999999999999,Ia,11,test,True,90
111723915,0.77,Ia,11,test,True,90
32312653,0.35200000000000004,Ia,11,test,True,90
90329167,0.6809999999999999,Ia,11,test,True,90
63137952,0.8340000000000001,Ia,11,test,True,90
5473322,1.038,Ia,11,test,True,90
69373597,1.009,Ia,11,test,True,90
40497169,0.393,Ia,11,test,True,90
102452153,0.738,Ia,11,test,True,90
103350141,0.6579999999999999,Ia,11,test,True,90
98693083,0.4,Ia,11,test,True,90
126114743,0.177,Ia,11,test,True,90
75839413,0.268,Ia,11,test,True,90
107720799,0.826,Ia,11,test,True,90
11726876,0.535,Ia,11,test,True,90
24898191,0.364,Ia,11,test,True,90
127179901,0.29100000000000004,Ia,11,test,True,90
122292611,0.141,Ia,11,test,True,90
47284240,0.251,Ia,11,test,True,90
8604293,0.685,Ia,11,test,True,90
7908434,0.179,Ia,11,test,True,90
119854181,0.833,Ia,11,test,True,90
82074348,0.517,Ia,11,test,True,90
122819542,0.477,Ia,11,test,True,90
54535585,0.214,Ia,11,test,True,90
47624992,0.68,Ia,11,test,True,90
13061971,0.429,Ia,11,test,True,90
64278075,0.6679999999999999,Ia,11,test,True,90
52373787,0.586,Ia,11,test,True,90
47983492,0.532,Ia,11,test,True,90
10516056,0.58,Ia,11,test,True,90
71078654,0.444,Ia,11,test,True,90
92548995,0.4320000000000001,Ia,11,test,True,90
29333431,0.394,Ia,11,test,True,90
25596631,0.853,Ia,11,test,True,90
2031730,0.365,Ia,11,test,True,90
92872805,0.498,Ia,11,test,True,90
12846742,0.856,Ia,11,test,True,90
126675365,1.06,Ia,11,test,True,90
21914847,0.81,Ia,11,test,True,90
62893237,0.621,Ia,11,test,True,90
21673382,0.8059999999999999,Ia,11,test,True,90
5659757,0.601,Ia,11,test,True,90
101191806,0.112,Ia,11,test,True,90
71327936,0.722,Ia,11,test,True,90
72278077,0.6759999999999999,Ia,11,test,True,90
56173303,0.5760000000000001,Ia,11,test,True,90
30728755,0.34600000000000003,Ia,11,test,True,90
3113476,0.895,Ia,11,test,True,90
51447234,0.261,Ia,11,test,True,90
58372640,0.487,Ia,11,test,True,90
128820918,0.555,Ia,11,test,True,90
127135797,0.561,Ia,11,test,True,90
119954920,0.305,Ia,11,test,True,90
104617039,0.3670000000000001,Ia,11,test,True,90
130462431,0.5539999999999999,Ia,11,test,True,90
35719026,0.593,Ia,11,test,True,90
21735315,0.7829999999999999,Ia,11,test,True,90
88826306,0.563,Ia,11,test,True,90
89129858,0.6829999999999999,Ia,11,test,True,90
33777329,0.578,Ia,11,test,True,90
14089648,0.51,Ia,11,test,True,90
78776223,0.652,Ia,11,test,True,90
61281513,0.29,Ia,11,test,True,90
20576845,0.5429999999999999,Ia,11,test,True,90
107998348,0.403,Ia,11,test,True,90
97778469,0.785,Ia,11,test,True,90
122371822,0.959,Ia,11,test,True,90
97345398,0.6629999999999999,Ia,11,test,True,90
51893343,0.727,Ia,11,test,True,90
55802835,0.502,Ia,11,test,True,90
126428066,0.32,Ia,11,test,True,90
39485885,0.225,Ia,11,test,True,90
31525735,0.515,Ia,11,test,True,90
97163873,0.175,Ia,11,test,True,90
70184080,0.405,Ia,11,test,True,90
34581865,0.584,Ia,11,test,True,90
119375467,0.6609999999999999,Ia,11,test,True,90
93088728,0.524,Ia,11,test,True,90
19281222,0.7809999999999999,Ia,11,test,True,90
23411582,0.502,Ia,11,test,True,90
128090964,0.741,Ia,11,test,True,90
116938721,0.28,Ia,11,test,True,90
15163831,0.632,Ia,11,test,True,90
65419951,0.263,Ia,11,test,True,90
8294356,0.476,Ia,11,test,True,90
115040952,0.335,Ia,11,test,True,90
6290715,0.564,Ia,11,test,True,90
44189109,0.7440000000000001,Ia,11,test,True,90
90138720,0.857,Ia,11,test,True,90
6639534,0.508,Ia,11,test,True,90
129152435,0.158,Ia,11,test,True,90
61009467,0.302,Ia,11,test,True,90
118451994,0.7509999999999999,Ia,11,test,True,90
94310505,0.555,Ia,11,test,True,90
125680542,0.506,Ia,11,test,True,90
15901885,0.8540000000000001,Ia,11,test,True,90
9498302,0.272,Ia,11,test,True,90
55803707,0.875,Ia,11,test,True,90
125944781,0.7040000000000001,Ia,11,test,True,90
126672957,0.453,Ia,11,test,True,90
63390680,0.239,Ia,11,test,True,90
84732722,0.457,Ia,11,test,True,90
51400037,0.8140000000000001,Ia,11,test,True,90
44887162,0.353,Ia,11,test,True,90
77089577,0.423,Ia,11,test,True,90
94920305,0.645,Ia,11,test,True,90
26917055,0.471,Ia,11,test,True,90
82829716,0.7040000000000001,Ia,11,test,True,90
123216820,0.504,Ia,11,test,True,90
101837712,0.386,Ia,11,test,True,90
31382999,0.789,Ia,11,test,True,90
10119023,0.494,Ia,11,test,True,90
129461160,1.008,Ia,11,test,True,90
126607981,0.882,Ia,11,test,True,90
96611901,0.534,Ia,11,test,True,90
30399110,0.54,Ia,11,test,True,90
104966412,0.599,Ia,11,test,True,90
101785748,0.608,Ia,11,test,True,90
56723057,0.212,Ia,11,test,True,90
4082505,0.5489999999999999,Ia,11,test,True,90
69099478,0.151,Ia,11,test,True,90
45674437,0.08,Ia,11,test,True,90
110980991,0.516,Ia,11,test,True,90
12770606,0.764,Ia,11,test,True,90
92067468,0.764,Ia,11,test,True,90
66079719,0.7559999999999999,Ia,11,test,True,90
68909191,0.83,Ia,11,test,True,90
13502978,0.251,Ia,11,test,True,90
109413758,0.448,Ia,11,test,True,90
15027288,0.617,Ia,11,test,True,90
85795333,1.079,Ia,11,test,True,90
19391330,0.363,Ia,11,test,True,90
24881872,0.67,Ia,11,test,True,90
50761895,0.736,Ia,11,test,True,90
24046747,0.332,Ia,11,test,True,90
5081636,0.478,Ia,11,test,True,90
98578775,0.774,Ia,11,test,True,90
54269400,0.389,Ia,11,test,True,90
3605316,0.487,Ia,11,test,True,90
14297461,0.285,Ia,11,test,True,90
24448702,0.537,Ia,11,test,True,90
49645931,0.848,Ia,11,test,True,90
68297899,0.48,Ia,11,test,True,90
88348329,0.731,Ia,11,test,True,90
116812884,0.718,Ia,11,test,True,90
77586274,0.605,Ia,11,test,True,90
76654101,0.897,Ia,11,test,True,90
23038169,0.604,Ia,11,test,True,90
24434928,0.395,Ia,11,test,True,90
55863154,0.7,Ia,11,test,True,90
88535817,0.35700000000000004,Ia,11,test,True,90
94484186,0.317,Ia,11,test,True,90
65179160,0.298,Ia,11,test,True,90
46794251,0.6809999999999999,Ia,11,test,True,90
46188296,0.551,Ia,11,test,True,90
76165554,0.461,Ia,11,test,True,90
126451717,0.8009999999999999,Ia,11,test,True,90
27137466,0.408,Ia,11,test,True,90
82546317,0.519,Ia,11,test,True,90
15010453,0.438,Ia,11,test,True,90
30986254,0.189,Ia,11,test,True,90
105485870,0.7,Ia,11,test,True,90
27601493,0.7290000000000001,Ia,11,test,True,90
91663537,0.66,Ia,11,test,True,90
49881611,0.15,Ia,11,test,True,90
91314959,0.7240000000000001,Ia,11,test,True,90
5750710,0.366,Ia,11,test,True,90
51587370,0.7390000000000001,Ia,11,test,True,90
82546997,0.52,Ia,11,test,True,90
130097158,0.5760000000000001,Ia,11,test,True,90
13875627,0.57,Ia,11,test,True,90
18852676,0.294,Ia,11,test,True,90
61364233,0.772,Ia,11,test,True,90
95583932,0.6829999999999999,Ia,11,test,True,90
37858013,0.275,Ia,11,test,True,90
109214314,0.809,Ia,11,test,True,90
103048914,0.6509999999999999,Ia,11,test,True,90
121217003,1.002,Ia,11,test,True,90
4740359,0.88,Ia,11,test,True,90
73802483,0.457,Ia,11,test,True,90
111378766,0.643,Ia,11,test,True,90
42689416,0.909,Ia,11,test,True,90
123574308,0.631,Ia,11,test,True,90
112948886,0.486,Ia,11,test,True,90
100703156,0.679,Ia,11,test,True,90
52390751,0.409,Ia,11,test,True,90
28554550,0.251,Ia,11,test,True,90
82980292,0.508,Ia,11,test,True,90
48508163,0.7020000000000001,Ia,11,test,True,90
34077594,0.6,Ia,11,test,True,90
22789659,0.593,Ia,11,test,True,90
83792216,0.21,Ia,11,test,True,90
60476086,0.8140000000000001,Ia,11,test,True,90
50532401,0.398,Ia,11,test,True,90
23786231,0.481,Ia,11,test,True,90
110560048,0.754,Ia,11,test,True,90
106041893,0.856,Ia,11,test,True,90
44208896,0.6759999999999999,Ia,11,test,True,90
113529152,0.6709999999999999,Ia,11,test,True,90
60914148,0.568,Ia,11,test,True,90
126905616,0.452,Ia,11,test,True,90
72937945,0.441,Ia,11,test,True,90
97695461,0.349,Ia,11,test,True,90
49753085,0.563,Ia,11,test,True,90
45147079,0.631,Ia,11,test,True,90
15188874,0.368,Ia,11,test,True,90
71114012,0.584,Ia,11,test,True,90
22809867,0.416,Ia,11,test,True,90
25592566,0.779,Ia,11,test,True,90
80159408,0.379,Ia,11,test,True,90
334825,0.65,Ia,11,test,True,90
1400057,0.304,Ia,11,test,True,90
124800593,0.28800000000000003,Ia,11,test,True,90
60322444,0.742,Ia,11,test,True,90
15724587,0.359,Ia,11,test,True,90
125338701,0.207,Ia,11,test,True,90
108089135,0.598,Ia,11,test,True,90
92978127,0.3720000000000001,Ia,11,test,True,90
57988558,0.227,Ia,11,test,True,90
102491692,0.555,Ia,11,test,True,90
16783340,0.698,Ia,11,test,True,90
95410713,0.631,Ia,11,test,True,90
110962990,0.349,Ia,11,test,True,90
77141753,0.259,Ia,11,test,True,90
108714812,0.161,Ia,11,test,True,90
103290468,0.779,Ia,11,test,True,90
52195305,0.523,Ia,11,test,True,90
20994572,0.716,Ia,11,test,True,90
25084151,0.34600000000000003,Ia,11,test,True,90
102765183,0.625,Ia,11,test,True,90
57121673,0.684,Ia,11,test,True,90
69200851,0.35200000000000004,Ia,11,test,True,90
14103324,0.489,Ia,11,test,True,90
76989510,0.821,Ia,11,test,True,90
63945828,0.596,Ia,11,test,True,90
15179475,0.5870000000000001,Ia,11,test,True,90
58945969,0.458,Ia,11,test,True,90
38916751,0.18600000000000005,Ia,11,test,True,90
8429720,0.454,Ia,11,test,True,90
29008660,0.5,Ia,11,test,True,90
96817260,0.388,Ia,11,test,True,90
20547103,0.746,Ia,11,test,True,90
3979885,0.738,Ia,11,test,True,90
45550130,0.625,Ia,11,test,True,90
114628940,0.778,Ia,11,test,True,90
17476736,0.38,Ia,11,test,True,90
123012939,0.7440000000000001,Ia,11,test,True,90
116725219,0.904,Ia,11,test,True,90
57064222,0.527,Ia,11,test,True,90
109843994,0.968,Ia,11,test,True,90
47429897,0.825,Ia,11,test,True,90
57057170,0.428,Ia,11,test,True,90
125714102,0.484,Ia,11,test,True,90
105687882,0.361,Ia,11,test,True,90
67349324,0.568,Ia,11,test,True,90
41926085,0.789,Ia,11,test,True,90
43971207,0.88,Ia,11,test,True,90
83606827,0.5820000000000001,Ia,11,test,True,90
130022958,0.471,Ia,11,test,True,90
81453862,0.843,Ia,11,test,True,90
75522064,0.451,Ia,11,test,True,90
52945009,0.7759999999999999,Ia,11,test,True,90
37282288,0.852,Ia,11,test,True,90
21902496,0.174,Ia,11,test,True,90
119564039,0.5529999999999999,Ia,11,test,True,90
6705159,0.748,Ia,11,test,True,90
123101593,0.328,Ia,11,test,True,90
53521088,0.527,Ia,11,test,True,90
75015817,0.584,Ia,11,test,True,90
58672046,0.17600000000000002,Ia,11,test,True,90
111480679,0.514,Ia,11,test,True,90
62627918,0.8690000000000001,Ia,11,test,True,90
117088046,0.899,Ia,11,test,True,90
8901113,0.242,Ia,11,test,True,90
26939703,0.21600000000000005,Ia,11,test,True,90
7813971,0.28600000000000003,Ia,11,test,True,90
111173603,0.6,Ia,11,test,True,90
37767377,0.046,Ia,11,test,True,90
73849835,0.645,Ia,11,test,True,90
204731,1.259,Ia,11,test,True,90
81846290,0.593,Ia,11,test,True,90
2013739,0.76,Ia,11,test,True,90
90324724,0.429,Ia,11,test,True,90
84621214,0.87,Ia,11,test,True,90
60964633,0.265,Ia,11,test,True,90
112530862,0.623,Ia,11,test,True,90
39962901,0.7929999999999999,Ia,11,test,True,90
79980307,0.5429999999999999,Ia,11,test,True,90
126471235,0.733,Ia,11,test,True,90
114680662,0.539,Ia,11,test,True,90
49481338,0.733,Ia,11,test,True,90
129843519,0.588,Ia,11,test,True,90
65037975,0.531,Ia,11,test,True,90
112670523,0.321,Ia,11,test,True,90
111151525,0.425,Ia,11,test,True,90
101332016,1.01,Ia,11,test,True,90
37873774,0.602,Ia,11,test,True,90
100905087,0.512,Ia,11,test,True,90
100984429,0.784,Ia,11,test,True,90
68861407,0.737,Ia,11,test,True,90
54159889,0.393,Ia,11,test,True,90
28881462,0.425,Ia,11,test,True,90
52232760,0.747,Ia,11,test,True,90
86131239,0.519,Ia,11,test,True,90
23367570,0.61,Ia,11,test,True,90
109697670,0.201,Ia,11,test,True,90
72813414,1.021,Ia,11,test,True,90
70288754,0.7290000000000001,Ia,11,test,True,90
85778804,0.266,Ia,11,test,True,90
123001007,0.606,Ia,11,test,True,90
27508463,0.645,Ia,11,test,True,90
92231928,0.738,Ia,11,test,True,90
49474985,0.27,Ia,11,test,True,90
67444988,0.825,Ia,11,test,True,90
76366617,0.536,Ia,11,test,True,90
62363818,0.348,Ia,11,test,True,90
127271905,1.051,Ia,11,test,True,90
42744654,0.7559999999999999,Ia,11,test,True,90
74373844,0.359,Ia,11,test,True,90
106650432,0.321,Ia,11,test,True,90
33509002,0.995,Ia,11,test,True,90
91863,1.138,Ia,11,test,True,90
25223100,0.4320000000000001,Ia,11,test,True,90
114033240,0.505,Ia,11,test,True,90
41825905,1.031,Ia,11,test,True,90
89483839,0.71,Ia,11,test,True,90
62594148,0.556,Ia,11,test,True,90
119594221,0.459,Ia,11,test,True,90
25514177,0.48,Ia,11,test,True,90
16057666,0.7070000000000001,Ia,11,test,True,90
84094646,0.46,Ia,11,test,True,90
49999663,0.305,Ia,11,test,True,90
22747209,0.614,Ia,11,test,True,90
90111195,0.7959999999999999,Ia,11,test,True,90
111598236,0.6990000000000001,Ia,11,test,True,90
13374073,0.7040000000000001,Ia,11,test,True,90
106054625,0.807,Ia,11,test,True,90
36590822,0.5670000000000001,Ia,11,test,True,90
44501678,0.597,Ia,11,test,True,90
4382472,0.919,Ia,11,test,True,90
108262899,0.243,Ia,11,test,True,90
71161759,0.679,Ia,11,test,True,90
73014506,0.544,Ia,11,test,True,90
106949288,0.867,Ia,11,test,True,90
56295983,0.6920000000000001,Ia,11,test,True,90
35148359,0.863,Ia,11,test,True,90
50675309,0.256,Ia,11,test,True,90
29809283,0.578,Ia,11,test,True,90
32439768,0.446,Ia,11,test,True,90
103570366,0.6970000000000001,Ia,11,test,True,90
118268249,0.394,Ia,11,test,True,90
37927885,0.555,Ia,11,test,True,90
15892145,0.784,Ia,11,test,True,90
115980509,0.371,Ia,11,test,True,90
48452869,0.6990000000000001,Ia,11,test,True,90
110173345,0.959,Ia,11,test,True,90
10429227,0.609,Ia,11,test,True,90
113099281,0.6409999999999999,Ia,11,test,True,90
22857577,0.8640000000000001,Ia,11,test,True,90
33170159,0.688,Ia,11,test,True,90
59253518,0.459,Ia,11,test,True,90
40074014,0.7879999999999999,Ia,11,test,True,90
42692956,0.5770000000000001,Ia,11,test,True,90
113083289,0.507,Ia,11,test,True,90
15101778,0.5870000000000001,Ia,11,test,True,90
82636355,0.7659999999999999,Ia,11,test,True,90
71857804,0.25,Ia,11,test,True,90
110356397,0.461,Ia,11,test,True,90
92324220,0.782,Ia,11,test,True,90
108444241,0.408,Ia,11,test,True,90
13885510,0.564,Ia,11,test,True,90
121403012,0.329,Ia,11,test,True,90
87553584,0.7070000000000001,Ia,11,test,True,90
10602088,0.841,Ia,11,test,True,90
31982870,0.762,Ia,11,test,True,90
68073309,0.394,Ia,11,test,True,90
64592041,0.438,Ia,11,test,True,90
33174169,0.7190000000000001,Ia,11,test,True,90
50862654,0.846,Ia,11,test,True,90
25831082,0.49,Ia,11,test,True,90
6983593,0.213,Ia,11,test,True,90
39168619,0.197,Ia,11,test,True,90
60072487,0.669,Ia,11,test,True,90
10227693,0.393,Ia,11,test,True,90
15400583,0.7659999999999999,Ia,11,test,True,90
82551026,0.628,Ia,11,test,True,90
46061064,0.828,Ia,11,test,True,90
96405170,0.488,Ia,11,test,True,90
26246767,0.542,Ia,11,test,True,90
117647268,0.4320000000000001,Ia,11,test,True,90
62049528,0.6759999999999999,Ia,11,test,True,90
127896386,0.305,Ia,11,test,True,90
5706177,0.568,Ia,11,test,True,90
19114823,0.147,Ia,11,test,True,90
102483518,0.236,Ia,11,test,True,90
82785301,0.494,Ia,11,test,True,90
71085486,0.855,Ia,11,test,True,90
19692158,0.644,Ia,11,test,True,90
46579512,0.521,Ia,11,test,True,90
45937074,0.7909999999999999,Ia,11,test,True,90
6925794,0.8079999999999999,Ia,11,test,True,90
30150068,0.763,Ia,11,test,True,90
66083151,0.589,Ia,11,test,True,90
56567672,0.34600000000000003,Ia,11,test,True,90
26296929,0.419,Ia,11,test,True,90
5791190,0.677,Ia,11,test,True,90
21340650,0.29100000000000004,Ia,11,test,True,90
