z,mu,muerr
0.65886,43.2692,0.15
0.6591100000000001,43.2289,0.3757
0.65977,43.0784,0.1424
0.6602399999999999,43.0673,0.1305
0.66156,42.9799,0.2012
0.66165,43.1142,0.1915
0.6622399999999999,43.2367,0.141
0.6623100000000001,45.0857,0.2609
0.66259,42.84,0.146
0.66284,43.1247,0.3902
0.66297,43.2622,0.1514
0.6635,43.0577,0.1285
0.66396,43.0207,0.1267
0.66414,42.9787,0.132
0.6642,42.9218,0.1359
0.6648,42.967,0.1883
0.66492,42.8188,0.1361
0.66542,43.1032,0.1309
0.66569,43.0655,0.1561
0.66638,43.1455,0.1403
0.6667,43.4887,0.1503
0.66683,42.8111,0.1279
0.66706,43.0407,0.1438
0.6672399999999999,43.205,0.2067
0.6673399999999999,43.0333,0.1308
0.66745,43.0948,0.3083
0.66777,42.9106,0.1495
0.66783,45.4218,0.2376
0.66804,42.9569,0.1258
0.66809,43.1833,0.1427
0.6682600000000001,42.7575,0.1345
0.6683,43.0827,0.1395
0.66875,43.0806,0.1835
0.66887,43.0462,0.1348
0.66909,43.2134,0.1607
0.6695399999999999,42.9394,0.1401
0.67003,43.0579,0.1368
0.67061,42.9364,0.3353
0.67068,42.9225,0.1368
0.67113,44.7292,0.3049
0.67114,43.1408,0.1291
0.67124,43.1035,0.1277
0.67196,42.837,0.1444
0.67278,43.1117,0.1368
0.67319,42.9968,0.1249
0.67325,43.3442,0.1728
0.67338,42.9259,0.143
0.67388,43.0791,0.1716
0.6742,43.0642,0.181
0.6743600000000001,43.2754,0.1616
0.67566,43.167,0.143
0.6763,43.3371,0.2433
0.67648,43.2137,0.1442
0.67675,42.7954,0.1701
0.67698,43.1171,0.124
0.67708,42.9486,0.1276
0.67723,43.1684,0.1606
0.67745,43.0059,0.1311
0.6775100000000001,43.345,0.1447
0.6781,42.9596,0.1398
0.6782600000000001,43.0154,0.1286
0.6784100000000001,43.3053,0.1516
0.68043,42.9833,0.1449
0.6804399999999999,43.1996,0.1622
0.68065,42.8637,0.2197
0.68081,42.9992,0.1326
0.68134,43.1088,0.1741
0.68138,43.1615,0.1493
0.68142,42.77,0.1823
0.6818,43.2076,0.1355
0.6820443505837882,42.9306,0.1603
0.6822,43.0509,0.1631
0.68279,42.9057,0.2355
0.68281,43.1913,0.1445
0.6829999999999999,43.1929,0.1704
0.68303,43.1605,0.1722
0.6833100000000001,43.1026,0.1316
0.68333,43.0576,0.1319
0.68402,43.3091,0.1939
0.68457,43.0541,0.2035
0.68492,43.0232,0.139
0.6852199999999999,42.9251,0.1886
0.6854600000000001,43.1083,0.1359
0.68552,43.1484,0.1324
0.6855899999999999,43.1649,0.1368
0.68645,42.9885,0.1271
0.6865899999999999,43.0447,0.1452
0.68677,42.984,0.1546
0.68688,42.818,0.2705
0.68719,43.2152,0.1537
0.68726,43.0442,0.1527
0.6873199999999999,42.9456,0.1295
0.68791,43.1481,0.1297
0.68793,42.9685,0.1526
0.68835,43.3111,0.373
0.6883600000000001,42.8215,0.1957
0.6884899999999999,42.7095,0.3404
0.6893100000000001,43.259,0.1776
0.69016,43.2701,0.1407
0.69055,43.0506,0.1332
0.69143,42.9028,0.2357
0.69192,42.9631,0.1325
0.69265,42.921,0.3199
0.69294,43.3682,0.1861
0.693,42.8847,0.2005
0.69406,43.0458,0.1601
0.69479,43.1931,0.1516
0.69519,43.27,0.1589
0.69523,43.1447,0.1635
0.6955399999999999,42.9747,0.1406
0.69624,43.2745,0.1339
0.6964100000000001,43.2929,0.1504
0.69643,43.1292,0.1721
0.69718,43.0614,0.1613
0.69762,43.2913,0.1392
0.6977399999999999,43.1667,0.1647
0.69775,43.09,0.1251
0.69814,43.3388,0.2852
0.6986600000000001,43.3363,0.1426
0.69903,43.3098,0.2318
0.69945,43.1951,0.1499
0.69957,43.0477,0.126
0.6996100000000001,43.3559,0.1869
0.69965,43.0063,0.13
0.69994,43.2618,0.1797
0.70021,43.0859,0.2555
0.70022,43.1555,0.1927
0.7005,43.1047,0.1322
0.7005899999999999,43.1592,0.1349
0.7013699999999999,43.9138,0.1516
0.70138,43.0544,0.126
0.70195,43.2018,0.1566
0.7021,43.2545,0.1737
0.70216,43.4993,0.1722
0.70314,43.3571,0.1796
0.70334,42.937,0.1528
0.70352,43.2548,0.3403
0.70367,43.0693,0.164
0.70417,43.1035,0.4194
0.70433,43.1305,0.1569
0.70563,43.2325,0.224
0.70577,43.1692,0.2568
0.70608,43.303,0.1316
0.70652,43.2393,0.1695
0.7066,43.1108,0.154
0.7066600000000001,43.1776,0.145
0.7068399999999999,43.2196,0.1485
0.7071,45.6663,0.3014
0.7074199999999999,43.1272,0.1709
0.7075199999999999,43.4196,0.2627
0.7075899999999999,43.2299,0.1303
0.70778,43.1142,0.1314
0.70817,43.5323,0.1387
0.70818,43.3229,0.1426
0.70827,42.9036,0.1754
0.70828,43.2408,0.1418
0.70839,43.124,0.1182
0.70878,43.2961,0.1888
0.70907,43.0149,0.1369
0.70923,43.0667,0.136
0.70944,43.0776,0.1471
0.7095,43.2471,0.1434
0.70967,42.7433,0.2091
0.70978,43.0088,0.1573
0.71034,43.0875,0.1393
0.71055,43.3513,0.1339
0.7105600000000001,43.1294,0.1606
0.7107,43.2936,0.1326
0.7107100000000001,43.0532,0.1145
0.7109,43.3846,1.3222
0.71181,42.9502,0.1973
0.71207,43.1814,0.1367
0.71231,43.2184,0.1475
0.71295,43.2006,0.1353
0.71328,43.5647,0.2254
0.71378,43.2245,0.2044
0.7138899999999999,43.3562,0.1659
0.71401,43.1411,0.154
0.7163,43.1479,0.136
0.71632,43.34,0.14
0.71636,43.2881,0.1683
0.71637,43.3134,0.3362
0.71645,42.9096,0.1554
0.71711,43.3303,0.1456
0.7176899999999999,43.3693,0.1993
0.71825,43.1785,0.3176
0.71826,43.6301,0.4756
0.7187600000000001,43.2595,0.1495
0.7188100000000001,43.0945,0.2216
0.7192,43.1837,0.1685
0.71923,42.886,0.2082
0.71936,43.21,0.1387
0.7206199999999999,43.3008,0.1416
0.72172,43.2849,0.153
0.72175,43.2163,0.1578
0.72212,43.3049,0.1401
0.72215,43.0433,0.2621
0.72216,43.0856,0.1496
0.7223,43.1985,0.1468
0.72235,43.4944,0.3969
0.72236,43.3372,0.1922
0.72238,43.1711,0.1524
0.7229899999999999,43.1573,0.2196
0.72306,43.2996,0.1513
0.7230800000000001,43.2425,0.13
0.72372,43.4938,0.1515
0.7238899999999999,43.2965,0.142
0.72406,43.2488,0.1432
0.7244606683482725,43.3036,0.135
0.7246011797888393,43.3128,0.3077
0.7254,43.3581,0.1503
0.72549,43.2541,0.1401
0.7257100000000001,43.3488,0.157
0.72591,43.1844,0.1345
0.72611,43.2974,0.3489
0.72617,43.026,0.1337
0.72685,43.2059,0.1366
0.7268600000000001,43.032,0.1648
0.72714,43.0571,0.1388
0.72795,43.3155,0.1382
0.72814,43.2976,0.1494
0.7297100000000001,43.4322,0.1765
0.7301300000000001,43.4092,0.2665
0.73037,43.2501,0.142
0.73049,43.297,0.1509
0.7307600000000001,43.2006,0.1892
0.73119,43.1789,0.1469
0.73133,43.2669,0.164
0.7316699999999999,43.1896,0.1557
0.73218,43.4365,0.1398
0.73229,43.1937,0.1337
0.7327100000000001,42.9795,0.195
0.73337,43.1328,0.1587
0.7338899999999999,42.9824,0.1592
0.73415,43.3785,0.1587
0.73428,43.3266,0.1654
0.7349899999999999,42.5624,0.283
0.73505,43.2061,0.1842
0.7350800000000001,43.4239,0.1498
0.73521,43.2389,0.1487
0.73569,43.1967,0.1314
0.73601,43.3553,0.1733
0.73612,43.175,0.1198
0.73622,43.3179,0.137
0.7363,43.151,0.1304
0.73658,43.2817,0.1412
0.73666,43.3523,0.1357
0.73669,43.2693,0.1706
0.73677,43.2861,0.1538
0.73695,43.2679,0.1418
0.73707,43.3292,0.2624
0.73748,43.216,0.1264
0.7383,43.4276,0.1498
0.73836,43.4082,0.1616
0.73842,43.0699,0.1353
0.73846,43.3409,0.1807
0.73854,43.3322,0.1473
0.7387199999999999,43.1488,0.1584
0.73905,43.3709,0.1683
0.73906,43.432,0.1496
0.7391800000000001,43.0134,0.2202
0.73942,43.1644,0.2054
0.73966,43.3314,0.1757
0.73973,43.4416,0.1366
0.7399399999999999,43.395,0.1721
0.74027,43.1439,0.1337
0.74046,43.328,0.1064
0.74048,43.1836,0.1341
0.7406,43.1723,0.2194
0.7407600000000001,43.3372,0.1377
0.7407699999999999,43.4636,0.148
0.741,43.355,0.156
0.74115,43.1502,0.1444
0.74149,43.367,0.1431
0.74168,43.2718,0.1811
0.74169,43.1203,0.2279
0.7419600000000001,43.2675,0.1341
0.74217,45.4756,0.381
0.74228,43.1398,0.1271
0.7428066111773236,43.273,0.1392
0.74297,43.3925,0.1906
0.74406,43.3247,0.1434
0.7441800000000001,43.3805,0.2784
0.74437,43.3655,0.148
0.74438,43.4167,0.1482
0.74474,43.3522,0.2221
0.7447699999999999,43.1884,0.1849
0.7449,43.4826,0.1587
0.74545,43.6428,0.3647
0.74575,43.0336,0.1489
0.74626,43.3102,0.1326
0.74645,43.4147,1.2355
0.7465,43.7091,0.1956
0.74669,43.3384,0.1807
0.74674,43.4232,0.1406
0.74702,43.3619,0.1472
0.74726,43.2317,0.1406
0.74749,43.1644,0.1407
0.7478100000000001,43.4255,0.1492
0.74858,43.1696,0.1553
0.74869,43.3999,0.2191
0.7493,43.0537,0.2528
0.74963,43.3575,0.2167
0.74993,43.4485,0.1352
0.7518699999999999,43.2117,0.1472
0.75275,43.2447,0.1445
0.7529399999999999,43.4588,0.1509
0.75437,43.2883,0.1369
0.7544,43.3346,0.1417
0.75447,43.3287,0.1286
0.75458,43.333,0.1401
0.7547,43.4677,0.2023
0.7549600000000001,43.2553,0.1314
0.7551,43.3852,0.1978
0.7557,43.2115,0.1386
0.75594,43.2794,0.143
0.7560100000000001,43.5615,0.2241
0.75602,43.3531,0.1824
0.75634,43.4688,0.1426
0.75729,43.1976,0.1379
0.75738,43.5202,0.115
0.75742,43.4385,0.1478
0.75755,42.9017,0.2631
0.75773,43.3023,0.1337
0.75794,43.1875,0.2081
0.75912,43.3845,0.2055
0.75925,43.4138,0.1492
0.75957,43.0873,0.183
0.75976,43.3778,0.1265
0.7598699999999999,43.5865,0.2054
0.759951135167819,43.3688,0.1661
0.7602399999999999,42.9568,0.2555
0.76036,43.1212,0.212
0.7607,43.2604,0.2015
0.7609,43.5241,0.1567
0.76108,43.4701,0.1366
0.7611899999999999,43.4008,0.1846
0.76151,43.2811,0.2016
0.76156,43.4211,0.1355
0.76159,43.8804,0.1778
0.76222,43.202,0.1716
0.76252,43.4044,0.1639
0.76272,43.2814,0.1782
0.7634,43.3208,0.1437
0.7639600000000001,43.2928,0.1604
0.76407,43.0543,0.1546
0.7649699999999999,43.4065,0.1333
0.7651,43.4161,0.2355
0.7651600000000001,43.431,0.1391
0.76546,43.5555,0.1527
0.76549,43.2365,0.1368
0.76558,43.4655,0.168
0.76582,43.1388,0.354
0.76593,43.1218,0.1485
0.7660899999999999,43.5002,0.1627
0.76665,43.5199,0.1486
0.76668,43.3139,0.1376
0.76712,43.4413,0.2565
0.76732,43.3418,0.1399
0.76758,43.6524,0.1641
0.76828,43.4742,0.1442
0.7683,43.4034,0.1396
0.76847,43.0537,0.157
0.76882,43.45,0.1433
0.7690600000000001,43.6407,0.1687
0.7691899999999999,43.357,0.1846
0.76947,43.4037,0.148
0.77088,43.2643,0.2243
0.77091,43.4199,0.1526
0.77118,43.372,0.1571
0.77153,43.3079,0.1583
0.7716,43.3199,0.1469
0.77188,43.0158,0.2278
0.77193,42.9976,0.2416
0.7722899999999999,43.542,0.17
0.77247,43.2023,0.1397
0.77294,43.8305,0.4632
0.77307,43.6184,0.1764
0.7733800000000001,43.4539,0.1613
0.77385,43.8266,0.3115
0.77393,43.3404,0.1291
0.77441,43.2782,0.1751
0.7744800000000001,43.358,0.1307
0.7747,43.706,0.1553
0.77507,43.2362,0.1859
0.77546,43.3386,0.1356
0.77559,43.5806,0.2814
0.77609,43.1507,0.2072
0.77623,43.2253,0.1502
0.77659,43.5278,0.2387
0.77715,43.4204,0.1358
0.7778,43.5187,0.1532
0.77812,43.3682,0.141
0.77858,43.3516,0.1382
0.77867,43.3836,0.143
0.7794800000000001,43.4043,0.1628
0.78015,43.148,0.3236
0.7807,43.3258,0.1369
0.78081,43.1393,0.136
0.78125,43.3539,0.1865
0.78137,44.859,0.5763
0.7817,43.1708,0.1543
0.78184,43.4575,0.1653
0.7818824714918624,43.3089,0.2087
0.7821600000000001,43.5355,0.1486
0.78217,43.2625,0.1456
0.7822399999999999,43.2876,0.2302
0.7826,43.1724,0.1845
0.78266,43.3759,0.1541
0.78285,43.5407,0.1923
0.7835,43.3339,0.164
0.78362,43.3309,0.1504
0.78378,43.3363,0.1366
0.78394,43.3606,0.1632
0.78423,43.5638,0.1507
0.78466,43.2159,0.1567
0.78488,43.4008,0.17
0.78504,43.8315,0.1856
0.7851899999999999,43.5196,0.1406
0.7853100000000001,43.365,0.1717
0.78567,43.2908,0.1552
0.78692,43.3839,0.1637
0.78774,43.3157,0.2124
0.78796,43.0508,0.3557
0.7883,43.6392,0.1843
0.78869,43.2608,0.1288
0.78887,43.5814,0.1823
0.78903,43.5576,0.1719
0.78937,43.4232,0.1428
0.79097,43.4024,0.1656
0.7911,43.3584,0.1954
0.79172,43.0883,0.288
0.79187,43.4938,0.1846
0.79188,43.6028,0.1453
0.7921199999999999,43.3021,0.2305
0.7922899999999999,43.5784,0.136
0.79268,43.931,0.2389
0.79291,43.6083,0.151
0.7932,43.6439,0.2078
0.7933100000000001,43.2297,0.1999
0.79345,43.4377,0.154
0.79386,43.5905,0.1605
0.79403,43.2108,0.3589
0.79465,43.2698,0.1602
0.7951699999999999,43.4597,0.2348
0.79578,43.5757,0.1602
0.79581,43.4244,0.1406
0.79632,43.285,0.1678
0.79657,43.169,0.1349
0.79665,43.5177,0.1739
0.79668,43.3566,0.4006
0.79695,43.5254,0.1538
0.7976,43.5771,0.1691
0.79795,43.6126,0.1641
0.79797,43.0007,0.2855
0.7984399999999999,43.5385,0.2084
0.79884,43.5907,0.1488
0.79905,43.908,0.2293
0.79906,43.4018,0.2323
0.7992412388662632,43.5943,0.2282
0.7993899999999999,43.4021,0.1397
0.79945,43.3175,0.2083
0.79948,43.3171,0.4972
0.8007,43.4733,0.1678
0.80085,43.7064,0.1866
0.8015,43.2477,0.1389
0.8015100000000001,43.0033,0.2849
0.80153,43.322,0.2107
0.802,43.3923,0.1459
0.8022,43.3961,0.1459
0.80237,43.6379,0.2174
0.80262,43.4876,0.1537
0.80307,43.5678,0.1678
0.80325,43.5897,0.1595
0.80337,43.6842,0.1614
0.80355,43.687,0.1919
0.80366,43.5205,0.1522
0.80412,43.5165,0.1546
0.8041699999999999,43.5541,0.1314
0.8042,43.4386,0.1438
0.80433,43.7107,0.373
0.8045899999999999,43.6023,0.1508
0.80491,43.706,0.1903
0.805,43.4006,0.2159
0.80548,43.3762,0.2156
0.80574,43.4515,0.1507
0.80585,43.5166,0.2473
0.80586,43.5345,0.1539
0.80593,43.5104,0.1493
0.80677,43.6109,0.1459
0.80688,43.7467,0.1976
0.80721,43.6178,0.1294
0.80767,43.4497,0.187
0.80782,43.6788,0.1775
0.80803,43.3414,0.1616
0.80902,43.3319,0.2224
0.80915,43.6091,0.1455
0.80953,43.3887,0.1331
0.80966,43.485,0.184
0.80971,43.5055,0.1375
0.80993,43.3965,0.1408
0.81009,43.4982,0.1589
0.8105600000000001,43.401,0.1486
0.8106,43.6174,0.1644
0.81072,43.2807,0.3452
0.81096,43.4584,0.1555
0.81176,43.4243,0.1854
0.8118,43.6267,0.1747
0.8119,43.6136,0.2069
0.81229,43.5494,0.1551
0.81262,43.5368,0.1646
0.81265,43.3008,0.1422
0.81284,43.6471,0.1448
0.81294,43.517,0.1306
0.81314,43.5375,0.1344
0.8134600000000001,43.7158,0.1418
0.8136,43.5307,0.1871
0.81363,43.5539,0.172
0.81398,43.8235,0.1713
0.814072978836057,43.6749,0.1409
0.81418,43.6485,0.2079
0.81553,43.7583,0.15
0.81595,43.4067,0.2203
0.81603,43.4615,0.1961
0.81621,43.5532,0.1564
0.81645,43.5409,0.1767
0.8165100000000001,43.5672,0.1789
0.81672,43.6843,0.1524
0.81679,43.5129,0.1554
0.81681,43.6847,0.3147
0.81696,43.4239,0.1594
0.8170000000000001,43.4478,0.1626
0.81706,43.9367,0.2086
0.81709,43.2223,0.1774
0.8175707508687918,43.5212,0.1814
0.81762,43.5641,0.1991
0.8177300000000001,43.5395,0.1397
0.81816,43.5713,0.1539
0.8182765301837875,43.5781,0.4526
0.81838,43.8718,0.188
0.81847,42.9794,0.4206
0.81906,43.5408,0.1788
0.81908,43.5214,0.1543
0.81965,43.8376,0.1693
0.8197399999999999,43.4862,0.196
0.8198,44.0822,0.1952
0.81984,43.4347,0.1392
0.8201,43.5482,0.19
0.8202200000000001,43.5816,0.177
0.8204100000000001,43.5571,0.1743
0.8204299999999999,43.4766,0.1497
0.82078,43.6306,0.1411
0.82152,43.5455,0.1618
0.8216600000000001,43.2318,0.445
0.82178,43.4954,0.1887
0.82245,43.5291,0.171
0.82262,43.5114,0.1633
0.82291,43.4505,0.1664
0.82294,43.6373,0.1611
0.8230700000000001,43.6637,0.2193
0.8230799999999999,43.6195,0.1526
0.8233799999999999,43.7884,0.2058
0.8234899999999999,43.5509,0.1484
0.82352,43.6983,0.1476
0.82368,43.9346,0.2524
0.8236899999999999,43.4304,0.1477
0.8237899999999999,43.6418,0.1341
0.82385,43.8545,0.2597
0.8250200000000001,42.9745,0.2411
0.8252,43.6832,0.2047
0.82535,43.5947,0.1434
0.82583,43.9855,0.3368
0.8261200000000001,43.5214,0.138
0.82636,43.4816,0.1673
0.82645,43.5092,0.1496
0.8264747703550367,43.9421,0.1666
0.8264799999999999,43.6327,0.1469
0.8266,43.637,0.1512
0.8267,43.5644,0.1942
0.8269700000000001,43.2005,0.2678
0.82731,43.2619,0.1269
0.82796,43.4793,0.1591
0.8280299999999999,43.6271,0.1508
0.8282700000000001,43.356,0.1501
0.8287,43.6536,0.1461
0.8291200000000001,43.7084,0.1887
0.82925,43.706,0.3018
0.8299799999999999,43.4738,0.1334
0.8300299999999999,43.7119,0.1459
0.83039,43.4512,0.1359
0.83124,43.6823,0.1761
0.8314,43.4803,0.1464
0.8319700000000001,44.0298,0.206
0.8320700000000001,43.6044,0.175
0.8326600000000001,43.4595,0.2475
0.83335,43.5832,0.1428
0.83339,43.2463,0.1534
0.8335,43.8897,0.4898
0.8337100000000001,43.6987,0.2703
0.8343299999999999,43.4941,0.1396
0.83445,43.2652,0.3246
0.8345299999999999,43.6647,0.1892
0.8346,43.8962,0.1797
0.8348,43.5168,0.1662
0.8348399999999999,43.5388,0.1969
0.8353200000000001,43.4991,0.1708
0.8360299999999999,43.8624,0.1614
0.8361,43.7141,0.1945
0.8361299999999999,43.6823,0.2695
0.8365,43.5064,0.1568
0.83652,43.7942,0.1524
0.83657,43.4144,0.2717
0.8366600000000001,43.6833,0.1565
0.8370799999999999,43.7467,0.1577
0.8372700000000001,43.5247,0.17
0.8374299999999999,43.5781,0.1657
0.83749,43.4351,0.2216
0.8376899999999999,43.4212,0.2138
0.83799,43.6237,0.1539
0.83805,43.6291,0.1715
0.8380799999999999,43.8515,0.1642
0.8381,43.7182,0.225
0.8381299999999999,43.552,0.119
0.83857,43.5718,0.1575
0.83867,43.8658,0.1437
0.83873,43.9171,0.1544
0.83888,43.8482,0.1508
0.83916,43.5096,0.1565
0.83926,43.6754,0.1724
0.83959,43.4368,0.2254
0.8397700000000001,43.8661,0.2015
0.83986,43.468,0.144
0.83999,43.757,0.1952
0.84011,43.7029,0.2049
0.8401799999999999,43.3947,0.1352
0.84025,43.9166,0.2899
0.8402700000000001,43.7544,0.2452
0.84085,43.6579,0.1634
0.8409200000000001,43.5482,0.1466
0.84109,44.0336,0.1737
0.8412,43.7169,0.1759
0.84172,43.6168,0.1459
0.84173,43.774,0.2061
0.84201,43.6827,0.2293
0.84205,45.8473,0.2417
0.84251,43.6968,0.1735
0.8428399999999999,43.6462,0.1367
0.84311,43.6223,0.2375
0.84316,43.8921,0.1795
0.8432290916884736,43.61,0.1461
0.84346,43.72,0.1481
0.84365,43.5576,0.2729
0.8437,43.3473,0.2397
0.8437100000000001,43.5183,0.1347
0.84373,43.4282,0.1594
0.8438399999999999,43.8135,0.2586
0.84385,43.5139,0.139
0.84441,44.0004,0.1834
0.8444200000000001,43.8026,0.2338
0.8445600000000001,43.618,0.1585
0.84457,43.6117,0.2215
0.84478,43.8048,0.1436
0.8448899999999999,43.7868,0.1362
0.84499,43.5712,0.1822
0.84506,43.4438,0.2381
0.8450700000000001,43.6617,0.2043
0.84521,43.7189,0.2812
0.8453,43.52,0.2142
0.84534,43.4826,0.1745
0.84536,43.6475,0.1529
0.84557,43.6513,0.1515
0.84562,43.4366,0.1774
0.8458700000000001,43.7755,0.1513
0.8465299999999999,43.3401,0.1705
0.8466299999999999,43.865,0.1753
0.8468200000000001,43.6054,0.1545
0.8469399999999999,43.5581,0.5496
0.847,43.6138,0.1428
0.8470700000000001,43.6741,0.1484
0.8471299999999999,43.692,0.1711
0.8475600000000001,43.6173,0.1836
0.84811,43.9159,0.157
0.8482700000000001,43.7699,0.2387
0.8482799999999999,43.6112,0.1515
0.84839,43.8013,0.4317
0.84857,43.6719,0.1585
0.84877,44.0705,0.1877
0.84969,43.7699,0.1581
0.8497299999999999,43.591,0.3272
0.8497899999999999,43.9503,0.4241
0.85004,43.7751,0.1582
0.85059,43.5683,0.2055
0.8509399999999999,43.6135,0.1413
0.8509700000000001,43.6517,0.1721
0.85236,43.9146,0.142
0.8529899999999999,43.5769,0.14
0.85305,43.5231,0.3023
0.8538399999999999,43.6823,0.1684
0.85465,44.3359,0.296
0.85487,44.0519,0.2868
0.8549100000000001,43.9706,0.2121
0.85508,43.8169,0.1731
0.8556,43.7568,0.1664
0.8556299999999999,43.7966,0.1365
0.85649,44.0357,0.1564
0.85651,43.5783,0.1829
0.85662,43.5218,0.1804
0.85664,44.1414,0.4931
0.8567899999999999,43.5497,0.1932
0.85685,43.61,0.1894
0.8573799999999999,43.7193,0.2463
0.8574700000000001,43.1012,0.3632
0.85749,43.7061,0.1768
0.85777,43.6193,0.2638
0.8580700000000001,43.9635,0.1567
0.85856,43.7308,0.1831
0.85872,43.7688,0.1596
0.8587299999999999,43.6132,0.1678
0.8589,43.5191,0.1782
0.8589100000000001,43.6847,0.158
0.8591700000000001,43.669,0.1553
0.8593799999999999,44.0921,0.1805
0.85944,43.5731,0.1834
0.8595200000000001,43.8084,0.1558
0.8597299999999999,43.3285,0.1518
0.86001,43.4508,0.1867
0.86013,43.6297,0.1763
0.86024,44.0551,0.188
0.86065,43.7964,0.1398
0.8608899999999999,43.6774,0.1662
0.86105,43.6213,0.1804
0.8617,44.1045,0.241
0.8618600000000001,43.6162,0.1559
0.86192,43.7933,0.1945
0.8632200000000001,43.8266,0.2091
0.86334,43.7539,0.1511
0.8633700000000001,43.7698,0.1479
0.86351,43.4235,0.1356
0.86367,43.6409,0.2102
0.86375,43.861,0.3098
0.8639700000000001,43.674,0.1925
0.8644,44.0378,0.2337
0.8647600000000001,43.8723,0.1428
0.86482,43.7718,0.1682
0.86495,43.3397,0.1901
0.86503,43.4522,0.1759
0.8652700000000001,43.5984,0.151
0.86534,43.7322,0.1775
0.86555,43.712,0.175
0.8656,43.6693,0.1928
0.8656299999999999,43.6415,0.1518
0.86577,43.6713,0.1362
0.86582,43.9544,0.1703
0.86608,43.8329,0.1884
0.8664799999999999,43.954,0.1747
0.86666,43.7437,0.1549
0.8667,43.7019,0.1729
0.8671200000000001,44.2388,0.3059
0.86754,43.6388,0.1645
0.8675700000000001,43.5351,0.1802
0.86793,43.7864,0.1532
0.8683700000000001,43.6446,0.1346
0.86921,43.839,0.2109
0.86934,43.8059,0.2683
0.86964,43.8191,0.1624
0.8698600000000001,43.5393,0.1652
0.86987,43.6463,0.2532
0.8701200000000001,43.4348,0.1646
0.8703200000000001,43.9401,0.2259
0.8703700000000001,43.7086,0.1791
0.87095,43.8715,0.166
0.8713299999999999,43.7563,0.1858
0.8717,43.9546,0.1494
0.8721200000000001,43.9505,0.3365
0.87218,44.0176,0.1656
0.87239,43.6227,0.1533
0.8724,43.5072,0.1898
0.87245,43.6183,0.1557
0.8728299999999999,43.3827,0.2997
0.8729152449910189,43.2863,0.1955
0.8729600000000001,43.5911,0.1558
0.87315,43.761,0.1451
0.8731899999999999,44.0236,0.2171
0.87329,43.6913,0.1837
0.8735799999999999,43.5714,0.1546
0.8736700000000001,43.9519,0.1756
0.87397,43.732,0.2199
0.8740000000000001,43.4794,0.2173
0.87402,43.6164,0.1545
0.8740600000000001,43.8198,0.1602
0.87413,43.9351,0.4885
0.87421,43.6549,0.1589
0.87428,43.5278,0.1388
0.8745799999999999,43.6778,0.1503
0.87487,43.602,0.2826
0.87492,43.7028,0.2296
0.8750899999999999,43.6999,0.1528
0.87526,43.6495,0.233
0.8754778630893086,43.9668,0.3435
0.87561,43.6727,0.2911
0.87585,43.5258,0.2685
0.8759899999999999,43.6973,0.1825
0.8766200000000001,43.7115,0.1647
0.8766201542071405,43.5408,0.17
0.8766299999999999,43.5666,0.1396
0.87689,43.8003,0.1926
0.8770899999999999,43.7824,0.2783
0.8771399999999999,43.7928,0.2743
0.8772399999999999,43.9469,0.2523
0.8773,43.5495,0.2667
0.8774200000000001,43.8305,0.1674
0.87751,43.8331,0.1559
0.87834,44.1306,0.1697
0.8784700000000001,43.6915,0.1776
0.87859,43.7293,0.1961
0.8790399999999999,43.584,0.1935
0.8793799999999999,43.8111,0.144
0.8794,44.1438,0.1751
0.87984,43.3854,0.217
0.88013,44.0537,0.1578
0.8805200000000001,43.5593,0.1876
0.88061,43.7857,0.1436
0.88066,43.5263,0.1451
0.880925524197378,43.9406,0.1534
0.88136,43.8787,0.1891
0.88149,43.5325,0.1509
0.88175,44.0206,0.2214
0.8818799999999999,43.6248,0.1995
0.8828299999999999,43.889,0.1743
0.88369,43.6688,0.1626
0.88413,43.8387,0.2611
0.8842,43.5903,0.1652
0.8842899999999999,43.8876,0.2062
0.88451,43.5754,0.1593
0.8845700000000001,43.6918,0.1766
0.8846700000000001,43.5382,0.2026
0.8847299999999999,43.9136,0.1529
0.88479,43.8154,0.1648
0.8848,43.6558,0.2552
0.8857200000000001,43.848,0.163
0.88605,43.9312,0.1481
0.8861399999999999,43.6324,0.1678
0.8862,43.8947,0.1416
0.88628,43.7758,0.1536
0.88639,43.5734,0.2233
0.8865,43.7785,0.157
0.88666,43.5363,0.1726
0.88674,43.9664,0.1622
0.8868299999999999,43.8435,0.2042
0.8877799999999999,43.6156,0.3308
0.8878,43.6762,0.2039
0.88782,43.4669,0.299
0.8880299999999999,43.7593,0.1564
0.88821,43.8053,0.2055
0.88825,43.5919,0.2058
0.88833,43.9178,0.1518
0.88879,43.606,0.1685
0.8891600000000001,43.9702,0.1539
0.8894700000000001,43.7245,0.3388
0.88956,43.6993,0.1539
0.8896,44.0991,0.1851
0.89008,43.8153,0.2202
0.8901,43.8344,0.2044
0.89044,43.8301,0.3793
0.89061,43.7215,0.2071
0.8909600000000001,43.1644,0.2296
0.8910899999999999,43.722,0.1592
0.89141,43.7522,0.1426
0.8915,43.6706,0.3077
0.89169,43.7351,0.1732
0.89185,44.2921,0.2438
0.89205,44.0154,0.2458
0.8921899999999999,43.8886,0.1569
0.8922899999999999,43.765,0.1927
0.89325,43.6697,0.1558
0.89326,43.697,0.1863
0.8936299999999999,43.9267,0.1692
0.89371,43.8053,0.1923
